ENSG_ID,NCBI_ID,HGNC_ID,collision,primary_gene_symbol,source
ENSG00000155850,GENE ID:1836,HGNC:10994,DTD,SLC26A2,ENSG
ENSG00000113070,GENE ID:1839,HGNC:3059,DTR,HBEGF,ENSG
ENSG00000178125,GENE ID:286187,HGNC:33732,DTR,PPP1R42,ENSG
ENSG00000113318,GENE ID:4437,HGNC:7326,DUP,MSH3,ENSG
ENSG00000167513,GENE ID:81620,HGNC:24576,DUP,CDT1,ENSG
ENSG00000127952,GENE ID:51657,HGNC:18165,DUSP24,STYXL1,ENSG
ENSG00000133878,GENE ID:78986,HGNC:28161,DUSP24,DUSP26,ENSG
ENSG00000198842,GENE ID:92235,HGNC:25034,DUSP27,STYXL2,ENSG
ENSG00000188716,GENE ID:338599,HGNC:23481,DUSP27,DUSP29,ENSG
ENSG00000281660,GENE ID:338599,HGNC:23481,DUSP27,DUSP29,ENSG
ENSG00000147403,GENE ID:6134,HGNC:10298,DXS648E,RPL10,ENSG
ENSG00000207165,GENE ID:26778,HGNC:10231,DXS648E,SNORA70,ENSG
ENSG00000145293,GENE ID:58478,HGNC:24599,E1,ENOPH1,ENSG
ENSG00000114200,GENE ID:590,HGNC:983,E1,BCHE,ENSG
ENSG00000274266,,HGNC:10115,E1,SNORA73A,ENSG
ENSG00000226344,,HGNC:31920,E2,CST12P,ENSG
ENSG00000202363,,HGNC:10107,E2,SNORA62,ENSG
ENSG00000150768,GENE ID:1737,HGNC:2896,E2,DLAT,ENSG
ENSG00000143149,GENE ID:223,HGNC:412,E3,ALDH9A1,ENSG
ENSG00000200320,,HGNC:10106,E3,SNORA63,ENSG
ENSG00000091140,GENE ID:1738,HGNC:2898,E3,DLD,ENSG
ENSG00000130939,GENE ID:10277,HGNC:12500,E4,UBE4B,ENSG
ENSG00000110344,GENE ID:9354,HGNC:12499,E4,UBE4A,ENSG
ENSG00000164611,GENE ID:9232,HGNC:9690,EAP1,PTTG1,ENSG
ENSG00000075914,GENE ID:23016,HGNC:28112,EAP1,EXOSC7,ENSG
ENSG00000119669,GENE ID:64207,HGNC:14282,EAP1,IRF2BPL,ENSG
ENSG00000115944,GENE ID:9167,HGNC:2289,EB1,COX7A2L,ENSG
ENSG00000101367,GENE ID:22919,HGNC:6890,EB1,MAPRE1,ENSG
ENSG00000166974,GENE ID:10982,HGNC:6891,EB1,MAPRE2,ENSG
ENSG00000101204,GENE ID:1137,HGNC:1958,EBN,CHRNA4,ENSG
ENSG00000075043,GENE ID:3785,HGNC:6296,EBN,KCNQ2,ENSG
ENSG00000281151,GENE ID:3785,HGNC:6296,EBN,KCNQ2,ENSG
ENSG00000101204,GENE ID:1137,HGNC:1958,EBN1,CHRNA4,ENSG
ENSG00000075043,GENE ID:3785,HGNC:6296,EBN1,KCNQ2,ENSG
ENSG00000281151,GENE ID:3785,HGNC:6296,EBN1,KCNQ2,ENSG
ENSG00000292165,GENE ID:152503,HGNC:30418,EBP,SH3D19,ENSG
ENSG00000170266,GENE ID:2720,HGNC:4298,EBP,GLB1,ENSG
ENSG00000109686,GENE ID:152503,HGNC:30418,EBP,SH3D19,ENSG
ENSG00000106245,GENE ID:8896,HGNC:29629,EDG-2,BUD31,ENSG
ENSG00000198121,GENE ID:1902,HGNC:3166,EDG-2,LPAR1,ENSG
ENSG00000186834,GENE ID:10614,HGNC:24953,EDG1,HEXIM1,ENSG
ENSG00000170989,GENE ID:1901,HGNC:3165,EDG1,S1PR1,ENSG
ENSG00000106245,GENE ID:8896,HGNC:29629,EDG2,BUD31,ENSG
ENSG00000198121,GENE ID:1902,HGNC:3166,EDG2,LPAR1,ENSG
ENSG00000108786,GENE ID:3292,HGNC:5210,EDHB17,HSD17B1,ENSG
ENSG00000108785,,HGNC:5216,EDHB17,HSD17B1P1,ENSG
ENSG00000232587,,HGNC:3194,EEF1AL,EEF1A1P3,ENSG
ENSG00000101210,GENE ID:1917,HGNC:3192,EEF1AL,EEF1A2,ENSG
ENSG00000134802,GENE ID:29015,HGNC:17466,EEG1,SLC43A3,ENSG
ENSG00000110888,GENE ID:65981,HGNC:21259,EEG1,CAPRIN2,ENSG
ENSG00000145242,GENE ID:2044,HGNC:3389,EHK1,EPHA5,ENSG
ENSG00000167768,GENE ID:3848,HGNC:6412,EHK1,KRT1,ENSG
ENSG00000115211,GENE ID:8890,HGNC:3260,EIF-2B,EIF2B4,ENSG
ENSG00000070785,GENE ID:8891,HGNC:3259,EIF-2B,EIF2B3,ENSG
ENSG00000111361,GENE ID:1967,HGNC:3257,EIF-2B,EIF2B1,ENSG
ENSG00000145191,GENE ID:8893,HGNC:3261,EIF-2B,EIF2B5,ENSG
ENSG00000173674,GENE ID:124905557,HGNC:3250,EIF1A,EIF1AX,ENSG
ENSG00000173812,GENE ID:10209,HGNC:3249,EIF1A,EIF1,ENSG
ENSG00000173674,GENE ID:1964,HGNC:3250,EIF1A,EIF1AX,ENSG
ENSG00000130741,GENE ID:1968,HGNC:3267,EIF2,EIF2S3,ENSG
ENSG00000125977,GENE ID:8894,HGNC:3266,EIF2,EIF2S2,ENSG
ENSG00000134001,GENE ID:1965,HGNC:3265,EIF2,EIF2S1,ENSG
ENSG00000111361,GENE ID:1967,HGNC:3257,EIF2B,EIF2B1,ENSG
ENSG00000115211,GENE ID:8890,HGNC:3260,EIF2B,EIF2B4,ENSG
ENSG00000119718,GENE ID:8892,HGNC:3258,EIF2B,EIF2B2,ENSG
ENSG00000156976,GENE ID:1974,HGNC:3284,EIF4A,EIF4A2,ENSG
ENSG00000161960,GENE ID:1973,HGNC:3282,EIF4A,EIF4A1,ENSG
ENSG00000151247,GENE ID:1977,HGNC:3287,EIF4F,EIF4E,ENSG
ENSG00000114867,GENE ID:1981,HGNC:3296,EIF4F,EIF4G1,ENSG
ENSG00000156976,GENE ID:1974,HGNC:3284,EIF4F,EIF4A2,ENSG
ENSG00000144713,GENE ID:6161,HGNC:10336,EL32,RPL32,ENSG
ENSG00000085063,GENE ID:966,HGNC:1689,EL32,CD59,ENSG
ENSG00000135519,GENE ID:23416,HGNC:6252,ELK2,KCNH3,ENSG
ENSG00000213140,,HGNC:3323,ELK2,ELK2AP,ENSG
ENSG00000282360,,HGNC:3323,ELK2,ELK2AP,ENSG
ENSG00000140374,GENE ID:2108,HGNC:3481,EMA,ETFA,ENSG
ENSG00000185499,GENE ID:4582,HGNC:7508,EMA,MUC1,ENSG
ENSG00000165521,GENE ID:161436,HGNC:18197,EMAP-2,EML5,ENSG
ENSG00000125746,GENE ID:24139,HGNC:18035,EMAP-2,EML2,ENSG
ENSG00000164022,GENE ID:9255,HGNC:10648,EMAP-2,AIMP1,ENSG
ENSG00000231234,,HGNC:33696,EMC19,SKP1P1,ENSG
ENSG00000113558,GENE ID:6500,HGNC:10899,EMC19,SKP1,ENSG
ENSG00000146477,GENE ID:6581,HGNC:10967,EMT,SLC22A3,ENSG
ENSG00000113263,GENE ID:3702,HGNC:6171,EMT,ITK,ENSG
ENSG00000103355,GENE ID:260429,HGNC:30405,EOS,PRSS33,ENSG
ENSG00000123411,GENE ID:64375,HGNC:13179,EOS,IKZF4,ENSG
ENSG00000164871,GENE ID:653423,HGNC:14534,EP2,SPAG11B,ENSG
ENSG00000274405,GENE ID:10407,HGNC:14534,EP2,SPAG11B,ENSG
ENSG00000274405,GENE ID:124906741,HGNC:14534,EP2,SPAG11B,ENSG
ENSG00000274405,GENE ID:653423,HGNC:14534,EP2,SPAG11B,ENSG
ENSG00000285507,GENE ID:10407,HGNC:14534,EP2,SPAG11B,ENSG
ENSG00000164871,GENE ID:10407,HGNC:14534,EP2,SPAG11B,ENSG
ENSG00000285507,GENE ID:653423,HGNC:14534,EP2,SPAG11B,ENSG
ENSG00000125384,GENE ID:5732,HGNC:9594,EP2,PTGER2,ENSG
ENSG00000285507,GENE ID:124906741,HGNC:14534,EP2,SPAG11B,ENSG
ENSG00000164871,GENE ID:124906741,HGNC:14534,EP2,SPAG11B,ENSG
ENSG00000102265,GENE ID:7076,HGNC:11820,EPO,TIMP1,ENSG
ENSG00000121053,GENE ID:8288,HGNC:3423,EPO,EPX,ENSG
ENSG00000089685,GENE ID:332,HGNC:593,EPR-1,BIRC5,ENSG
ENSG00000163435,GENE ID:1999,HGNC:3318,EPR-1,ELF3,ENSG
ENSG00000091831,GENE ID:2099,HGNC:3467,ER,ESR1,ENSG
ENSG00000124882,GENE ID:2069,HGNC:3443,ER,EREG,ENSG
ENSG00000120705,GENE ID:2107,HGNC:3477,ERF1,ETF1,ENSG
ENSG00000087510,GENE ID:7022,HGNC:11744,ERF1,TFAP2C,ENSG
ENSG00000185650,GENE ID:677,HGNC:1107,ERF1,ZFP36L1,ENSG
ENSG00000184584,GENE ID:340061,HGNC:27962,ERIS,STING1,ENSG
ENSG00000145354,GENE ID:493856,HGNC:24212,ERIS,CISD2,ENSG
ENSG00000288243,GENE ID:340061,HGNC:27962,ERIS,STING1,ENSG
ENSG00000133216,GENE ID:2048,HGNC:3393,ERK,EPHB2,ENSG
ENSG00000100030,GENE ID:5594,HGNC:6871,ERK,MAPK1,ENSG
ENSG00000174600,GENE ID:1240,HGNC:2121,ERV1,CMKLR1,ENSG
ENSG00000127554,GENE ID:2671,HGNC:4236,ERV1,GFER,ENSG
ENSG00000291944,GENE ID:2671,HGNC:4236,ERV1,GFER,ENSG
ENSG00000292158,GENE ID:6189,HGNC:10421,ES1,RPS3A,ENSG
ENSG00000160221,GENE ID:8209,HGNC:1273,ES1,GATD3,ENSG
ENSG00000145425,GENE ID:6189,HGNC:10421,ES1,RPS3A,ENSG
ENSG00000143947,GENE ID:6233,HGNC:10417,ES31,RPS27A,ENSG
ENSG00000172828,GENE ID:23491,HGNC:1865,ES31,CES3,ENSG
ENSG00000005421,GENE ID:5444,HGNC:9204,ESA,PON1,ENSG
ENSG00000132589,GENE ID:2319,HGNC:3758,ESA,FLOT2,ENSG
ENSG00000119888,GENE ID:4072,HGNC:11529,ESA,EPCAM,ENSG
ENSG00000132589,GENE ID:2319,HGNC:3758,ESA1,FLOT2,ENSG
ENSG00000172977,GENE ID:10524,HGNC:5275,ESA1,KAT5,ENSG
ENSG00000065717,GENE ID:7089,HGNC:11838,ESG,TLE2,ENSG
ENSG00000106829,GENE ID:7091,HGNC:11840,ESG,TLE4,ENSG
ENSG00000140332,GENE ID:7090,HGNC:11839,ESG,TLE3,ENSG
ENSG00000196781,GENE ID:7088,HGNC:11837,ESG,TLE1,ENSG
ENSG00000196781,GENE ID:7088,HGNC:11837,ESG1,TLE1,ENSG
ENSG00000203909,GENE ID:340168,HGNC:19201,ESG1,DPPA5,ENSG
ENSG00000268651,GENE ID:246100,HGNC:24198,ESO1,CTAG1A,ENSG
ENSG00000184033,GENE ID:1485,HGNC:2491,ESO1,CTAG1B,ENSG
ENSG00000141446,GENE ID:114799,HGNC:24645,ESO1,ESCO1,ENSG
ENSG00000182809,GENE ID:1397,HGNC:2361,ESP1,CRIP2,ENSG
ENSG00000135476,GENE ID:9700,HGNC:16856,ESP1,ESPL1,ENSG
ENSG00000109193,GENE ID:6783,HGNC:11377,EST,SULT1E1,ENSG
ENSG00000107968,GENE ID:1326,HGNC:6860,EST,MAP3K8,ENSG
ENSG00000044524,GENE ID:2042,HGNC:3387,ETK,EPHA3,ENSG
ENSG00000102010,GENE ID:660,HGNC:1079,ETK,BMX,ENSG
ENSG00000108231,GENE ID:9211,HGNC:6572,ETL1,LGI1,ENSG
ENSG00000163104,GENE ID:56916,HGNC:18398,ETL1,SMARCAD1,ENSG
ENSG00000174804,GENE ID:8322,HGNC:4042,EVR1,FZD4,ENSG
ENSG00000162337,GENE ID:4041,HGNC:6697,EVR1,LRP5,ENSG
ENSG00000134954,GENE ID:2113,HGNC:3488,EWSR2,ETS1,ENSG
ENSG00000151702,GENE ID:2313,HGNC:3749,EWSR2,FLI1,ENSG
ENSG00000218839,,HGNC:32333,F379,FAM138C,ENSG
ENSG00000249054,GENE ID:677784,HGNC:33583,F379,FAM138D,ENSG
ENSG00000282591,,HGNC:33581,F379,FAM138F,ENSG
ENSG00000237613,,HGNC:32334,F379,FAM138A,ENSG
ENSG00000262927,GENE ID:677784,HGNC:33583,F379,FAM138D,ENSG
ENSG00000226516,GENE ID:654412,HGNC:33582,F379,FAM138B,ENSG
ENSG00000288464,GENE ID:100124412,HGNC:32335,F379,FAM138E,ENSG
ENSG00000226516,GENE ID:124906933,HGNC:33582,F379,FAM138B,ENSG
ENSG00000248893,GENE ID:100124412,HGNC:32335,F379,FAM138E,ENSG
ENSG00000180398,GENE ID:90411,HGNC:18451,F5F8D,MCFD2,ENSG
ENSG00000074695,GENE ID:3998,HGNC:6631,F5F8D,LMAN1,ENSG
ENSG00000144554,GENE ID:2177,HGNC:3585,FACD,FANCD2,ENSG
ENSG00000139618,GENE ID:675,HGNC:1101,FACD,BRCA2,ENSG
ENSG00000139618,GENE ID:675,HGNC:1101,FAD,BRCA2,ENSG
ENSG00000080815,GENE ID:5663,HGNC:9508,FAD,PSEN1,ENSG
ENSG00000144554,GENE ID:2177,HGNC:3585,FAD,FANCD2,ENSG
ENSG00000139618,GENE ID:675,HGNC:1101,FAD1,BRCA2,ENSG
ENSG00000160688,GENE ID:80308,HGNC:24671,FAD1,FLAD1,ENSG
ENSG00000124486,GENE ID:8239,HGNC:12632,FAF,USP9X,ENSG
ENSG00000183161,GENE ID:2188,HGNC:3587,FAF,FANCF,ENSG
ENSG00000141543,GENE ID:9775,HGNC:18683,FAL1,EIF4A3,ENSG
ENSG00000291508,GENE ID:9775,HGNC:18683,FAL1,EIF4A3,ENSG
ENSG00000228126,GENE ID:100874054,HGNC:43713,FAL1,FALEC,ENSG
ENSG00000139618,GENE ID:675,HGNC:1101,FANCD,BRCA2,ENSG
ENSG00000144554,GENE ID:2177,HGNC:3585,FANCD,FANCD2,ENSG
ENSG00000230798,GENE ID:100996301,HGNC:40241,FAST,FOXD3-AS1,ENSG
ENSG00000164896,GENE ID:10922,HGNC:24676,FAST,FASTK,ENSG
ENSG00000083857,GENE ID:2195,HGNC:3595,FAT,FAT1,ENSG
ENSG00000135218,GENE ID:948,HGNC:1663,FAT,CD36,ENSG
ENSG00000153558,GENE ID:25827,HGNC:13598,FBL2,FBXL2,ENSG
ENSG00000108306,GENE ID:84961,HGNC:24679,FBL2,FBXL20,ENSG
ENSG00000153558,GENE ID:25827,HGNC:13598,FBL3,FBXL2,ENSG
ENSG00000005812,GENE ID:26224,HGNC:13599,FBL3,FBXL3,ENSG
ENSG00000112234,GENE ID:26235,HGNC:13601,FBL4,FBXL4,ENSG
ENSG00000118564,GENE ID:26234,HGNC:13602,FBL4,FBXL5,ENSG
ENSG00000112234,GENE ID:26235,HGNC:13601,FBL5,FBXL4,ENSG
ENSG00000118564,GENE ID:26234,HGNC:13602,FBL5,FBXL5,ENSG
ENSG00000183580,GENE ID:23194,HGNC:13604,FBL6,FBXL7,ENSG
ENSG00000182325,GENE ID:26233,HGNC:13603,FBL6,FBXL6,ENSG
ENSG00000285442,GENE ID:26233,HGNC:13603,FBL6,FBXL6,ENSG
ENSG00000173120,GENE ID:22992,HGNC:13606,FBL7,KDM2A,ENSG
ENSG00000183580,GENE ID:23194,HGNC:13604,FBL7,FBXL7,ENSG
ENSG00000165140,GENE ID:2203,HGNC:3606,FBP,FBP1,ENSG
ENSG00000119396,GENE ID:51552,HGNC:16524,FBP,RAB14,ENSG
ENSG00000162613,GENE ID:8880,HGNC:4004,FBP,FUBP1,ENSG
ENSG00000164117,GENE ID:26269,HGNC:13587,FBS,FBXO8,ENSG
ENSG00000156860,GENE ID:64319,HGNC:20442,FBS,FBRS,ENSG
ENSG00000116661,GENE ID:26232,HGNC:13581,FBS1,FBXO2,ENSG
ENSG00000156860,GENE ID:64319,HGNC:20442,FBS1,FBRS,ENSG
ENSG00000118496,GENE ID:84085,HGNC:15600,FBX30,FBXO30,ENSG
ENSG00000109670,GENE ID:55294,HGNC:16712,FBX30,FBXW7,ENSG
ENSG00000132879,GENE ID:93611,HGNC:24847,FBX30,FBXO44,ENSG
ENSG00000072694,GENE ID:2213,HGNC:3618,FCG2,FCGR2B,ENSG
ENSG00000143226,GENE ID:2212,HGNC:3616,FCG2,FCGR2A,ENSG
ENSG00000162747,GENE ID:2215,HGNC:3620,FCG3,FCGR3B,ENSG
ENSG00000203747,GENE ID:2214,HGNC:3619,FCG3,FCGR3A,ENSG
ENSG00000162747,GENE ID:124905743,HGNC:3620,FCG3,FCGR3B,ENSG
ENSG00000072694,GENE ID:2213,HGNC:3618,FCGR2,FCGR2B,ENSG
ENSG00000143226,GENE ID:2212,HGNC:3616,FCGR2,FCGR2A,ENSG
ENSG00000162747,GENE ID:124905743,HGNC:3620,FCGR3,FCGR3B,ENSG
ENSG00000203747,GENE ID:2214,HGNC:3619,FCGR3,FCGR3A,ENSG
ENSG00000162747,GENE ID:2215,HGNC:3620,FCGR3,FCGR3B,ENSG
ENSG00000196371,GENE ID:2526,HGNC:4015,FCT3A,FUT4,ENSG
ENSG00000156413,GENE ID:2528,HGNC:4017,FCT3A,FUT6,ENSG
ENSG00000197894,GENE ID:128,HGNC:253,FDH,ADH5,ENSG
ENSG00000144908,GENE ID:10840,HGNC:3978,FDH,ALDH1L1,ENSG
ENSG00000197265,GENE ID:2961,HGNC:4651,FE,GTF2E2,ENSG
ENSG00000153767,GENE ID:2960,HGNC:4650,FE,GTF2E1,ENSG
ENSG00000179766,,HGNC:27245,FETA,ATP8B5P,ENSG
ENSG00000081051,GENE ID:174,HGNC:317,FETA,AFP,ENSG
ENSG00000167996,GENE ID:2495,HGNC:3976,FHC,FTH1,ENSG
ENSG00000134571,GENE ID:4607,HGNC:7551,FHC,MYBPC3,ENSG
ENSG00000165507,GENE ID:11067,HGNC:23355,FIG,DEPP1,ENSG
ENSG00000047932,GENE ID:57120,HGNC:17643,FIG,GOPC,ENSG
ENSG00000125571,GENE ID:27178,HGNC:15563,FIL1,IL37,ENSG
ENSG00000136694,GENE ID:27179,HGNC:15562,FIL1,IL36A,ENSG
ENSG00000136695,GENE ID:26525,HGNC:15561,FIL1,IL36RN,ENSG
ENSG00000136696,GENE ID:27177,HGNC:15564,FIL1,IL36B,ENSG
ENSG00000006607,GENE ID:9855,HGNC:16460,FIR,FARP2,ENSG
ENSG00000179950,GENE ID:22827,HGNC:17042,FIR,PUF60,ENSG
ENSG00000000460,GENE ID:55732,HGNC:25565,FLIP,FIRRM,ENSG
ENSG00000003402,GENE ID:8837,HGNC:1876,FLIP,CFLAR,ENSG
ENSG00000187554,GENE ID:7100,HGNC:11851,FLJ10052,TLR5,ENSG
ENSG00000143502,GENE ID:55061,HGNC:25470,FLJ10052,SUSD4,ENSG
ENSG00000203880,GENE ID:55251,HGNC:15882,FLJ10883,PCMTD2,ENSG
ENSG00000280663,GENE ID:55251,HGNC:15882,FLJ10883,PCMTD2,ENSG
ENSG00000168300,GENE ID:115294,HGNC:30483,FLJ10883,PCMTD1,ENSG
ENSG00000183354,GENE ID:158358,HGNC:23378,FLJ20375,BRD10,ENSG
ENSG00000188352,GENE ID:54914,HGNC:23377,FLJ20375,FOCAD,ENSG
ENSG00000205084,GENE ID:79583,HGNC:37234,FLJ22167,TMEM231,ENSG
ENSG00000135702,GENE ID:23563,HGNC:1973,FLJ22167,CHST5,ENSG
ENSG00000183780,GENE ID:148641,HGNC:23616,FLJ37712,SLC35F3,ENSG
ENSG00000151812,GENE ID:341880,HGNC:19845,FLJ37712,SLC35F4,ENSG
ENSG00000288784,GENE ID:100128553,HGNC:24772,FLJ43692,CTAGE4,ENSG
ENSG00000288422,GENE ID:445328,HGNC:33846,FLJ43692,ARHGEF35,ENSG
ENSG00000288370,GENE ID:100128553,HGNC:24772,FLJ43692,CTAGE4,ENSG
ENSG00000213214,GENE ID:445328,HGNC:33846,FLJ43692,ARHGEF35,ENSG
ENSG00000160679,GENE ID:26097,HGNC:24511,FOP,CHTOP,ENSG
ENSG00000213066,GENE ID:11116,HGNC:17012,FOP,CEP43,ENSG
ENSG00000122420,GENE ID:5737,HGNC:9600,FP,PTGFR,ENSG
ENSG00000073578,GENE ID:6389,HGNC:10680,FP,SDHA,ENSG
ENSG00000120149,GENE ID:4488,HGNC:7392,FPP,MSX2,ENSG
ENSG00000052850,GENE ID:60529,HGNC:450,FPP,ALX4,ENSG
ENSG00000110195,GENE ID:2348,HGNC:3791,FRA,FOLR1,ENSG
ENSG00000177548,GENE ID:79874,HGNC:24817,FRA,RABEP2,ENSG
ENSG00000176208,GENE ID:79915,HGNC:25752,FRAG1,ATAD5,ENSG
ENSG00000148985,GENE ID:27315,HGNC:17893,FRAG1,PGAP2,ENSG
ENSG00000006607,GENE ID:9855,HGNC:16460,FRG,FARP2,ENSG
ENSG00000110203,GENE ID:2352,HGNC:3795,FRG,FOLR3,ENSG
ENSG00000162998,GENE ID:2487,HGNC:3959,FRITZ,FRZB,ENSG
ENSG00000143951,GENE ID:51057,HGNC:28027,FRITZ,WDPCP,ENSG
ENSG00000163430,GENE ID:11167,HGNC:3972,FRP,FSTL1,ENSG
ENSG00000104332,GENE ID:6422,HGNC:10776,FRP,SFRP1,ENSG
ENSG00000148288,GENE ID:26301,HGNC:20460,FS,GBGT1,ENSG
ENSG00000134363,GENE ID:10468,HGNC:3971,FS,FST,ENSG
ENSG00000042286,GENE ID:84883,HGNC:21411,FSP1,AIFM2,ENSG
ENSG00000196154,GENE ID:6275,HGNC:10494,FSP1,S100A4,ENSG
ENSG00000198513,GENE ID:51062,HGNC:11231,FSP1,ATL1,ENSG
ENSG00000288219,GENE ID:7136,HGNC:11946,FSSV,TNNI2,ENSG
ENSG00000130595,GENE ID:7140,HGNC:11950,FSSV,TNNT3,ENSG
ENSG00000130598,GENE ID:7136,HGNC:11946,FSSV,TNNI2,ENSG
ENSG00000288250,GENE ID:7140,HGNC:11950,FSSV,TNNT3,ENSG
ENSG00000089280,GENE ID:2521,HGNC:4010,FUS1,FUS,ENSG
ENSG00000114383,GENE ID:11334,HGNC:17034,FUS1,TUSC2,ENSG
ENSG00000010361,GENE ID:80199,HGNC:26219,FY,FUZ,ENSG
ENSG00000213088,GENE ID:2532,HGNC:4035,FY,ACKR1,ENSG
ENSG00000290567,GENE ID:158381,,FetA,ATP8B5P,ENSG
ENSG00000106245,GENE ID:8896,HGNC:29629,G10,BUD31,ENSG
ENSG00000234852,GENE ID:221527,HGNC:19066,G10,ZBTB12,ENSG
ENSG00000237900,GENE ID:221527,HGNC:19066,G10,ZBTB12,ENSG
ENSG00000206366,GENE ID:221527,HGNC:19066,G10,ZBTB12,ENSG
ENSG00000234196,GENE ID:221527,HGNC:19066,G10,ZBTB12,ENSG
ENSG00000204366,GENE ID:221527,HGNC:19066,G10,ZBTB12,ENSG
ENSG00000120063,GENE ID:10672,HGNC:4381,G13,GNA13,ENSG
ENSG00000168468,GENE ID:1388,HGNC:2349,G13,ATF6B,ENSG
ENSG00000234539,GENE ID:1388,HGNC:2349,G13,ATF6B,ENSG
ENSG00000228628,GENE ID:1388,HGNC:2349,G13,ATF6B,ENSG
ENSG00000213676,GENE ID:1388,HGNC:2349,G13,ATF6B,ENSG
ENSG00000204308,GENE ID:6048,HGNC:10068,G16,RNF5,ENSG
ENSG00000183574,GENE ID:6048,HGNC:10068,G16,RNF5,ENSG
ENSG00000225452,GENE ID:6048,HGNC:10068,G16,RNF5,ENSG
ENSG00000004534,GENE ID:10180,HGNC:9903,G16,RBM6,ENSG
ENSG00000223767,GENE ID:6048,HGNC:10068,G16,RNF5,ENSG
ENSG00000228405,GENE ID:6048,HGNC:10068,G16,RNF5,ENSG
ENSG00000227277,GENE ID:6048,HGNC:10068,G16,RNF5,ENSG
ENSG00000228907,GENE ID:6048,HGNC:10068,G16,RNF5,ENSG
ENSG00000232005,GENE ID:5089,HGNC:8633,G17,PBX2,ENSG
ENSG00000236353,GENE ID:5089,HGNC:8633,G17,PBX2,ENSG
ENSG00000204304,GENE ID:5089,HGNC:8633,G17,PBX2,ENSG
ENSG00000224952,GENE ID:5089,HGNC:8633,G17,PBX2,ENSG
ENSG00000237344,GENE ID:5089,HGNC:8633,G17,PBX2,ENSG
ENSG00000188338,GENE ID:10991,HGNC:18044,G17,SLC38A3,ENSG
ENSG00000206315,GENE ID:5089,HGNC:8633,G17,PBX2,ENSG
ENSG00000225987,GENE ID:5089,HGNC:8633,G17,PBX2,ENSG
ENSG00000237052,GENE ID:63940,HGNC:13945,G18,GPSM3,ENSG
ENSG00000234243,GENE ID:63940,HGNC:13945,G18,GPSM3,ENSG
ENSG00000213654,GENE ID:63940,HGNC:13945,G18,GPSM3,ENSG
ENSG00000114737,GENE ID:1154,HGNC:1984,G18,CISH,ENSG
ENSG00000233490,GENE ID:63940,HGNC:13945,G18,GPSM3,ENSG
ENSG00000236697,GENE ID:63940,HGNC:13945,G18,GPSM3,ENSG
ENSG00000206314,GENE ID:63940,HGNC:13945,G18,GPSM3,ENSG
ENSG00000234508,GENE ID:63940,HGNC:13945,G18,GPSM3,ENSG
ENSG00000204469,GENE ID:7916,HGNC:13918,G2,PRRC2A,ENSG
ENSG00000225164,GENE ID:7916,HGNC:13918,G2,PRRC2A,ENSG
ENSG00000285058,,HGNC:2412,G2,CRYGEP,ENSG
ENSG00000231370,GENE ID:7916,HGNC:13918,G2,PRRC2A,ENSG
ENSG00000231825,GENE ID:7916,HGNC:13918,G2,PRRC2A,ENSG
ENSG00000229150,,HGNC:2412,G2,CRYGEP,ENSG
ENSG00000226618,GENE ID:7916,HGNC:13918,G2,PRRC2A,ENSG
ENSG00000110427,GENE ID:25758,HGNC:24836,G2,KIAA1549L,ENSG
ENSG00000225748,GENE ID:7916,HGNC:13918,G2,PRRC2A,ENSG
ENSG00000206427,GENE ID:7916,HGNC:13918,G2,PRRC2A,ENSG
ENSG00000131482,GENE ID:2538,HGNC:4056,G6PT,G6PC1,ENSG
ENSG00000137700,GENE ID:2542,HGNC:4061,G6PT,SLC37A4,ENSG
ENSG00000281500,GENE ID:2542,HGNC:4061,G6PT,SLC37A4,ENSG
ENSG00000205076,GENE ID:3963,HGNC:6568,GAL7,LGALS7,ENSG
ENSG00000282902,GENE ID:3963,HGNC:34447,GAL7,LGALS7B,ENSG
ENSG00000205076,GENE ID:653499,HGNC:6568,GAL7,LGALS7,ENSG
ENSG00000283082,GENE ID:653499,HGNC:6568,GAL7,LGALS7,ENSG
ENSG00000283082,GENE ID:3963,HGNC:6568,GAL7,LGALS7,ENSG
ENSG00000282902,GENE ID:653499,HGNC:34447,GAL7,LGALS7B,ENSG
ENSG00000178934,GENE ID:653499,HGNC:34447,GAL7,LGALS7B,ENSG
ENSG00000178934,GENE ID:3963,HGNC:34447,GAL7,LGALS7B,ENSG
ENSG00000164574,GENE ID:55568,HGNC:19873,GALNAC-T10,GALNT10,ENSG
ENSG00000158089,GENE ID:79623,HGNC:22946,GALNAC-T10,GALNT14,ENSG
ENSG00000185274,GENE ID:64409,HGNC:16347,GALNAC-T5L,GALNT17,ENSG
ENSG00000106648,GENE ID:168391,HGNC:21725,GALNAC-T5L,GALNTL5,ENSG
ENSG00000110328,GENE ID:374378,HGNC:30488,GALNT15,GALNT18,ENSG
ENSG00000106648,GENE ID:168391,HGNC:21725,GALNT15,GALNTL5,ENSG
ENSG00000070729,GENE ID:1258,HGNC:2151,GARP,CNGB1,ENSG
ENSG00000137507,GENE ID:2615,HGNC:4161,GARP,LRRC32,ENSG
ENSG00000280789,GENE ID:79447,HGNC:28707,GAS,PAGR1,ENSG
ENSG00000184502,GENE ID:2520,HGNC:4164,GAS,GAST,ENSG
ENSG00000141012,GENE ID:2588,HGNC:4122,GAS,GALNS,ENSG
