HGNC_ID,primary_gene_symbol,collision,NCBI_ID,ENSG_ID,source
HGNC:18373,ZNF398,P51,GENE ID:57541,ENSG00000197024,HGNC
HGNC:4658,GTF2H4,P52,GENE ID:2968,ENSG00000213780,HGNC
HGNC:3721,FKBP5,P54,GENE ID:2289,ENSG00000096060,HGNC
HGNC:7871,NONO,P54,GENE ID:4841,ENSG00000147140,HGNC
HGNC:1782,CDKL2,P56,GENE ID:8999,ENSG00000138769,HGNC
HGNC:1786,CDKN1C,P57,GENE ID:1028,ENSG00000129757,HGNC
HGNC:9813,RAD23B,P58,GENE ID:5887,ENSG00000119318,HGNC
HGNC:9439,DNAJC3,P58,GENE ID:5611,ENSG00000102580,HGNC
HGNC:4606,PDIA3,P58,GENE ID:2923,ENSG00000167004,HGNC
HGNC:9560,PSMD3,P58,GENE ID:5709,ENSG00000108344,HGNC
HGNC:13209,ARHGEF5,P60,GENE ID:7984,ENSG00000050327,HGNC
HGNC:5973,IL13,P600,GENE ID:3596,ENSG00000169194,HGNC
HGNC:28867,IGF2BP2,P62,GENE ID:10644,ENSG00000073792,HGNC
HGNC:4655,GTF2H1,P62,GENE ID:2965,ENSG00000110768,HGNC
HGNC:16991,CKAP4,P63,GENE ID:10970,ENSG00000136026,HGNC
HGNC:11509,SYT1,P65,GENE ID:6857,ENSG00000067715,HGNC
HGNC:16769,GORASP1,P65,GENE ID:64689,ENSG00000114745,HGNC
HGNC:20932,POLD3,P66,GENE ID:10714,ENSG00000077514,HGNC
HGNC:20932,POLD3,P68,GENE ID:10714,ENSG00000077514,HGNC
HGNC:11865,TM9SF2,P76,GENE ID:9375,ENSG00000125304,HGNC
HGNC:10498,S100A8,P8,GENE ID:6279,ENSG00000143546,HGNC
HGNC:44164,NUPR2,P8,GENE ID:389493,ENSG00000185290,HGNC
HGNC:9662,SIRPA,P84,GENE ID:140885,ENSG00000198053,HGNC
HGNC:19070,THOC1,P84,GENE ID:9984,ENSG00000079134,HGNC
HGNC:15607,ARHGEF7,P85,GENE ID:8874,ENSG00000102606,HGNC
HGNC:35428,CMC4,P8MTCP1,GENE ID:100272147,ENSG00000182712,HGNC
HGNC:1473,CANX,P90,GENE ID:821,ENSG00000127022,HGNC
HGNC:9559,PSMD2,P97,GENE ID:5708,ENSG00000175166,HGNC
HGNC:3381,EPB42,PA,GENE ID:2038,ENSG00000166947,HGNC
HGNC:25822,C10orf88,PAAT,GENE ID:80007,ENSG00000119965,HGNC
HGNC:14679,SLC38A4,PAAT,GENE ID:55089,ENSG00000139209,HGNC
HGNC:8554,PABPC1,PABP1,GENE ID:26986,ENSG00000070756,HGNC
HGNC:8558,PABPC1P1,PABP1,GENE ID:26980,ENSG00000231707,HGNC
HGNC:8560,PABPC1P3,PABP3,GENE ID:26978,ENSG00000230673,HGNC
HGNC:8556,PABPC3,PABP3,GENE ID:5042,ENSG00000151846,HGNC
HGNC:3043,PSMG1,PAC1,GENE ID:8624,ENSG00000183527,HGNC
HGNC:2235,KLF6,PAC1,GENE ID:1316,ENSG00000067082,HGNC
HGNC:242,ADCYAP1R1,PAC1,GENE ID:117,ENSG00000078549,HGNC
HGNC:24929,PSMG2,PAC2,GENE ID:56984,ENSG00000128789,HGNC
HGNC:30125,MZB1,PACAP,GENE ID:51237,ENSG00000170476,HGNC
HGNC:241,ADCYAP1,PACAP,GENE ID:116,ENSG00000141433,HGNC
HGNC:50552,PACERR,PACER,GENE ID:103752588,ENSG00000273129,HGNC
HGNC:20420,RUBCNL,PACER,GENE ID:80183,ENSG00000102445,HGNC
HGNC:9889,RBBP6,PACT,GENE ID:5930,ENSG00000122257,HGNC
HGNC:9438,PRKRA,PACT,GENE ID:8575,ENSG00000180228,HGNC
HGNC:18368,PADI4,PAD,GENE ID:23569,ENSG00000159339,HGNC
HGNC:18018,DHX40,PAD,GENE ID:79665,ENSG00000108406,HGNC
HGNC:18367,PADI1,PAD1,GENE ID:29943,ENSG00000142623,HGNC
HGNC:9040,PLA2G7,PAFAH,GENE ID:7941,ENSG00000146070,HGNC
HGNC:8574,PAFAH1B1,PAFAH,GENE ID:5048,ENSG00000007168,HGNC
HGNC:29547,SHCBP1,PAL,GENE ID:79801,ENSG00000171241,HGNC
HGNC:23404,LRIT1,PAL,GENE ID:26103,ENSG00000148602,HGNC
HGNC:8596,PAM,PAL,GENE ID:5066,ENSG00000145730,HGNC
HGNC:8596,PAM,PAM-1,GENE ID:5066,ENSG00000145730,HGNC
HGNC:14685,F11R,PAM-1,GENE ID:50848,ENSG00000158769,HGNC
HGNC:22943,NLRP4,PAN2,GENE ID:147945,ENSG00000160505,HGNC
HGNC:19979,RDH14,PAN2,GENE ID:57665,ENSG00000240857,HGNC
HGNC:15862,SMOX,PAO,GENE ID:54498,ENSG00000088826,HGNC
HGNC:20837,PAOX,PAO,GENE ID:196743,ENSG00000148832,HGNC
HGNC:125,ACP3,PAP,GENE ID:55,ENSG00000014257,HGNC
HGNC:17034,TUSC2,PAP,GENE ID:11334,ENSG00000114383,HGNC
HGNC:2721,ASAP2,PAP,GENE ID:8853,ENSG00000151693,HGNC
HGNC:14634,PDAP1,PAP,GENE ID:11333,ENSG00000106244,HGNC
HGNC:8769,MRPS30,PAP,GENE ID:10884,ENSG00000112996,HGNC
HGNC:2720,ASAP1,PAP,GENE ID:50807,ENSG00000153317,HGNC
HGNC:14981,PAPOLA,PAP,GENE ID:10914,ENSG00000090060,HGNC
HGNC:8601,REG3A,PAP1,GENE ID:5068,ENSG00000172016,HGNC
HGNC:14634,PDAP1,PAP1,GENE ID:11333,ENSG00000106244,HGNC
HGNC:7546,MYBBP1A,PAP2,GENE ID:10514,ENSG00000132382,HGNC
HGNC:31703,PLPPR5,PAP2,GENE ID:163404,ENSG00000117598,HGNC
HGNC:4319,GLI3,PAPA,GENE ID:2737,ENSG00000106571,HGNC
HGNC:8602,PAPPA,PAPA,GENE ID:5069,ENSG00000182752,HGNC
HGNC:3537,F2R,PAR-1,GENE ID:2149,ENSG00000181104,HGNC
HGNC:30089,PWAR1,PAR-1,GENE ID:145624,ENSG00000279050,HGNC
HGNC:3332,MARK2,PAR-1,GENE ID:2011,ENSG00000072518,HGNC
HGNC:29998,PWAR4,PAR-4,GENE ID:347745,,HGNC
HGNC:49129,PWAR6,PAR-6,GENE ID:100506965,ENSG00000257151,HGNC
HGNC:15943,PARD6A,PAR-6,GENE ID:50855,ENSG00000102981,HGNC
HGNC:30089,PWAR1,PAR1,GENE ID:145624,ENSG00000279050,HGNC
HGNC:3537,F2R,PAR1,GENE ID:2149,ENSG00000181104,HGNC
HGNC:30224,SLC52A2,PAR1,GENE ID:79581,ENSG00000185803,HGNC
HGNC:3538,F2RL1,PAR2,GENE ID:2150,ENSG00000164251,HGNC
HGNC:7968,NR1I2,PAR2,GENE ID:8856,ENSG00000144852,HGNC
HGNC:30225,SLC52A1,PAR2,GENE ID:55065,ENSG00000132517,HGNC
HGNC:3539,F2RL2,PAR3,GENE ID:2151,ENSG00000164220,HGNC
HGNC:16051,PARD3,PAR3,GENE ID:56288,ENSG00000148498,HGNC
HGNC:8614,PAWR,PAR4,GENE ID:5074,ENSG00000177425,HGNC
HGNC:3540,F2RL3,PAR4,GENE ID:9002,ENSG00000127533,HGNC
HGNC:29998,PWAR4,PAR4,GENE ID:347745,,HGNC
HGNC:15982,CUL9,PARC,GENE ID:23113,ENSG00000112659,HGNC
HGNC:10616,CCL18,PARC,GENE ID:6362,ENSG00000275385,HGNC
HGNC:3418,EPRS1,PARS,GENE ID:2058,ENSG00000136628,HGNC
HGNC:270,PARP1,PARS,GENE ID:142,ENSG00000143799,HGNC
HGNC:18761,SLC36A1,PAT1,GENE ID:206358,ENSG00000123643,HGNC
HGNC:622,APPBP2,PAT1,GENE ID:10513,ENSG00000062725,HGNC
HGNC:13524,PTTG1IP,PBF,GENE ID:754,ENSG00000183255,HGNC
HGNC:18737,ZNF395,PBF,GENE ID:55893,ENSG00000186918,HGNC
HGNC:17353,APOBEC3C,PBI,GENE ID:27350,ENSG00000244509,HGNC
HGNC:19216,SMR3A,PBI,GENE ID:26952,ENSG00000109208,HGNC
HGNC:9234,MED1,PBP,GENE ID:5469,ENSG00000125686,HGNC
HGNC:9008,PKD1,PBP,GENE ID:5310,ENSG00000008710,HGNC
HGNC:9240,PPBP,PBP,GENE ID:5473,ENSG00000163736,HGNC
HGNC:2989,DOCK3,PBP,GENE ID:1795,ENSG00000088538,HGNC
HGNC:3356,ENPP1,PC-1,GENE ID:5167,ENSG00000197594,HGNC
HGNC:1554,CBX4,PC2,GENE ID:8535,ENSG00000141582,HGNC
HGNC:8744,PCSK2,PC2,GENE ID:5126,ENSG00000125851,HGNC
HGNC:9009,PKD2,PC2,GENE ID:5311,ENSG00000118762,HGNC
HGNC:8743,PCSK1,PC3,GENE ID:5122,ENSG00000175426,HGNC
HGNC:1131,BTG2,PC3,GENE ID:7832,ENSG00000159388,HGNC
HGNC:15962,CBX8,PC3,GENE ID:57332,ENSG00000141570,HGNC
HGNC:8746,PCSK4,PC4,GENE ID:54760,ENSG00000115257,HGNC
HGNC:19985,SUB1,PC4,GENE ID:10923,ENSG00000113387,HGNC
HGNC:5456,IFRD1,PC4,GENE ID:3475,ENSG00000006652,HGNC
HGNC:3356,ENPP1,PCA1,GENE ID:5167,ENSG00000197594,HGNC
HGNC:43022,PCAT1,PCA1,GENE ID:100750225,ENSG00000253438,HGNC
HGNC:2950,DNAH5,PCD,GENE ID:1767,ENSG00000039139,HGNC
HGNC:30492,DNAAF3,PCD,GENE ID:352909,ENSG00000167646,HGNC
HGNC:8646,PCBD1,PCD,GENE ID:5092,ENSG00000166228,HGNC
HGNC:2954,DNAI1,PCD,GENE ID:27019,ENSG00000122735,HGNC
HGNC:9011,PKD2L1,PCL,GENE ID:9033,ENSG00000107593,HGNC
HGNC:3767,FLT4,PCL,GENE ID:2324,ENSG00000037280,HGNC
HGNC:8919,PHF1,PCL1,GENE ID:5252,ENSG00000112511,HGNC
HGNC:20588,PCYOX1,PCL1,GENE ID:51449,ENSG00000116005,HGNC
HGNC:9069,PLEC,PCN,GENE ID:5339,ENSG00000178209,HGNC
HGNC:16068,PCNT,PCN,GENE ID:5116,ENSG00000160299,HGNC
HGNC:9344,PRCP,PCP,GENE ID:5547,ENSG00000137509,HGNC
HGNC:8760,PDCD1,PD1,GENE ID:5133,ENSG00000188389,HGNC
HGNC:11138,SNCA,PD1,GENE ID:6622,ENSG00000145335,HGNC
HGNC:14681,SPATA2,PD1,GENE ID:9825,ENSG00000158480,HGNC
HGNC:8548,P4HB,PDI,GENE ID:5034,ENSG00000185624,HGNC
HGNC:14180,PDIA2,PDI,GENE ID:64714,ENSG00000185615,HGNC
HGNC:18367,PADI1,PDI,GENE ID:29943,ENSG00000142623,HGNC
HGNC:22234,KCTD13,PDIP1,GENE ID:253980,ENSG00000174943,HGNC
HGNC:30021,HELZ2,PDIP1,GENE ID:85441,ENSG00000130589,HGNC
HGNC:24811,PDIA5,PDIR,GENE ID:10954,ENSG00000065485,HGNC
HGNC:14180,PDIA2,PDIR,GENE ID:64714,ENSG00000185615,HGNC
HGNC:17301,PCSK1N,PEN,GENE ID:27344,ENSG00000102109,HGNC
HGNC:29676,PUM3,PEN,GENE ID:9933,ENSG00000080608,HGNC
HGNC:29993,RHOXF1,PEPP1,GENE ID:158800,ENSG00000101883,HGNC
HGNC:14339,PLEKHA4,PEPP1,GENE ID:57664,ENSG00000105559,HGNC
HGNC:30011,RHOXF2,PEPP2,GENE ID:84528,ENSG00000131721,HGNC
HGNC:30036,PLEKHA5,PEPP2,GENE ID:54477,ENSG00000052126,HGNC
HGNC:10004,RGS9,PERRS,GENE ID:8787,ENSG00000108370,HGNC
HGNC:30304,RGS9BP,PERRS,GENE ID:388531,ENSG00000186326,HGNC
HGNC:450,ALX4,PFM,GENE ID:60529,ENSG00000052850,HGNC
HGNC:7392,MSX2,PFM,GENE ID:4488,ENSG00000120149,HGNC
HGNC:8888,PGAM1,PGAM-B,GENE ID:5223,ENSG00000171314,HGNC
HGNC:21731,PGAM4,PGAM-B,GENE ID:441531,ENSG00000226784,HGNC
HGNC:17890,HPGDS,PGDS,GENE ID:27306,ENSG00000163106,HGNC
HGNC:9592,PTGDS,PGDS,GENE ID:5730,ENSG00000107317,HGNC
HGNC:23618,GPR153,PGR1,GENE ID:387509,ENSG00000158292,HGNC
HGNC:24549,MRFAP1,PGR1,GENE ID:93621,ENSG00000179010,HGNC
HGNC:1442,CALM1,PHKD,GENE ID:801,ENSG00000198668,HGNC
HGNC:1449,CALM3,PHKD,GENE ID:808,ENSG00000160014,HGNC
HGNC:1445,CALM2,PHKD,GENE ID:805,ENSG00000143933,HGNC
HGNC:19079,PLEKHB1,PHR1,GENE ID:58473,ENSG00000021300,HGNC
HGNC:23386,MYCBP2,PHR1,GENE ID:23077,ENSG00000005810,HGNC
HGNC:6568,LGALS7,PIG1,GENE ID:3963,ENSG00000205076,HGNC
HGNC:17634,NUFIP2,PIG1,GENE ID:57532,ENSG00000108256,HGNC
HGNC:14492,MRPL41,PIG3,GENE ID:64975,ENSG00000182154,HGNC
HGNC:19373,TP53I3,PIG3,GENE ID:9540,ENSG00000115129,HGNC
HGNC:14524,SPAG9,PIG6,GENE ID:9043,ENSG00000008294,HGNC
HGNC:9453,PRODH,PIG6,GENE ID:5625,ENSG00000100033,HGNC
HGNC:20882,PAK1IP1,PIP1,GENE ID:55003,ENSG00000111845,HGNC
HGNC:6605,LILRB1,PIR-B,GENE ID:10859,ENSG00000104972,HGNC
HGNC:6607,LILRB3,PIR-B,GENE ID:11025,ENSG00000204577,HGNC
HGNC:6607,LILRB3,PIRB,GENE ID:11025,ENSG00000204577,HGNC
HGNC:6605,LILRB1,PIRB,GENE ID:10859,ENSG00000104972,HGNC
HGNC:9210,POU1F1,PIT-1,GENE ID:5449,ENSG00000064835,HGNC
HGNC:9155,PNLIP,PL,GENE ID:5406,ENSG00000175535,HGNC
HGNC:2440,CSH1,PL,GENE ID:1442,ENSG00000136488,HGNC
HGNC:9043,PLAA,PLAP,GENE ID:9373,ENSG00000137055,HGNC
HGNC:6656,LNPEP,PLAP,GENE ID:4012,ENSG00000113441,HGNC
HGNC:439,ALPP,PLAP,GENE ID:250,ENSG00000163283,HGNC
HGNC:26965,PTPMT1,PLIP,GENE ID:114971,ENSG00000110536,HGNC
HGNC:5275,KAT5,PLIP,GENE ID:10524,ENSG00000172977,HGNC
HGNC:9607,PTHLH,PLP,GENE ID:5744,ENSG00000087494,HGNC
HGNC:9355,PRDX5,PLP,GENE ID:25824,ENSG00000126432,HGNC
HGNC:22652,NOMO2,PM5,GENE ID:283820,ENSG00000185164,HGNC
HGNC:30060,NOMO1,PM5,GENE ID:23420,ENSG00000103512,HGNC
HGNC:16823,TMEM11,PMI,GENE ID:8834,ENSG00000178307,HGNC
HGNC:9115,PMM2,PMI,GENE ID:5373,ENSG00000140650,HGNC
HGNC:26359,PXDNL,PMR1,GENE ID:137902,ENSG00000147485,HGNC
HGNC:13211,ATP2C1,PMR1,GENE ID:27032,ENSG00000017260,HGNC
HGNC:17820,NT5C3A,PN-I,GENE ID:51251,ENSG00000122643,HGNC
HGNC:17144,NT5C,PN-I,GENE ID:30833,ENSG00000125458,HGNC
HGNC:10597,SCN9A,PN1,GENE ID:6335,ENSG00000169432,HGNC
HGNC:8951,SERPINE2,PN1,GENE ID:5270,ENSG00000135919,HGNC
HGNC:9154,PNKP,PNK,GENE ID:11284,ENSG00000039650,HGNC
HGNC:8819,PDXK,PNK,GENE ID:8566,ENSG00000160209,HGNC
HGNC:7974,NR2E3,PNR,GENE ID:10002,ENSG00000278570,HGNC
HGNC:30236,TAAR5,PNR,GENE ID:9038,ENSG00000135569,HGNC
HGNC:2879,SEPTIN1,PNUTL3,GENE ID:1731,ENSG00000180096,HGNC
HGNC:7523,TRIM37,POB1,GENE ID:4591,ENSG00000108395,HGNC
HGNC:9963,REPS2,POB1,GENE ID:9185,ENSG00000169891,HGNC
HGNC:11632,TCF21,POD1,GENE ID:6943,ENSG00000118526,HGNC
HGNC:26161,CORO7,POD1,GENE ID:79585,ENSG00000262246,HGNC
HGNC:13711,POF1B,POF,GENE ID:79983,ENSG00000124429,HGNC
HGNC:2877,DIAPH2,POF,GENE ID:1730,ENSG00000147202,HGNC
HGNC:1152,POPDC1,POP1,GENE ID:11149,ENSG00000112276,HGNC
HGNC:30261,PYDC1,POP1,GENE ID:260434,ENSG00000169900,HGNC
HGNC:17648,POPDC2,POP2,GENE ID:64091,ENSG00000121577,HGNC
HGNC:33512,PYDC2,POP2,GENE ID:152138,ENSG00000253548,HGNC
HGNC:17649,POPDC3,POP3,GENE ID:64208,ENSG00000132429,HGNC
HGNC:53781,PYDC5,POP3,GENE ID:107181291,ENSG00000289721,HGNC
HGNC:26607,SLC35G1,POST,GENE ID:159371,ENSG00000176273,HGNC
HGNC:24577,DESI1,POST,GENE ID:27351,ENSG00000100418,HGNC
HGNC:37093,POTEI,POTE2beta,GENE ID:653269,ENSG00000196834,HGNC
HGNC:37094,POTEJ,POTE2beta,GENE ID:653781,ENSG00000222038,HGNC
HGNC:9329,NPY4R,PP1,GENE ID:5540,ENSG00000204174,HGNC
HGNC:9226,PPA1,PP1,GENE ID:5464,ENSG00000180817,HGNC
HGNC:6510,STMN1,PP17,GENE ID:3925,ENSG00000117632,HGNC
HGNC:16893,PLIN3,PP17,GENE ID:10226,ENSG00000105355,HGNC
HGNC:9283,PPP1CC,PP1C,GENE ID:5501,ENSG00000186298,HGNC
HGNC:9282,PPP1CB,PP1c,GENE ID:5500,ENSG00000213639,HGNC
HGNC:9275,PPM1A,PP2Calpha,GENE ID:5494,ENSG00000100614,HGNC
HGNC:9299,PPP2CA,PP2Calpha,GENE ID:5515,ENSG00000113575,HGNC
HGNC:9322,PPP5C,PP5,GENE ID:5536,ENSG00000011485,HGNC
HGNC:11761,TFPI2,PP5,GENE ID:7980,ENSG00000105825,HGNC
HGNC:3711,FKBP1A,PPIASE,GENE ID:2280,ENSG00000088832,HGNC
HGNC:3712,FKBP1B,PPIase,GENE ID:2281,ENSG00000119782,HGNC
HGNC:3718,FKBP2,PPIase,GENE ID:2286,ENSG00000173486,HGNC
HGNC:3721,FKBP5,PPIase,GENE ID:2289,ENSG00000096060,HGNC
HGNC:3722,FKBP6,PPIase,GENE ID:8468,ENSG00000077800,HGNC
HGNC:9255,PPIB,PPIase,GENE ID:5479,ENSG00000166794,HGNC
HGNC:8910,PGR,PR,GENE ID:5241,ENSG00000082175,HGNC
HGNC:18216,TMEM37,PR,GENE ID:140738,ENSG00000171227,HGNC
HGNC:19031,TBC1D3,PRC17,GENE ID:729873,ENSG00000274611,HGNC
HGNC:27011,TBC1D3B,PRC17,GENE ID:414059,ENSG00000274808,HGNC
HGNC:14966,PXDN,PRG2,GENE ID:7837,ENSG00000130508,HGNC
HGNC:23497,PLPPR3,PRG2,GENE ID:79948,ENSG00000129951,HGNC
HGNC:15936,NCOA6,PRIP,GENE ID:23054,ENSG00000198646,HGNC
HGNC:9063,PLCL1,PRIP,GENE ID:5334,ENSG00000115896,HGNC
HGNC:18454,PROK1,PRK1,GENE ID:84432,ENSG00000143125,HGNC
HGNC:9405,PKN1,PRK1,GENE ID:5585,ENSG00000123143,HGNC
HGNC:9634,PTP4A1,PRL1,GENE ID:7803,ENSG00000112245,HGNC
HGNC:17279,OPRPN,PRL1,GENE ID:58503,ENSG00000171199,HGNC
HGNC:9089,PLRG1,PRL1,GENE ID:5356,ENSG00000171566,HGNC
HGNC:17326,SMR3B,PRL3,GENE ID:10879,ENSG00000171201,HGNC
HGNC:9636,PTP4A3,PRL3,GENE ID:11156,ENSG00000184489,HGNC
HGNC:9353,PRDX2,PRP,GENE ID:7001,ENSG00000167815,HGNC
HGNC:9449,PRNP,PRP,GENE ID:5621,ENSG00000171867,HGNC
HGNC:27031,TMEM171,PRP2,GENE ID:134285,ENSG00000157111,HGNC
HGNC:17349,PRPF4,PRP4,GENE ID:9128,ENSG00000136875,HGNC
HGNC:18305,ATP6AP2,PRR,GENE ID:10159,ENSG00000182220,HGNC
HGNC:9706,NECTIN1,PRR,GENE ID:5818,ENSG00000110400,HGNC
HGNC:17278,PNRC1,PRR2,GENE ID:10957,ENSG00000146278,HGNC
HGNC:9707,NECTIN2,PRR2,GENE ID:5819,ENSG00000130202,HGNC
HGNC:9353,PRDX2,PRX2,GENE ID:7001,ENSG00000167815,HGNC
HGNC:21338,PRRX2,PRX2,GENE ID:51450,ENSG00000167157,HGNC
HGNC:9509,PSEN2,PS2,GENE ID:5664,ENSG00000143801,HGNC
HGNC:7900,NPEPPS,PSA,GENE ID:9520,ENSG00000141279,HGNC
HGNC:6364,KLK3,PSA,GENE ID:354,ENSG00000142515,HGNC
HGNC:19129,PSAT1,PSA,GENE ID:29968,ENSG00000135069,HGNC
HGNC:33701,CARD16,PSEUDO-ICE,GENE ID:114769,ENSG00000204397,HGNC
HGNC:5476,IGFBP7,PSF,GENE ID:3490,ENSG00000163453,HGNC
HGNC:10774,SFPQ,PSF,GENE ID:6421,ENSG00000116560,HGNC
HGNC:43,TAP1,PSF1,GENE ID:6890,ENSG00000168394,HGNC
HGNC:28980,GINS1,PSF1,GENE ID:9837,ENSG00000101003,HGNC
HGNC:24575,GINS2,PSF2,GENE ID:51659,ENSG00000131153,HGNC
HGNC:44,TAP2,PSF2,GENE ID:6891,ENSG00000204267,HGNC
HGNC:16835,TAOK2,PSK-1,GENE ID:9344,ENSG00000149930,HGNC
HGNC:30844,SEZ6L2,PSK-1,GENE ID:26470,ENSG00000174938,HGNC
HGNC:16897,RIDA,PSP,GENE ID:10247,ENSG00000132541,HGNC
HGNC:7372,MSMB,PSP,GENE ID:4477,ENSG00000263639,HGNC
HGNC:9579,PSPN,PSP,GENE ID:5623,ENSG00000125650,HGNC
HGNC:9951,REG1A,PSP,GENE ID:5967,ENSG00000115386,HGNC
HGNC:16203,BPIFA2,PSP,GENE ID:140683,ENSG00000131050,HGNC
HGNC:16961,CD226,PTA1,GENE ID:10666,ENSG00000150637,HGNC
HGNC:18782,CCDC6,PTC,GENE ID:8030,ENSG00000108091,HGNC
HGNC:9967,RET,PTC,GENE ID:5979,ENSG00000165731,HGNC
HGNC:9589,PTENP1,PTEN2,GENE ID:11191,ENSG00000237984,HGNC
HGNC:12023,TPTE,PTEN2,GENE ID:7179,ENSG00000274391,HGNC
HGNC:9606,PTH,PTH1,GENE ID:5741,ENSG00000152266,HGNC
HGNC:27039,PTRH1,PTH1,GENE ID:138428,ENSG00000187024,HGNC
HGNC:9589,PTENP1,PTH2,GENE ID:11191,ENSG00000237984,HGNC
HGNC:24265,PTRH2,PTH2,GENE ID:51651,ENSG00000141378,HGNC
HGNC:10989,SLC25A3,PTP,GENE ID:5250,ENSG00000075415,HGNC
HGNC:9951,REG1A,PTP,GENE ID:5967,ENSG00000115386,HGNC
HGNC:9683,PTPRU,PTP,GENE ID:10076,ENSG00000060656,HGNC
HGNC:30208,ERGIC2,PTX1,GENE ID:51290,ENSG00000087502,HGNC
HGNC:2367,CRP,PTX1,GENE ID:1401,ENSG00000132693,HGNC
HGNC:9004,PITX1,PTX1,GENE ID:5307,ENSG00000069011,HGNC
HGNC:9366,PRH1,Pa,GENE ID:5554,ENSG00000231887,HGNC
HGNC:9008,PKD1,Pc-1,GENE ID:5310,ENSG00000008710,HGNC
HGNC:13568,PGPEP1,Pcp,GENE ID:54858,ENSG00000130517,HGNC
HGNC:10946,SLC20A1,PiT-1,GENE ID:6574,ENSG00000144136,HGNC
HGNC:25070,ACD,Pip1,GENE ID:65057,ENSG00000102977,HGNC
HGNC:7729,SEPTIN2,Pnutl3,GENE ID:4735,ENSG00000168385,HGNC
HGNC:24825,MLST8,Pop3,GENE ID:64223,ENSG00000167965,HGNC
HGNC:9367,PRH2,Pr,GENE ID:5555,ENSG00000134551,HGNC
HGNC:34379,PRORSD1P,ProX,GENE ID:344405,ENSG00000162997,HGNC
HGNC:2739,DHX16,Prp2,GENE ID:8449,ENSG00000204560,HGNC
HGNC:17346,PRP4K,Prp4,GENE ID:8899,ENSG00000112739,HGNC
HGNC:22935,SYMPK,Pta1,GENE ID:8189,ENSG00000125755,HGNC
HGNC:12582,UQCRB,QP-C,GENE ID:7381,ENSG00000156467,HGNC
HGNC:29594,UQCRQ,QP-C,GENE ID:27089,ENSG00000164405,HGNC
HGNC:3436,ERCC4,RAD1,GENE ID:2072,ENSG00000175595,HGNC
HGNC:10048,RNASE6,RAD1,GENE ID:6039,ENSG00000169413,HGNC
HGNC:26922,ERCC6L2,RAD26L,GENE ID:375748,ENSG00000182150,HGNC
HGNC:20794,ERCC6L,RAD26L,GENE ID:54821,ENSG00000186871,HGNC
HGNC:10074,RNH1,RAI,GENE ID:6050,ENSG00000023191,HGNC
HGNC:18838,PPP1R13L,RAI,GENE ID:10848,ENSG00000104881,HGNC
HGNC:28416,CCDC26,RAM,GENE ID:137196,ENSG00000229140,HGNC
HGNC:31022,RAMAC,RAM,GENE ID:83640,ENSG00000169612,HGNC
HGNC:9766,RAB27A,RAM,GENE ID:5873,ENSG00000069974,HGNC
HGNC:24554,PAMR1,RAMP,GENE ID:25891,ENSG00000149090,HGNC
HGNC:30288,DTL,RAMP,GENE ID:51514,ENSG00000143476,HGNC
HGNC:12989,ZMYM2,RAMP,GENE ID:7750,ENSG00000121741,HGNC
HGNC:9864,RARA,RAR,GENE ID:5914,ENSG00000131759,HGNC
HGNC:18284,RAB40B,RAR,GENE ID:10966,ENSG00000141542,HGNC
HGNC:18643,SUGP1,RBP,GENE ID:57794,ENSG00000105705,HGNC
HGNC:9959,RENBP,RBP,GENE ID:5973,ENSG00000102032,HGNC
HGNC:8000,NRGN,RC3,GENE ID:4900,ENSG00000154146,HGNC
HGNC:2938,DMXL2,RC3,GENE ID:23312,ENSG00000104093,HGNC
HGNC:10445,CNOT9,RCD1,GENE ID:9125,ENSG00000144580,HGNC
HGNC:2747,DDX6,RCK,GENE ID:1656,ENSG00000110367,HGNC
HGNC:26249,MAP3K19,RCK,GENE ID:80122,ENSG00000176601,HGNC
HGNC:30265,RAB11FIP1,RCP,GENE ID:80223,ENSG00000156675,HGNC
HGNC:17888,CRCP,RCP,GENE ID:27297,ENSG00000241258,HGNC
HGNC:8860,PEX7,RD,GENE ID:5191,ENSG00000112357,HGNC
HGNC:13974,NELFE,RD,GENE ID:7936,ENSG00000204356,HGNC
HGNC:8940,PHYH,RD,GENE ID:5264,ENSG00000107537,HGNC
HGNC:12694,VIPR1,RDC1,GENE ID:7433,ENSG00000114812,HGNC
HGNC:23692,ACKR3,RDC1,GENE ID:57007,ENSG00000144476,HGNC
HGNC:5958,IK,RED,GENE ID:3550,ENSG00000113141,HGNC
HGNC:3094,DYRK3,RED,GENE ID:8444,ENSG00000143479,HGNC
HGNC:11761,TFPI2,REF1,GENE ID:7980,ENSG00000105825,HGNC
HGNC:587,APEX1,REF1,GENE ID:328,ENSG00000100823,HGNC
HGNC:3477,ETF1,RF1,GENE ID:2107,ENSG00000120705,HGNC
HGNC:7469,MTRF1,RF1,GENE ID:9617,ENSG00000120662,HGNC
HGNC:15703,RHOF,RIF,GENE ID:54509,ENSG00000139725,HGNC
HGNC:17297,RNF34,RIF,GENE ID:80196,ENSG00000170633,HGNC
HGNC:6089,INSL6,RIF1,GENE ID:11172,ENSG00000120210,HGNC
HGNC:30299,LRIF1,RIF1,GENE ID:55791,ENSG00000121931,HGNC
HGNC:10388,RPS15,RIG,GENE ID:6209,ENSG00000115268,HGNC
HGNC:19127,DIRAS1,RIG,GENE ID:148252,ENSG00000176490,HGNC
