,NCBI_ID,gene_symbol,collision,source,HGNC_ID,ENSG_ID,alias_symbol
1265,GENE ID:100526794,NT5C1B-RDH14,NT5C1B,NCBI,HGNC:38831,ENSG00000250741,"AIRP,NT5C1B,cN-IB,cN1B"
1266,GENE ID:8079,MLF2,NTN4,NCBI,HGNC:7126,ENSG00000089693,NTN4
1267,GENE ID:84628,NTNG2,NTNG1,NCBI,HGNC:14288,ENSG00000196358,"LHLL9381,Lmnt2,NEDBASH,NTNG1,NetrinG2,bA479K20.1"
1268,GENE ID:6376,CX3CL1,NTT,NCBI,HGNC:10647,ENSG00000006210,"ABCD-3,C3Xkine,CXC3,CXC3C,NTN,NTT,SCYD1,fractalkine,neurotactin"
1269,GENE ID:10101,NUBP2,NUBP1,NCBI,HGNC:8042,ENSG00000095906,"CFD1,CIAO6,NBP 2,NUBP1"
1270,GENE ID:53343,NUDT9,NUDT10,NCBI,HGNC:8056,ENSG00000170502,NUDT10
1271,GENE ID:11163,NUDT4,NUDT4B,NCBI,HGNC:8051,ENSG00000173598,"DIPP-2B,DIPP2,DIPP2alpha,DIPP2beta,HDCMB47P,NUDT4B"
1272,GENE ID:11049,NUS1P3,NUS1,NCBI,HGNC:30934,,"C6orf68,NGBR,NUS1,YDD19"
1273,GENE ID:53919,SLCO1C1,OATP1,NCBI,HGNC:13819,ENSG00000139155,"OATP-F,OATP-RP5,OATP1,OATP14,OATP1C1,OATPF,OATPRP5,SLC21A14"
1274,GENE ID:28231,SLCO4A1,OATP1,NCBI,HGNC:10953,ENSG00000101187,"OATP-E,OATP1,OATP4A1,OATPE,OATPRP1,POAT,SLC21A12"
1275,GENE ID:4951,OCM2,OCM,NCBI,HGNC:34396,ENSG00000135175,"OCM,OM"
1276,GENE ID:89874,SLC25A21,ODC1,NCBI,HGNC:14411,ENSG00000183032,"MTDPS18,ODC,ODC1"
1278,GENE ID:4956,ODF1,ODF2,NCBI,HGNC:8113,ENSG00000155087,"CT133,HSPB10,ODF,ODF2,ODF27,ODFP,ODFPG,ODFPGA,ODFPGB,RT7,SODF"
1279,GENE ID:9968,MED12,OPA1,NCBI,HGNC:11957,ENSG00000184634,"ARC240,CAGH45,FGS1,HDKR,HOPA,Kto,MED12S,OHDOX,OKS,OPA1,TNRC11,TRAP230"
1280,GENE ID:101060233,OPN1MW3,OPN1MW,NCBI,HGNC:51831,ENSG00000269433,"GCP,GOP,OPN1MW,OPN1MW2"
1282,GENE ID:81061,OR11H1,OR11H12,NCBI,HGNC:15404,ENSG00000130538,"OR11H12,OR22-1"
1283,GENE ID:8386,OR1D5,OR1D4,NCBI,HGNC:8186,ENSG00000262628,"C17orf2,OR17-2,OR17-30,OR17-31,OR1D4"
1284,GENE ID:392390,OR1L6,OR1K1,NCBI,HGNC:8218,ENSG00000171459,"HG16,OR1K1,OR1L7,OR9-30"
1285,GENE ID:79541,OR2A4,OR2A7,NCBI,HGNC:14729,ENSG00000180658,"OR2A10,OR2A7"
1286,GENE ID:401993,OR2T5,OR2T29,NCBI,HGNC:15017,ENSG00000203661,"OR1-62,OR2T29"
1287,GENE ID:390756,OR3A4P,OR3A5P,NCBI,HGNC:15510,ENSG00000290820,"OLFRA05,OLFRA06,OR17-13,OR17-16,OR17-24,OR17-25,OR24,OR25,OR3A4,OR3A5P"
1288,GENE ID:81099,OR4F17,OR4F5,NCBI,HGNC:15381,ENSG00000176695,"OR4F11P,OR4F18,OR4F19,OR4F5"
1289,GENE ID:118568804,OR4M2B,OR4M2,NCBI,HGNC:55109,ENSG00000182974,OR4M2
1290,GENE ID:143502,OR52I2,OR52I1,NCBI,HGNC:15221,ENSG00000226288,"OR11-12,OR52I1"
1291,GENE ID:504191,OR9G9,OR9G1,NCBI,HGNC:31940,,OR9G1
1292,GENE ID:10166,SLC25A15,ORC1,NCBI,HGNC:10985,ENSG00000102743,"D13S327,HHH,LNC-HC,ORC1,ORNT1"
1293,GENE ID:83884,SLC25A2,ORC2,NCBI,HGNC:22921,ENSG00000120329,"ORC2,ORNT2"
1294,GENE ID:83605,CCM2,OSM,NCBI,HGNC:21708,ENSG00000136280,"C7orf22,OSM,PP10187"
1295,GENE ID:9943,OXSR1,OSR1,NCBI,HGNC:8508,ENSG00000172939,OSR1
1296,GENE ID:51526,OSER1,OSR1,NCBI,HGNC:16105,ENSG00000132823,"C20orf111,HSPC207,Osr1,Perit1,dJ1183I21.1"
1297,GENE ID:3061,HCRTR1,OXR1,NCBI,HGNC:4848,ENSG00000121764,"ORXR1,OX1R,OXR1"
1298,GENE ID:100533970,P2RX5-TAX1BP3,P2RX5,NCBI,HGNC:49191,ENSG00000257950,"P2RX5,P2X5"
1299,GENE ID:692312,PPAN-P2RY11,P2RY11,NCBI,HGNC:33526,ENSG00000243207,"BXDC3,P2RY11,P2Y11,PPAN,SSF1,Ssf-1"
1300,GENE ID:5828,PEX2,PAF1,NCBI,HGNC:9717,ENSG00000164751,"PAF1,PBD5A,PBD5B,PMP3,PMP35,PXMP3,RNF72,ZWS3"
1301,GENE ID:5585,PKN1,PAK1,NCBI,HGNC:9405,ENSG00000123143,"DBK,PAK-1,PAK1,PKN,PKN-ALPHA,PRK1,PRKCL1"
1302,GENE ID:5586,PKN2,PAK2,NCBI,HGNC:9406,ENSG00000065243,"PAK2,PRK2,PRKCL2,PRO2042,Pak-2,STK7"
1303,GENE ID:8874,ARHGEF7,PAK3,NCBI,HGNC:15607,ENSG00000102606,"BETA-PIX,COOL-1,COOL1,Nbla10314,P50,P50BP,P85,P85COOL1,P85SPR,PAK3,PIXB"
1304,GENE ID:106821730,BUB1B-PAK6,PAK5,NCBI,HGNC:52276,ENSG00000137843,"PAK-5,PAK-6,PAK5,PAK6"
1305,GENE ID:56924,PAK6,PAK5,NCBI,HGNC:16061,ENSG00000137843,PAK5
1307,GENE ID:23077,MYCBP2,PAM,NCBI,HGNC:23386,ENSG00000005810,"Myc-bp2,PAM,PHR1,Phr"
1308,GENE ID:57665,RDH14,PAN2,NCBI,HGNC:19979,ENSG00000240857,"PAN2,SDR7C4"
1309,GENE ID:147945,NLRP4,PAN2,NCBI,HGNC:22943,ENSG00000160505,"CLR19.5,CT58,NALP4,PAN2,PYPAF4,RNH2"
1310,GENE ID:171389,NLRP6,PAN3,NCBI,HGNC:22944,ENSG00000174885,"AVR,CLR11.4,NALP6,NAVR,NAVR/AVR,PAN3,PYPAF5"
1311,GENE ID:27347,STK39,PASK,NCBI,HGNC:17717,ENSG00000198648,"DCHT,PASK,SPAK"
1312,GENE ID:5088,PBX2P1,PBX2,NCBI,HGNC:8635,,"PBX2,PBXP1"
1313,GENE ID:5420,PODXL,PC,NCBI,HGNC:9171,ENSG00000128567,"Gp200,PC,PCLP,PCLP-1,PDX,PODXL1,gp135"
1314,GENE ID:3872,KRT17,PC,NCBI,HGNC:6427,ENSG00000128422,"39.1,CK-17,K17,PC,PC2,PCHC1"
1316,GENE ID:27328,PCDH11X,PCDH11Y,NCBI,HGNC:8656,ENSG00000102290,"PCDH-X,PCDH-Y,PCDH11,PCDH11Y,PCDH22,PCDHX,PPP1R119"
1317,GENE ID:57575,PCDH10,PCDH19,NCBI,HGNC:13404,ENSG00000138650,"OL-PCDH,PCDH19"
1318,GENE ID:4152,MBD1,PCM1,NCBI,HGNC:6916,ENSG00000141644,"CXXC3,PCM1,RFT"
1319,GENE ID:649,BMP1,PCP2,NCBI,HGNC:1067,ENSG00000168487,"OI13,PCOLC,PCP,PCP2,TLD"
1322,GENE ID:100996724,PDE4DIPP2,PDE4DIP,NCBI,HGNC:55081,,"CMYA2,MMGL,Myomegalin,PDE4DIP"
1323,GENE ID:9518,GDF15,PDF,NCBI,HGNC:30142,ENSG00000130513,"GDF-15,HG,MIC-1,MIC1,NAG-1,PDF,PLAB,PTGFB"
1324,GENE ID:5201,PFDN1,PDF,NCBI,HGNC:8866,ENSG00000113068,"PDF,PFD1"
1325,GENE ID:5170,PDPK1,PDK1,NCBI,HGNC:8816,ENSG00000140992,"PDK1,PDPK2,PDPK2P,PRO0461"
1326,GENE ID:101929947,ITGA6-AS1,PDK1-AS1,NCBI,HGNC:40308,ENSG00000232788,"PDK1-AS1,lncIHAT"
1327,GENE ID:403313,PLPP6,PDP1,NCBI,HGNC:23682,ENSG00000205808,"LPRP-B,PA-PSP,PDP1,PPAPDC2,PSDP,bA6J24.6"
1329,GENE ID:8050,PDHX,PDX1,NCBI,HGNC:21350,ENSG00000110435,"DLDBP,E3BP,OPDX,PDHXD,PDX1,proX"
1330,GENE ID:4582,MUC1,PEMT,NCBI,HGNC:7508,ENSG00000185499,"ADMCKD,ADMCKD1,ADTKD2,CA 15-3,CD227,Ca15-3,EMA,H23AG,KL-6,MAM6,MCD,MCKD,MCKD1,MUC-1,MUC-1/SEC,MUC-1/X,MUC1/ZD,PEM,PEMT,PUM"
1331,GENE ID:5225,PGC,PEPC,NCBI,HGNC:8890,ENSG00000096088,"PEPC,PGII"
1332,GENE ID:339324,ZNF260,PEX1,NCBI,HGNC:13499,ENSG00000254004,"OZRF1,PEX1,ZFP260"
1333,GENE ID:441531,PGAM4,PGAM1,NCBI,HGNC:21731,ENSG00000226784,"PGAM-B,PGAM1,PGAM3,dJ1000K24.1"
1334,GENE ID:26227,PHGDH,PGD,NCBI,HGNC:8923,ENSG00000092621,"3-PGDH,3PGDH,HEL-S-113,NLS,NLS1,PDG,PGAD,PGD,PGDH,PHGDHD,SERA"
1335,GENE ID:5233,PGK1P2,PGK2,NCBI,HGNC:8899,ENSG00000213290,PGK2
1336,GENE ID:54858,PGPEP1,PGP,NCBI,HGNC:13568,ENSG00000130517,"PAP-I,PGI,PGP,PGP-I,PGPI,Pcp"
1337,GENE ID:91978,TPGS1,PGS1,NCBI,HGNC:25058,ENSG00000141933,"C19orf20,GTRGEO22,PGs1"
1338,GENE ID:100873065,PTCHD1-AS,PHEX-AS1,NCBI,HGNC:37703,,"DDX53-AS1,PHEX-AS1,PTCHD1AS1,PTCHD1AS2"
1339,GENE ID:5252,PHF1,PHF2,NCBI,HGNC:8919,ENSG00000112511,"MTF2L2,PCL1,PHF2,TDRD19C,hPHF1"
1340,GENE ID:5228,PGF,PIGF,NCBI,HGNC:8893,ENSG00000119630,"D12S1900,PGFL,PIGF,PLGF,PlGF-2,SHGC-10760"
1341,GENE ID:58476,TP53INP2,PIGU,NCBI,HGNC:16104,ENSG00000078804,"C20orf110,DOR,PIG-U,PIGU,PINH,dJ1181N3.1"
1342,GENE ID:7730,ZNF177,PIGX,NCBI,HGNC:12966,ENSG00000188629,PIGX
1343,GENE ID:22883,CLSTN1,PIK3CD,NCBI,HGNC:17447,ENSG00000171603,"ALC-ALPHA,CDHR12,CST-1,CSTN1,PIK3CD,XB31alpha,alcalpha1,alcalpha2"
1344,GENE ID:101752399,STAG3L5P-PVRIG2P-PILRB,PILRB,NCBI,HGNC:48898,ENSG00000272752,"FDFACT,LOC101735302-LOC101752334-PILRB,PILRB"
1345,GENE ID:9361,LONP1,PIM1,NCBI,HGNC:9479,ENSG00000196365,"CODASS,LON,LONP,LonHS,PIM1,PRSS15,hLON"
1346,GENE ID:23037,PDZD2,PIN1,NCBI,HGNC:18486,ENSG00000133401,"AIPC,PAPIN,PDZK3,PIN1"
1347,GENE ID:10380,BPNT1,PIP,NCBI,HGNC:1096,ENSG00000162813,"HEL20,HsPIP,PIP"
1348,GENE ID:9814,SFI1,PISD,NCBI,HGNC:29064,ENSG00000198089,"PISD,PPP1R139,hSfi1p"
1349,GENE ID:25865,PRKD2,PKD2,NCBI,HGNC:17293,ENSG00000105287,"HSPC187,PKD2,nPKC-D2"
1350,GENE ID:103695364,PKNOX2-DT,PKNOX2-AS1,NCBI,HGNC:50690,ENSG00000254880,PKNOX2-AS1
1351,GENE ID:29124,LGALS13,PLAC8,NCBI,HGNC:15449,ENSG00000105198,"GAL13,PLAC8,PP13"
1352,GENE ID:5589,PRKCSH,PLD1,NCBI,HGNC:9411,ENSG00000130175,"80K-H,AGE-R2,G19P1,GIIB,GIIbeta,GluIIbeta,PCLD,PCLD1,PKCSH,PLD1,VASAP-60"
1353,GENE ID:51054,PLEKHA8P1,PLEKHA8,NCBI,HGNC:30222,ENSG00000293316,"FAPP-2,FAPP2,PLEKHA8,PLEKHA9,hFAPP2"
1354,GENE ID:8718,TNFRSF25,PLEKHG5,NCBI,HGNC:11910,ENSG00000215788,"APO-3,DDR3,DR3,GEF720,LARD,PLEKHG5,TNFRSF12,TR3,TRAMP,WSL-1,WSL-LR"
1355,GENE ID:5342,PLGLB2,PLGLA,NCBI,HGNC:9073,ENSG00000125551,"PLGLA,PLGLA1,PLGP1,PLGP2,PRGA"
1356,GENE ID:100529211,TMEM256-PLSCR3,PLSCR3,NCBI,HGNC:49186,,"C17orf61-PLSCR3,PLSCR3"
1357,GENE ID:100527963,PMF1-BGLAP,PMF1,NCBI,HGNC:42953,ENSG00000260238,"PMF-1,PMF1"
1358,GENE ID:5827,PXMP2,PMP22,NCBI,HGNC:9716,ENSG00000176894,"MPV17L3,PMP22"
1359,GENE ID:5395,PMS2,PMS2CL,NCBI,HGNC:9122,ENSG00000122512,"HNPCC4,LYNCH4,MLH4,MMRCS4,PMS-2,PMS2CL,PMSL2"
1360,GENE ID:441194,PMS2CL,PMS2P13,NCBI,HGNC:30061,ENSG00000187953,PMS2P13
1361,GENE ID:729453,PMS2P6,PMS2P2,NCBI,HGNC:33514,,"PMS2L14,PMS2L2,PMS2P2,PMS4"
1362,GENE ID:10400,PEMT,PNMT,NCBI,HGNC:8830,ENSG00000133027,"PEAMT,PEMPT,PEMT2,PLMT,PNMT"
1363,GENE ID:5539,PPY,PNP,NCBI,HGNC:9327,ENSG00000108849,"PH,PNP,PP"
1364,GENE ID:4864,NPC1,POGZ,NCBI,HGNC:7897,ENSG00000141458,"NPC,POGZ,SLC65A1"
1365,GENE ID:11232,POLG2,POLB,NCBI,HGNC:9180,ENSG00000256525,"HP55,MTDPS16,MTDPS16A,MTDPS16B,MTPOLB,PEOA4,POLB,POLG-BETA,POLGB"
1366,GENE ID:125316803,POLGARF,POLG,NCBI,HGNC:56246,ENSG00000291307,"ORF-Y,POLG"
1367,GENE ID:11044,TENT4A,POLK,NCBI,HGNC:16705,ENSG00000112941,"LAK-1,LAK1,PAPD7,POLK,POLS,TRF4,TRF4-1,TRF41,TUTASE5"
1368,GENE ID:51426,POLK,POLQ,NCBI,HGNC:9183,ENSG00000122008,"DINB1,DINP,POLQ"
1369,GENE ID:51082,POLR1D,POLR1C,NCBI,HGNC:20422,ENSG00000186184,"AC19,POLR1C,RPA16,RPA9,RPAC2,RPC16,RPO1-3,TCS2"
1370,GENE ID:266697,POM121L4P,POM121L1P,NCBI,HGNC:19326,,"POM121L1,POM121L1P"
1371,GENE ID:51251,NT5C3A,POMP,NCBI,HGNC:17820,ENSG00000122643,"CNSHA8,NT5C3,P5'N-1,P5N-1,PN-I,POMP,PSN1,UMPH,UMPH1,cN-III,hUMP1,p36"
1372,GENE ID:11149,POPDC1,POP1,NCBI,HGNC:1152,ENSG00000112276,"BVES,CARICK,HBVES,LGMD2X,LGMDR25,POP1"
1373,GENE ID:260434,PYDC1,POP1,NCBI,HGNC:30261,ENSG00000169900,"ASC2,POP1,PYC1,cPOP1"
1374,GENE ID:286430,NLRP2B,POP4,NCBI,HGNC:29887,ENSG00000215174,"CLRX.1,NALP2P,NLRP2P,NOD24,POP4"
1375,GENE ID:7417,VDAC2,POR,NCBI,HGNC:12672,ENSG00000165637,POR
1376,GENE ID:100287399,POTEB2,POTEB,NCBI,HGNC:48327,ENSG00000230031,"POTE-15,POTEB"
1377,GENE ID:102724631,POTEB3,POTEB,NCBI,HGNC:51240,ENSG00000278522,"POTE-15,POTEB"
1378,GENE ID:100996331,POTEB,POTEB2,NCBI,HGNC:33734,ENSG00000233917,"A26B1,CT104.5,POTE-15,POTE15,POTEB2"
1379,GENE ID:100505622,LNROP,POU2F2-AS2,NCBI,HGNC:55512,ENSG00000254887,"POU2F2-AS1,POU2F2-AS2"
1380,GENE ID:642559,POU5F1P3,POU5F1,NCBI,HGNC:9222,ENSG00000235602,"OCT3,OCT4,OCT4-pg3,OTF-3,OTF3,OTF3L,Oct-3,Oct-4,POU5F1,POU5F1L,POU5FLC12"
1381,GENE ID:645682,POU5F1P4,POU5F1,NCBI,HGNC:33310,ENSG00000237872,"OCT3,OCT4,OTF-3,OTF3,Oct-3,Oct-4,Oct4-pg4,POU5F1,POU5FLC1"
1382,GENE ID:5462,POU5F1B,POU5F1P4,NCBI,HGNC:9223,ENSG00000212993,"OCT4-PG1,OCT4PG1,OTF3C,OTF3P1,POU5F1P1,POU5F1P4,POU5FLC20,POU5FLC8"
1384,GENE ID:80347,COASY,PPAT,NCBI,HGNC:29932,ENSG00000068120,"DPCK,NBIA6,NBP,PCH12,PPAT,UKR1,pOV-2"
1385,GENE ID:730262,PPIAL4E,PPIAL4F,NCBI,HGNC:33997,ENSG00000271567,"COAS2,PPIAL4F"
1386,GENE ID:3060,HCRT,PPOX,NCBI,HGNC:4847,ENSG00000161610,"NRCLP1,OX,PPOX"
1387,GENE ID:100532746,PPT2-EGFL8,PPT2,NCBI,HGNC:48343,ENSG00000258388,"PPT-2,PPT2"
1388,GENE ID:645359,PRAMEF26,PRAMEF25,NCBI,HGNC:49178,ENSG00000280267,PRAMEF25
1389,GENE ID:5933,RBL1,PRB1,NCBI,HGNC:9893,ENSG00000080839,"CP107,PRB1,p107"
1390,GENE ID:25824,PRDX5,PRDX6,NCBI,HGNC:9355,ENSG00000126432,"ACR1,AOEB166,B166,HEL-S-55,PLP,PMP20,PRDX6,PRXV,SBBI10,prx-V"
1391,GENE ID:10531,PITRM1,PREP,NCBI,HGNC:17663,ENSG00000107959,"MP1,PreP,SCAR30"
1392,GENE ID:55893,ZNF395,PRF1,NCBI,HGNC:18737,ENSG00000186918,"HDBP-2,HDBP2,HDRF-2,PBF,PRF-1,PRF1,Si-1-8-14"
1393,GENE ID:9890,PLPPR4,PRG1,NCBI,HGNC:23496,ENSG00000117600,"LPPR4,LPR4,PHP1,PRG-1,PRG1"
1394,GENE ID:8870,IER3,PRG1,NCBI,HGNC:5392,ENSG00000137331,"DIF-2,DIF2,GLY96,IEX-1,IEX-1L,IEX1,PRG1"
1395,GENE ID:5552,SRGN,PRG1,NCBI,HGNC:9361,ENSG00000122862,"PPG,PRG,PRG1"
1396,GENE ID:79948,PLPPR3,PRG2,NCBI,HGNC:23497,ENSG00000129951,"LPPR3,LPR3,PRG-2,PRG2"
1397,GENE ID:7837,PXDN,PRG2,NCBI,HGNC:14966,ENSG00000130508,"ASGD7,COPOA,D2S448,D2S448E,MG50,PRG2,PXN,VPO,hsPxd01"
1398,GENE ID:54886,PLPPR1,PRG3,NCBI,HGNC:25993,ENSG00000148123,"LPPR1,PRG-3,PRG3"
1399,GENE ID:84883,AIFM2,PRG3,NCBI,HGNC:21411,ENSG00000042286,"AMID,FSP1,PRG3"
1400,GENE ID:64748,PLPPR2,PRG4,NCBI,HGNC:29566,ENSG00000105520,"LPPR2,PRG4"
1401,GENE ID:100533464,PRH1-PRR4,PRH1,NCBI,,ENSG00000275778,PRH1
1402,GENE ID:5554,PRH1,PRH2,NCBI,HGNC:9366,ENSG00000231887,"Db-s,PA,PIF-S,PRH2,PRP-1/PRP-2,Pr1/Pr2"
1403,GENE ID:5578,PRKCA,PRKACA,NCBI,HGNC:9393,ENSG00000154229,"AAG6,PKC-alpha,PKCA,PKCI+/-,PKCalpha,PRKACA"
1404,GENE ID:137902,PXDNL,PRM1,NCBI,HGNC:26359,ENSG00000147485,"PMR1,PRM1,VPO2"
1405,GENE ID:80204,FBXO11,PRMT9,NCBI,HGNC:13590,ENSG00000138081,"FBX11,IDDFBA,PRMT9,UBR6,UG063H01,VIT1"
1406,GENE ID:5961,PRPH2,PRPH,NCBI,HGNC:9942,ENSG00000112619,"AOFMD,AVMD,CACD2,DS,MDBS1,PRPH,RDS,RP7,TSPAN22,rd2"
1407,GENE ID:221823,PRPS1L1,PRPS1,NCBI,HGNC:9463,ENSG00000229937,"PRPS1,PRPS3,PRPSL,PRS-III"
1408,GENE ID:729240,PRR20C,PRR20A,NCBI,HGNC:37221,ENSG00000229665,"PRR20,PRR20A,PRR20B,PRR20D,PRR20E"
1409,GENE ID:729250,PRR20E,PRR20A,NCBI,HGNC:37223,ENSG00000234278,"PRR20,PRR20A,PRR20B,PRR20C,PRR20D"
1410,GENE ID:729246,PRR20D,PRR20A,NCBI,HGNC:37222,ENSG00000227151,"PRR20,PRR20A,PRR20B,PRR20C,PRR20E"
1411,GENE ID:729233,PRR20B,PRR20A,NCBI,HGNC:37220,ENSG00000204918,"PRR20,PRR20A,PRR20C,PRR20D,PRR20E"
1412,GENE ID:122183,PRR20A,PRR20B,NCBI,HGNC:24754,ENSG00000204919,"PRR20,PRR20B,PRR20C,PRR20D,PRR20E"
1428,GENE ID:100133251,PRR23D2,PRR23D1,NCBI,HGNC:49396,ENSG00000255378,PRR23D1
1429,GENE ID:100131608,PRR23D1,PRR23D2,NCBI,HGNC:49420,ENSG00000255251,PRR23D2
1430,GENE ID:25945,NECTIN3,PRR3,NCBI,HGNC:17664,ENSG00000177707,"CD113,CDW113,NECTIN-3,PPR3,PRR3,PVRL3,PVRR3"
1431,GENE ID:400931,MIRLET7BHG,PRR34-AS1,NCBI,HGNC:37189,ENSG00000197182,"PRR34-AS1,linc-Ppara"
1432,GENE ID:81607,NECTIN4,PRR4,NCBI,HGNC:19688,ENSG00000143217,"EDSS1,LNIR,PRR4,PVRL4,nectin-4"
1433,GENE ID:136541,PRSS58,PRSS1,NCBI,HGNC:39125,ENSG00000258223,"PRSS1,TRY1,TRYX3,UNQ2540"
1434,GENE ID:9588,PRDX6,PRX,NCBI,HGNC:16753,ENSG00000117592,"1-Cys,AOP2,HEL-S-128m,LPCAT-5,NSGPx,PRX,aiPLA2,p29"
1435,GENE ID:653509,SFTPA1,PSAP,NCBI,HGNC:10798,ENSG00000122852,"COLEC4,ILD1,PSAP,PSP-A,PSPA,SFTP1,SFTPA1B,SP-A,SP-A1,SP-A1 beta,SP-A1 delta,SP-A1 epsilon,SP-A1 gamma,SPA,SPA1"
1436,GENE ID:23787,MTCH1,PSAP,NCBI,HGNC:17586,ENSG00000137409,"CGI-64,PIG60,PSAP,SLC25A49"
1437,GENE ID:729238,SFTPA2,PSAP,NCBI,HGNC:10799,ENSG00000185303,"COLEC5,ILD2,PSAP,PSP-A,PSPA,SFTP1,SFTPA2B,SP-2A,SP-A,SPA2,SPAII"
1438,GENE ID:79176,FBXL15,PSD,NCBI,HGNC:28155,ENSG00000107872,"FBXO37,Fbl15,JET,PSD"
1439,GENE ID:23761,PISD,PSD,NCBI,HGNC:8999,ENSG00000241878,"DJ858B16,LIBF,PSD,PSDC,PSSC,dJ858B16.2"
1440,GENE ID:440533,PSG8,PSG1,NCBI,HGNC:9525,ENSG00000124467,PSG1
1441,GENE ID:5670,PSG2,PSG1,NCBI,HGNC:9519,ENSG00000242221,"CEA,PSBG2,PSG1"
1442,GENE ID:5676,PSG7,PSG1,NCBI,HGNC:9524,ENSG00000221878,"PS-beta-G-7,PSBG-7,PSG1,PSGGA"
1443,GENE ID:5678,PSG9,PSG11,NCBI,HGNC:9526,ENSG00000183668,"PS34,PSBG-11,PSBG-9,PSG11,PSGII"
1444,GENE ID:5672,PSG4,PSG9,NCBI,HGNC:9521,ENSG00000243137,"PSBG-4,PSBG-9,PSG9"
1446,GENE ID:51651,PTRH2,PTH,NCBI,HGNC:24265,ENSG00000141378,"BIT1,CFAP37,CGI-147,IMNEPD,PTH,PTH 2,PTH2"
1447,GENE ID:11191,PTENP1,PTH2,NCBI,HGNC:9589,ENSG00000293199,"PTEN-rs,PTEN2,PTENpg1,PTH2,psiPTEN"
1449,GENE ID:5761,PTMAP4,PTMA,NCBI,HGNC:9627,,PTMA
1451,GENE ID:5786,PTPRA,PTPA,NCBI,HGNC:9664,ENSG00000132670,"HEPTP,HLPR,HPTPA,HPTPalpha,LRP,PTPA,PTPRL2,R-PTP-alpha,RPTPA"
1452,GENE ID:414224,AGAP12P,PTPN20CP,NCBI,HGNC:23661,ENSG00000290898,"CTGLF12P,PTPN20CP"
1453,GENE ID:10076,PTPRU,PTPRO,NCBI,HGNC:9683,ENSG00000060656,"FMI,PCP-2,PTP,PTP-J,PTP-PI,PTP-RO,PTPPSI,PTPRO,PTPU2,R-PTP-PSI,R-PTP-U,hPTP-J"
1454,GENE ID:5801,PTPRR,PTPRQ,NCBI,HGNC:9680,ENSG00000153233,"EC-PTP,PCPTP1,PTP-SL,PTPBR7,PTPRQ"
1455,GENE ID:5309,PITX3,PTX3,NCBI,HGNC:9006,ENSG00000107859,"ASGD1,ASMD,ASOD,CTPP4,CTRCT11,PTX3"
1456,GENE ID:4151,MB,PVALB,NCBI,HGNC:6915,ENSG00000198125,"MYOSB,PVALB"
1458,GENE ID:339122,RAB43,RAB11B,NCBI,HGNC:19983,ENSG00000172780,"RAB11B,RAB41"
1459,GENE ID:11021,RAB35,RAB1C,NCBI,HGNC:9774,ENSG00000111737,"H-ray,RAB1C,RAY"
1461,GENE ID:646996,RAB42P1,RAB42,NCBI,HGNC:19799,,"RAB42,RAB42P"
1462,GENE ID:100529262,MIA-RAB4B,RAB4B,NCBI,HGNC:48352,,RAB4B
1463,GENE ID:6035,RNASE1,RAC1,NCBI,HGNC:10044,ENSG00000129538,"RAC1,RIB1,RNS1"
1464,GENE ID:8202,NCOA3,RAC3,NCBI,HGNC:7670,ENSG00000124151,"ACTR,AIB-1,AIB1,CAGH16,CTG26,KAT13B,RAC3,SRC-3,SRC3,TNRC14,TNRC16,TRAM-1,bHLHe42,pCIP"
1465,GENE ID:6236,RRAD,RAD1,NCBI,HGNC:10446,ENSG00000166592,"RAD,RAD1,REM3"
1466,GENE ID:6039,RNASE6,RAD1,NCBI,HGNC:10048,ENSG00000169413,"RAD1,RNS6,RNasek6"
1467,GENE ID:2072,ERCC4,RAD1,NCBI,HGNC:3436,ENSG00000175595,"ERCC11,FANCQ,RAD1,XFEPS,XPF"
1468,GENE ID:546,ATRX,RAD54L,NCBI,HGNC:886,ENSG00000085224,"JMS,MRX52,RAD54,RAD54L,XH2,XNP,ZNF-HX"
1469,GENE ID:84659,RNASE7,RAE1,NCBI,HGNC:19278,ENSG00000165799,RAE1
1470,GENE ID:80328,ULBP2,RAET1L,NCBI,HGNC:14894,ENSG00000131015,"ALCAN-alpha,N2DL2,NKG2DL2,RAET1H,RAET1L"
1471,GENE ID:6037,RNASE3,RAF1,NCBI,HGNC:10046,ENSG00000169397,"ECP,RAF1,RNS3"
1472,GENE ID:1797,DXO,RAI1,NCBI,HGNC:2992,ENSG00000204348,"DOM3L,DOM3Z,NG6,RAI1"
1473,GENE ID:493901,RNASE12,RAI1,NCBI,HGNC:24211,ENSG00000258436,"HEL-S-85p,RAI1"
1474,GENE ID:85021,REPS1,RALBP1,NCBI,HGNC:15578,ENSG00000135597,"NBIA7,RALBP1"
1475,GENE ID:8831,SYNGAP1,RASA1,NCBI,HGNC:11497,ENSG00000197283,"MRD5,RASA1,RASA5,SYNGAP"
1476,GENE ID:83593,RASSF5,RASSF3,NCBI,HGNC:17609,ENSG00000266094,"Maxp1,NORE1,NORE1A,NORE1B,RAPL,RASSF3"
1477,GENE ID:54453,RIN2,RASSF4,NCBI,HGNC:18750,ENSG00000132669,"MACS,RASSF4"
1478,GENE ID:283349,RASSF3,RASSF5,NCBI,HGNC:14271,ENSG00000153179,RASSF5
1479,GENE ID:8575,PRKRA,RAX,NCBI,HGNC:9438,ENSG00000180228,"DYT16,HSD14,PACT,RAX"
