,HGNC_ID,gene_symbol,alias_symbol,NCBI Gene ID,ENSG_ID
8905,20681,NBEAL1,MGC164581,65065.0,ENSG00000144426
8907,20686,PASD1,CT63,139135.0,ENSG00000166049
8911,20691,NBR2,NCRNA00192,10230.0,ENSG00000198496
8912,20692,TPH2,"NTPH, FLJ37295",121278.0,ENSG00000139287
8914,20694,SPIN2A,"DXF34, TDRD25",54466.0,ENSG00000147059
8915,20696,ELP3,"FLJ10422, KAT9",55140.0,ENSG00000134014
8916,207,ADAM29,"SVPH1, CT73",11086.0,ENSG00000168594
8918,20704,KLHDC3,"PEAS, HPEAS, DJ20C7.3",116138.0,ENSG00000124702
8919,20707,OPALIN,"TMP10, HTMP10",93377.0,ENSG00000197430
8920,20708,APBB3,FE65L2,10307.0,ENSG00000113108
8921,20709,SLTM,"MET, FLJ13213",79811.0,ENSG00000137776
8923,20710,ZBED2,MGC10796,79413.0,ENSG00000177494
8924,20711,ZBED3,MGC15435,84327.0,ENSG00000132846
8925,20712,ZDHHC18,DKFZP667O2416,84243.0,ENSG00000204160
8926,20713,ZDHHC19,MGC33345,131540.0,ENSG00000163958
8927,20714,ZDHHC16,APH2,84287.0,ENSG00000171307
8928,20715,MID1IP1,"STRAIT11499, FLJ10386, MIG12, THRSPL, G12-LIKE",58526.0,ENSG00000165175
8929,20716,KLC2,FLJ12387,64837.0,ENSG00000174996
8930,20717,KLC3,"KLC2L, KNS2B, KLCT",147700.0,ENSG00000104892
8931,20718,OTUD7A,CEZANNE2,161725.0,ENSG00000169918
8932,20721,ZBED4,KIAA0637,9889.0,ENSG00000100426
8936,20725,ZNF426,MGC2663,79088.0,ENSG00000130818
8937,20726,SCFD1,"RA410, KIAA0917, STXBP1L2, SLY1",23256.0,ENSG00000092108
8939,20728,SLC9A8,"KIAA0939, NHE8",23315.0,ENSG00000197818
8940,20729,FBXW12,FBW12,285231.0,ENSG00000164049
8941,2073,TPP1,"LPIC, TPP-1",1200.0,ENSG00000166340
8942,20730,ARMC9,"FLJ12584, KIAA1868, ARM, KU-MEL-1",80210.0,ENSG00000135931
8944,20733,SNRPEP2,BA390F4.4,414153.0,ENSG00000256968
8945,20738,SYVN1,"HRD1, DER3",84447.0,ENSG00000162298
8947,2074,CLN3,"BTN1, JNCL, SLC29B1",1201.0,ENSG00000188603
8948,20741,SCGB1B2P,SCGB4A1P,643719.0,ENSG00000268751
8949,20742,FAXC,"MGC2817, DJ273F20",84553.0,ENSG00000146267
8950,20743,LRATD1,"NSE1, FLJ35392",151354.0,ENSG00000162981
8951,20746,SESN2,"SES2, DKFZP761M0212, HI95, SEST2",83667.0,ENSG00000130766
8952,20748,FANCL,"FLJ10335, FAAP43, POG",55120.0,ENSG00000115392
8953,20749,ZDHHC20,"FLJ25952, DHHC20",253832.0,ENSG00000180776
8954,20750,ZDHHC21,"HSPC097, DNZ1, DHHC21",340481.0,ENSG00000175893
8955,20751,WDFY3,"KIAA0993, ALFY, ZFYVE25",23001.0,ENSG00000163625
8958,20756,ZFYVE16,"KIAA0305, PPP1R69",9765.0,ENSG00000039319
8959,20757,PLEKHF2,"ZFYVE18, PHAFIN2, FLJ13187",79666.0,ENSG00000175895
8960,20758,ZFYVE19,"FLJ14840, ANCHR, MPFYVE",84936.0,ENSG00000166140
8963,20760,ZFYVE21,"MGC2550, ZF21",79038.0,ENSG00000100711
8964,20761,ZFYVE26,KIAA0321,23503.0,ENSG00000072121
8965,20763,ANKFY1,"ANKHZN, KIAA1255, ZFYVE14, BTBD23, RANK-5",51479.0,ENSG00000185722
8966,20764,PLEKHF1,"APPD, MGC4090, PHAFIN1, ZFYVE15",79156.0,ENSG00000166289
8968,20766,TUBA1A,"TUBA3, B-ALPHA-1, FLJ25113",7846.0,ENSG00000167552
8969,20767,PDLIM3,ALP,27295.0,ENSG00000154553
8970,20768,TUBA1C,"MGC14580, MGC10851, BCM948",84790.0,ENSG00000167553
8971,2077,CLN6,"FLJ20561, HST18960, NCLF",54982.0,ENSG00000128973
8972,20770,SAR1AP2,"EM:AC026226.2, SARA1P",641312.0,ENSG00000213170
8973,20771,TUBB4B,BETA2,10383.0,ENSG00000188229
8974,20772,TUBB3,"BETA-4, CFEOM3, CFEOM3A",10381.0,ENSG00000258947
8975,20773,TUBB8,BA631M21.2,347688.0,ENSG00000261456
8976,20774,TUBB4A,BETA-5,10382.0,ENSG00000104833
8977,20775,TUBE1,"DJ142L7.2, FLJ22589, TUBE",51175.0,ENSG00000074935
8978,20776,TUBB6,"MGC4083, HST1601",84617.0,ENSG00000176014
8979,20778,TUBB,"OK/SW-CL.56, MGC16435, M40, TUBB5",203068.0,ENSG00000196230
8983,20785,PPM1J,"FLJ35951, MGC19531, DKFZP434P1514, PP2CZETA, PPP2CZ",333926.0,ENSG00000155367
8984,20788,RHBDF2,"FLJ22341, RHBDL5, TOCG, IRHOM2",79651.0,ENSG00000129667
8985,20789,ATG4D,APG4-D,84971.0,ENSG00000130734
8986,2079,CLN8,"FLJ39417, TLCD6",2055.0,ENSG00000182372
8987,20790,ATG4B,"APG4B, KIAA0943, DKFZP586D1822, AUTL1",23192.0,ENSG00000168397
8988,20792,SLC35A5,FLJ20730,55032.0,ENSG00000138459
8989,20793,RASSF4,"AD037, MGC44914",83937.0,ENSG00000107551
8990,20794,ERCC6L,"FLJ20105, PICH, RAD26L",54821.0,ENSG00000186871
8991,20795,CLRN3,"MGC32871, USH3AL1",119467.0,ENSG00000180745
8993,20797,CYBRD1,"DCYTB, FLJ23462, FRRS3, CYB561A2",79901.0,ENSG00000071967
8994,20798,SLC35B1,"UGTREL1, AXER",10237.0,ENSG00000121073
8995,20799,SLC35D2,"UGTREL8, SQV7L",11046.0,ENSG00000130958
8996,208,ADAM30,SVPH4,11085.0,ENSG00000134249
8997,2080,CLNS1A,ICLN,1207.0,ENSG00000074201
8998,20800,SLC35D1,"UGTREL7, KIAA0260",23169.0,ENSG00000116704
9000,20803,SLC35E1,FLJ14251,79939.0,ENSG00000127526
9001,20804,ZNF428,"MGC51082, ZFP428",126299.0,ENSG00000131116
9002,20807,ZNF486,MGC2396,90649.0,ENSG00000256229
9003,20808,ZNF430,FLJ13659,80264.0,ENSG00000118620
9004,20809,ZNF431,KIAA1969,170959.0,ENSG00000196705
9005,2081,CLNS1AP1,ICLN,1204.0,ENSG00000213335
9006,20810,ZNF432,KIAA0798,9668.0,ENSG00000256087
9007,20811,ZNF433,FLJ40981,163059.0,ENSG00000197647
9008,20812,ZSCAN32,FLJ20417,54925.0,ENSG00000140987
9009,20813,ZSCAN16,"FLJ22191, DJ265C24.3",80345.0,ENSG00000196812
9010,20814,ZNF436,"KIAA1710, ZFP46",80818.0,ENSG00000125945
9011,20815,KDM3A,"TSGA, KIAA0742, JHMD2A",55818.0,ENSG00000115548
9012,20816,PHF12,"PF1, KIAA1523",57649.0,ENSG00000109118
9014,20818,LRRC15,LIB,131578.0,ENSG00000172061
9015,20819,CATSPER3,CACRC,347732.0,ENSG00000152705
9016,2082,CLOCK,"KIAA0334, KAT13D, BHLHE8",9575.0,ENSG00000134852
9017,20820,TPCN2,TPC2,219931.0,ENSG00000162341
9019,20822,ADGRL4,ETL,64123.0,ENSG00000162618
9020,20823,DPP10,"DPRP3, DPL2, DPPY",57628.0,ENSG00000175497
9021,20824,AMIGO1,"AMIGO, KIAA1163",57463.0,ENSG00000181754
9022,20834,CABP7,MGC57793,164633.0,ENSG00000100314
9023,20837,PAOX,PAO,196743.0,ENSG00000148832
9025,20842,FOXP4,FLJ40908,116113.0,ENSG00000137166
9026,20844,GPR156,"PGR28, GABABL",165829.0,ENSG00000175697
9027,20846,HRNR,"S100A18, S100A16, FLG3",388697.0,ENSG00000197915
9029,20851,FNBP1L,"TOCA1, FLJ20275",54874.0,ENSG00000137942
9030,20852,WDR24,"DKFZP434F054, JFP7",84219.0,ENSG00000127580
9031,20853,RNF145,FLJ31951,153830.0,ENSG00000145860
9032,20854,THAP2,DKFZP564I0422,83591.0,ENSG00000173451
9034,20856,THAP1,"FLJ10477, 4833431A01RIK",55145.0,ENSG00000131931
9035,20857,NANOG,"FLJ12581, FLJ40451",79923.0,ENSG00000111704
9036,20858,SLC39A14,"KIAA0062, NET34, ZIP14, ZIP-14",23516.0,ENSG00000104635
9037,20859,SLC39A13,"FLJ25785, LZT-HS9, ZIP13, ZIP-13",91252.0,ENSG00000165915
9039,20860,SLC39A12,"FLJ30499, ZIP12",221074.0,ENSG00000148482
9040,20861,SLC39A10,"KIAA1265, FLJ90515, DKFZP564L2123, ZIP10",57181.0,ENSG00000196950
9041,20862,SLC39A8,"BIGM103, ZIP8, ZIP-8",64116.0,ENSG00000138821
9042,20863,SLC35E2A,"KIAA0447, SLC35E2AP, SLC35E2P",9906.0,ENSG00000215790
9043,20864,SLC35E3,BLOV1,55508.0,ENSG00000175782
9045,20866,RSPO3,FLJ14440,84870.0,ENSG00000146374
9046,20867,MCHR2,"SLT, MCH2, MCH2R",84539.0,ENSG00000152034
9047,20868,ZBTB2,"KIAA1483, ZNF437, BA351K16.2",57621.0,ENSG00000181472
9050,20870,RPF2,"FLJ21087, BA397G5.4",84154.0,ENSG00000197498
9051,20871,BEND6,"FLJ30162, BA203B9.1",221336.0,ENSG00000151917
9052,20872,GTF3C6,"BA397G5.3, TFIIIC35",112495.0,ENSG00000155115
9053,20873,ZNF439,DKFZP571K0837,90594.0,ENSG00000171291
9054,20874,ZNF440,FLJ37933,126070.0,ENSG00000171295
9055,20875,ZNF441,FLJ38637,126068.0,ENSG00000197044
9056,20876,WRNIP1,"WHIP, FLJ22526, BA420G6.2, FAP93, CFAP93",56897.0,ENSG00000124535
9057,20877,ZNF442,FLJ14356,79973.0,ENSG00000198342
9058,20878,ZNF443,ZK1,10224.0,ENSG00000180855
9059,20879,CASKIN1,"KIAA1306, ANKS5A",57524.0,ENSG00000167971
9061,20880,GPAT4,"DKFZP586M1819, LPAAT-ZETA, TSARG7",137964.0,ENSG00000158669
9063,20882,PAK1IP1,"FLJ20624, HPIP1, PIP1, BA421M1.5, MAK11, WDR84",55003.0,ENSG00000111845
9064,20883,GDPD1,"FLJ37451, GDE4",284161.0,ENSG00000153982
9065,20884,PLEKHG1,"KIAA1209, ARHGEF41",57480.0,ENSG00000120278
9066,20885,AGPAT4,"LPAAT-DELTA, DJ473J16.2, LPAAT4, LPLAT4",56895.0,ENSG00000026652
9067,20886,AGPAT5,"FLJ11210, LPAAT-E, LPAAT-EPSILON, LPLAT5",55326.0,ENSG00000155189
9068,20887,GTDC1,"FLJ11753, HMAT-XA",79712.0,ENSG00000121964
9069,20889,LRIG2,KIAA0806,9860.0,ENSG00000198799
9071,20893,BCOR,"FLJ20285, KIAA1575",54880.0,ENSG00000183337
9072,20898,PGM2L1,"FLJ32029, BM32A",283209.0,ENSG00000165434
9073,209,ADAM3A,"ADAM3, TMDCI",1587.0,ENSG00000197475
9074,2090,CLTA,LCA,1211.0,ENSG00000122705
9075,20900,TRMT6,"GCD10, MGC5029, GCD10P, CGI-09",51605.0,ENSG00000089195
9077,20908,DZIP1,"KIAA0996, DZIP",22873.0,ENSG00000134874
9078,2091,CLTB,LCB,1212.0,ENSG00000175416
9079,20910,AFMID,"DKFZP686F03259, KF",125061.0,ENSG00000183077
9080,20914,BLOC1S3,"BLOS3, HPS8",388552.0,ENSG00000189114
9081,20917,ALPK1,"LAK, FLJ22670, KIAA1527",80216.0,ENSG00000073331
9082,20919,ITM2BP1,HST33912,100420308.0,ENSG00000266853
9083,2092,CLTC,HC,1213.0,ENSG00000141367
9084,20920,HACD4,"EM:AL662879.1, OTTHUMG00000021016",401494.0,ENSG00000188921
9087,2093,CLTCL1,"CLTD, CLH22, CHC22",8218.0,ENSG00000070371
9088,20932,POLD3,"P66, KIAA0039, P68, PPP1R128",10714.0,ENSG00000077514
9090,20943,SCGB1B3P,SCGB4A4,,
9091,20944,SENP6,"SUSP1, KIAA0797",26054.0,ENSG00000112701
9092,20945,PLXDC1,"TEM3, TEM7",57125.0,ENSG00000161381
9093,20947,TOMM20,"KIAA0016, TOM20, MOM19, MAS20",9804.0,ENSG00000173726
9094,2095,CLU,"SGP-2, SP-40, TRPM-2, KUB1, CLU1, CLU2",1191.0,ENSG00000120885
9095,20951,FOXQ1,HFH1,94234.0,ENSG00000164379
9096,20952,TMEM14C,"HSPC194, BA421M1.6, NET26",51522.0,ENSG00000111843
9097,20953,KIF25-AS1,HGC6.1.1,100505879.0,ENSG00000229921
9098,20954,VTA1,"HSPC228, MY012",51534.0,ENSG00000009844
9099,20956,PHACTR2,KIAA0680,9749.0,ENSG00000112419
9100,20957,SDHAF4,SDH8,135154.0,ENSG00000154079
9102,20959,SCAF8,KIAA1116,22828.0,ENSG00000213079
9104,20960,C6ORF58,LEG1,352999.0,ENSG00000184530
9105,20961,ANKS1A,KIAA0229,23294.0,ENSG00000064999
9106,20962,ATG3,"PC3-96, FLJ22125, MGC15201, DKFZP564M1178",64422.0,ENSG00000144848
9108,20967,NACC1,"NAC1, NAC-1, BEND8, BTBD30",112939.0,ENSG00000160877
9109,20968,RIOX1,"FLJ21802, NO66, MAPJD, JMJD9",79697.0,ENSG00000170468
9112,20973,ADGRL1,"KIAA0821, CIRL1, LEC2",22859.0,ENSG00000072071
9113,20974,ADGRL3,"KIAA0768, LEC3",23284.0,ENSG00000150471
9114,20977,TAAR9,"TA3, TAR3",134860.0,ENSG00000237110
9115,20978,TAAR6,TA4,319100.0,ENSG00000146383
9117,20980,LRRN1,FIGLER3,57633.0,ENSG00000175928
9118,20982,SMYD2,"HSKM-B, ZMYND14, KMT3C",56950.0,ENSG00000143499
9120,20984,BLOC1S2,"MGC10120, FLJ30135, BLOS2, BORCS2",282991.0,ENSG00000196072
9121,20985,VGLL1,"TONDU, TDU",51442.0,ENSG00000102243
9122,20986,SMYD1,"BOP, ZMYND22, KMT3D",150572.0,ENSG00000115593
9123,20987,ANKMY1,"FLJ20499, ZMYND13",51281.0,ENSG00000144504
9124,20988,AGPAT4-IT1,FLJ23112,79992.0,
9125,20989,NMNAT3,PNAT3,349565.0,ENSG00000163864
9126,20990,PHACTR1,"KIAA1733, DJ257A7.2",221692.0,ENSG00000112137
9127,20991,FAM184A,FLJ13942,79632.0,ENSG00000111879
9128,20992,RPP40,BA428J1.3,10799.0,ENSG00000124787
9129,20993,RWDD1,PTD013,51389.0,ENSG00000111832
9130,20994,ZSCAN2,"FLJ20595, ZNF854",54993.0,ENSG00000176371
9131,20995,ASF1A,"DKFZP547E2110, CIA",25842.0,ENSG00000111875
9132,20996,ASF1B,FLJ10604,55723.0,ENSG00000105011
9133,20997,ZMYND15,DKFZP434N127,84225.0,ENSG00000141497
9134,20998,C6ORF62,"FLJ12619, DKFZP564G182, XTP12",81688.0,ENSG00000112308
9135,20999,ACOT13,HT012,55856.0,ENSG00000112304
9136,21,AATK,"AATYK, KIAA0641, LMTK1, LMR1, AATYK1, PPP1R77",9625.0,ENSG00000181409
9138,21000,MSS51,FLJ39565,118490.0,ENSG00000166343
9142,21013,PLXDC2,"TEM7R, FLJ14623, PLXDC2-OT",84898.0,ENSG00000120594
9143,21014,ANTXR1,"TEM8, FLJ21776, FLJ10601, ATR",84168.0,ENSG00000169604
9144,21015,FILIP1,"FILIP, KIAA1275",27145.0,ENSG00000118407
9145,21016,LGSN,LGS,51557.0,ENSG00000146166
9146,21017,OFCC1,"MRDS1, OPO",266553.0,ENSG00000181355
9147,21018,ZNF445,"ZKSCAN15, ZSCAN47",353274.0,ENSG00000185219
9148,21019,BTBD8,APACHE,284697.0,ENSG00000189195
9149,21020,QRSL1,"GATA, FLJ10989, FLJ12189, DKFZP564C1278, FLJ13447, GATA",55278.0,ENSG00000130348
9150,21021,NHSL1,"BA43P8.1, KIAA1357",57224.0,ENSG00000135540
9151,21022,AARS2,"KIAA1270, BA444E17.1",57505.0,ENSG00000124608
9152,21023,YIPF3,"DKFZP566C243, KLIP1, DJ337H4.3, FINGER3, YIP5B, YIPFBETA2",25844.0,ENSG00000137207
9153,21024,CUL7,DJ20C7.5,9820.0,ENSG00000044090
9154,21025,SAYSD1,FLJ11101,55776.0,ENSG00000112167
9155,21026,SNHG5,"MGC16362, BA33E24.2, U50HG, NCRNA00044, LINC00044",387066.0,ENSG00000203875
9156,21027,ANKK1,X-KINASE,255239.0,ENSG00000170209
9157,21029,ZNF438,BA330O11.1,220929.0,ENSG00000183621
9158,21030,ARHGAP15,BM046,55843.0,ENSG00000075884
9159,21031,KAAG1,"RU2, RU2AS",353219.0,ENSG00000146049
9160,21033,HACE1,KIAA1320,57531.0,ENSG00000085382
9161,21034,NDUFAF4,"HSPC125, BA22L21.1, MY013, HRPAP20",29078.0,ENSG00000123545
9162,21035,ARHGAP18,"MACGAP, BA307O14.2, SENEX",93663.0,ENSG00000146376
9163,21036,ZNF446,"ZKSCAN20, FLJ20626, ZSCAN52",55663.0,ENSG00000083838
9164,21037,ZSCAN18,FLJ12895,65982.0,ENSG00000121413
9165,21039,ZNF449,"ZSCAN19, FLJ23614",203523.0,ENSG00000173275
9166,21040,NOL7,"NOP27, RARG-1, DJ223E5.2",51406.0,ENSG00000225921
9167,21041,HECA,"HDCL, HHDC, HDC, DJ225E12.1",51696.0,ENSG00000112406
9168,21042,NUS1,"MGC7199, NGBR, TANGO14",116150.0,ENSG00000153989
9169,21043,PITPNM3,"NIR1, RDGBA3, ACKR6",83394.0,ENSG00000091622
9170,21044,PITPNM2,"RDGBA2, RDGB2, NIR3",57605.0,ENSG00000090975
9171,21045,PITPNC1,"RDGBB1, RDGBB, RDGB-BETA",26207.0,ENSG00000154217
9172,21050,CDKAL1,FLJ20342,54901.0,ENSG00000145996
9173,21051,MTRF1L,"HMRF1L, MTRF1A",54516.0,ENSG00000112031
9174,21052,KCTD20,"DJ108K11.3, MGC14254",222658.0,ENSG00000112078
9175,21053,MFSD4B,"MGC33953, SLC60A2",91749.0,ENSG00000173214
9176,21054,RSPH3,"DJ111C20.1, RSP3",83861.0,ENSG00000130363
9177,21055,MTHFD1L,"DKFZP586G1517, FLJ21145",25902.0,ENSG00000120254
9178,21056,ERMARD,"FLJ11152, DJ266L20.3",55780.0,ENSG00000130023
9179,21057,RSPH9,"FLJ30845, CILD12",221421.0,ENSG00000172426
9180,21059,MAD2L1BP,"CMT2, KIAA0110, DJ261G23.1, P31COMET",9587.0,ENSG00000124688
9181,21060,GRPEL2,"DKFZP451C205, MT-GRPE#2, FLJ23713",134266.0,ENSG00000164284
9182,21061,SERAC1,FLJ14917,84947.0,ENSG00000122335
9183,21062,FARS2,"DJ236A3.1, MTPHERS",10667.0,ENSG00000145982
9184,21063,MOXD1,"DKFZP564G202, MOX, DJ248E1.1",26002.0,ENSG00000079931
9185,21064,WDR25,MGC4645,79446.0,ENSG00000176473
9186,21065,SLC25A27,"UCP4, FLJ33552",9481.0,ENSG00000153291
9187,21066,TBC1D7,"DJ257A7.3, FLJ32666, TBC7",51256.0,ENSG00000145979
9188,21067,SMYD4,"KIAA1936, ZMYND21",114826.0,ENSG00000186532
9189,21068,RAB44,DJ431A14.3,401258.0,ENSG00000255587
9190,21069,LYPLA2P1,"DJ570F3.6, APT",653639.0,ENSG00000228285
9191,21070,RNF121,FLJ11099,55298.0,ENSG00000137522
9192,21071,IYD,"DJ422F24.1, DEHAL1",389434.0,ENSG00000009765
9193,21072,MANEA,"FLJ12838, MANDASELIN",79694.0,ENSG00000172469
9194,21073,TXNDC5,"MGC3178, FLJ21353, FLJ90810, ENDOPDI, HCC-2, ERP46, PDIA15",81567.0,ENSG00000239264
9195,21074,GINM1,DJ12G14.2,116254.0,ENSG00000055211
9196,21075,TMEM200A,TTMC,114801.0,ENSG00000164484
9197,21076,TMEM14A,"PTD011, C6ORF73",28978.0,ENSG00000096092
9198,21077,CMTR1,"MTR1, ISG95",23070.0,ENSG00000137200
9199,21078,HDDC2,"CGI-130, DJ167O5.2",51020.0,ENSG00000111906
9200,21079,PBOV1,"UC28, UROC28",59351.0,ENSG00000254440
9201,21080,TRMT11,"MDS024, DJ187J11.2, TRM11, TRMT11-1",60487.0,ENSG00000066651
9202,21081,NCOA7,"ERAP140, DJ187J11.3, TLDC4",135112.0,ENSG00000111912
9203,21082,SEC63,"SEC63L, PRO2507, ERDJ2, DNAJC23",11231.0,ENSG00000025796
9204,21083,SF3B5,"SF3B10, MGC3133, YSF3",83443.0,ENSG00000169976
9205,21084,FAM135A,FLJ20176,57579.0,ENSG00000082269
9206,21086,MIB1,"DIP-1, MIB, KIAA1323, ZZANK2, ZZZ6",57534.0,ENSG00000101752
9207,21087,BTLA,"BTLA1, CD272",151888.0,ENSG00000186265
9208,21088,SCD5,"ACOD4, FLJ21032, FADS4, HSCD5",79966.0,ENSG00000145284
9209,21090,TRAPPC3L,"BA259P20.2, FLJ11180",100128327.0,ENSG00000173626
9210,21091,ZNF451,"KIAA0576, COASTER, DJ417I1.1, KIAA1702, ZATT",26036.0,ENSG00000112200
9211,21092,TREML2,"FLJ13693, TLT2, DJ238O23.1",79865.0,ENSG00000112195
9212,21094,CALHM4,FLJ32239,221301.0,ENSG00000164451
9213,21095,HDGFL1,"DJ309H15.1, HDGFRP1, HRP-1",154150.0,ENSG00000112273
9214,21096,GFOD1,"FLJ20330, ADG-90",54438.0,ENSG00000145990
9215,21097,MCUR1,FLJ20958,63933.0,ENSG00000050393
9216,21098,CCDC28A,"CCRL1AP, DKFZP586D0623, LTAP2A",25901.0,ENSG00000024862
9217,21099,ARMC12,FLJ25390,221481.0,ENSG00000157343
9218,21100,QKI,QK3,9444.0,ENSG00000112531
9220,21102,SFT2D1,"MGC19825, PRGR1",113402.0,ENSG00000198818
9221,21106,SLC22A23,FLJ22174,63027.0,ENSG00000137266
9222,21107,CEP162,QN1,22832.0,ENSG00000135315
9223,21108,PSMG4,PAC4,389362.0,ENSG00000180822
9224,21109,FAM120B,"PGCC1, CCPG, SAN1",84498.0,ENSG00000112584
9225,21110,FAM136BP,DJ40E16.3,387071.0,ENSG00000232654
9226,21111,BICRAL,SMARCK2,23506.0,ENSG00000112624
9227,21113,DLK2,MGC2487,65989.0,ENSG00000171462
9228,21114,C6ORF89,"FLJ25357, BRAP",221477.0,ENSG00000198663
9230,21117,RPL35AP3,BA55K22.4,387074.0,ENSG00000230350
9231,21118,ECT2L,"ARHGEF32, FBXO49, LFDH",345930.0,ENSG00000203734
9232,21122,DNM1P5,DNM1DN5@,728770.0,ENSG00000278582
9233,21126,DNM1P9,DNM1DN9-1,400403.0,
9234,21134,DNM1P17,DNM1DN17@,100131084.0,ENSG00000250833
9237,21142,ACKR4P1,DJ509I19.4,285737.0,ENSG00000225415
9238,21143,ZBTB24,"KIAA0441, BIF1, PATZ2",9841.0,ENSG00000112365
9239,21144,DSE,"DSEPI, DS-EPI1",29940.0,ENSG00000111817
9240,21145,RCN3,RLP49,57333.0,ENSG00000142552
9241,21146,ZMYND19,MIZIP,116225.0,ENSG00000165724
9242,21147,RNF122,FLJ12526,79845.0,ENSG00000133874
9243,21148,RNF123,"FLJ12565, KPC1",63891.0,ENSG00000164068
9244,21149,PRR3,"CAT56, EM:AB014077.1, EM:AB023052.2",80742.0,ENSG00000204576
9245,21150,RNF125,FLJ20456,54941.0,ENSG00000101695
9246,21151,RNF126,FLJ20552,55658.0,ENSG00000070423
9247,21152,LONRF3,FLJ22612,79836.0,ENSG00000175556
9248,21153,RNF128,"FLJ23516, GRAIL",79589.0,ENSG00000133135
9250,21155,MYLIP,"MIR, IDOL",29116.0,ENSG00000007944
9251,21156,PCGF6,MBLR,84108.0,ENSG00000156374
9252,21157,GTF2H5,"FLJ30544, BA120J8.2, TTD-A, TFB5, TFIIH, TTDA",404672.0,ENSG00000272047
9253,21158,RNF135,MGC13061,84282.0,ENSG00000181481
9254,21159,RNF141,"ZFP26, ZNF230",50862.0,ENSG00000110315
9255,21160,LINC00473,"BA142J11.1, LNC473",90632.0,
9256,21161,TRIM68,"SS-56, FLJ10369",55128.0,ENSG00000167333
9257,21162,TRIM60,FLJ35882,166655.0,ENSG00000176979
9258,21163,MDC1,"NFBD1, KIAA0170, EM:AB023051.5",9656.0,ENSG00000137337
9259,21165,RAP2C,DKFZP313B211,57826.0,ENSG00000123728
9260,21166,RHEBL1,"MGC34869, FLJ25797, RHEB2",121268.0,ENSG00000167550
9261,21167,PDZD4,"KIAA1444, LU1, FLJ34125, PDZRN4L, LNX5",57595.0,ENSG00000067840
9262,21168,RHOT1,"MIRO-1, FLJ11040, MIRO1",55288.0,ENSG00000126858
9263,21169,RHOT2,"MIRO-2, MIRO2",89941.0,ENSG00000140983
9264,21172,ADAT2,"DJ20N2.1, TAD2",134637.0,ENSG00000189007
9265,21173,LTV1,"FLJ14909, DJ468K18.4",84946.0,ENSG00000135521
9266,21174,ZC2HC1B,DJ468K18.5,153918.0,ENSG00000118491
9267,21175,ZC3H12D,"DJ281H8.1, MCPIP4",340152.0,ENSG00000178199
9268,21176,RMND1,"BA351K16.3, FLJ20627, RMD1",55005.0,ENSG00000155906
9269,21177,CCDC170,"FLJ23305, BA282P11.1",80129.0,ENSG00000120262
9270,21179,LINC02901,YR211F11.1,100130967.0,ENSG00000203711
9271,21180,SAMD5,DJ875H10.1,389432.0,ENSG00000203727
9272,21181,SUMO4,DJ281H8.4,387082.0,ENSG00000177688
9273,21182,NUP43,"BA350J20.1, FLJ13287",348995.0,ENSG00000120253
9274,21184,FNDC1,"BA243O10.1, KIAA1866, DJ322A24.1",84624.0,ENSG00000164694
9275,21185,PNLDC1,"FLJ40240, DJ195P10.2, TRIMMER",154197.0,ENSG00000146453
9276,21186,ATAT1,"FLJ13158, EM:AB023049.7, MEC17",79969.0,ENSG00000137343
9278,21191,DAOA,G72,267012.0,ENSG00000182346
9279,21192,ZMYND12,DKFZP434N2435,84217.0,ENSG00000066185
9280,21193,ZSCAN23,DJ29K1.3.1,222696.0,ENSG00000187987
9281,21194,DOP1A,DJ202D23.2,23033.0,ENSG00000083097
9282,21195,LINC01556,DJ25J6.5,729583.0,ENSG00000204709
9283,21196,HLA-P,DJ377H14.3,352963.0,ENSG00000261548
9284,21197,FA2H,"FAAH, FLJ25287",79152.0,ENSG00000103089
9285,21198,HCFC1R1,"HPIP, FLJ20568",54985.0,ENSG00000103145
9286,21199,PBXIP1,HPIP,57326.0,ENSG00000163346
9287,212,ADAM5,TMDCII,255926.0,ENSG00000196115
9288,21200,ZNF454,FLJ37444,285676.0,ENSG00000178187
9289,21202,KIF6,"DJ1043E3.1, MGC33317, DJ137F1.4, DJ188D3.1, DKFZP451I2418",221458.0,ENSG00000164627
9290,21203,UNC5CL,"MGC34763, ZUD",222643.0,ENSG00000124602
9291,21204,IPCEF1,"PIP3-E, KIAA0403",26034.0,ENSG00000074706
9292,21205,LINGO1,"FLJ14594, LERN1",84894.0,ENSG00000169783
9293,21206,LINGO3,LERN2,645191.0,ENSG00000220008
9294,21207,LINGO2,LERN3,158038.0,ENSG00000174482
9295,21208,WDR26,"FLJ21016, GID7",80232.0,ENSG00000162923
9297,2121,CMKLR1,"RVER1, ERV1, CHEMR23",1240.0,ENSG00000174600
9298,21210,LPAL2,APOARGC,80350.0,ENSG00000213071
9299,21211,TTLL2,"NYD-TSPG, DJ366N23.3",83887.0,ENSG00000120440
9300,21212,ADGB,"FLJ23121, DJ408K24.1, CAPN16",79747.0,ENSG00000118492
9301,21213,ARFGEF3,"DJ171N11.1, BIG3, PPP1R33",57221.0,ENSG00000112379
9302,21214,ADTRP,"DJ413H6.1, AIG1L",84830.0,ENSG00000111863
9303,21215,ILRUN,"FLJ22195, DJ391O22.4",64771.0,ENSG00000196821
9304,21216,BLTP3A,"FLJ20302, DJ349A12.1",54887.0,ENSG00000065060
