ENSG_ID,NCBI_ID,HGNC_ID,alias_symbol,primary_gene_symbol
ENSG00000108666,GENE ID:64149,HGNC:30173,"NJMU-R1,SRI2",C17orf75
ENSG00000108669,GENE ID:9267,HGNC:9501,"B2-1,CYTOHESIN-1,D17S811E,PSCD1",CYTH1
ENSG00000108671,GENE ID:5717,HGNC:9556,"MGC3844,P44.5,RPN6,S9",PSMD11
ENSG00000108679,GENE ID:3959,HGNC:6564,"90K,BTBD17B,CYCAP,GP90,M2BP,MAC-2-BP,TANGO10B",LGALS3BP
ENSG00000108684,GENE ID:40,HGNC:99,"ACCN,ACCN1,ASIC2A,BNAC1,BNC1,HBNAC1,MDEG",ASIC2
ENSG00000108688,GENE ID:6354,HGNC:10634,"FIC,MARC,MCP-3,MCP3,NC28,SCYA6,SCYA7",CCL7
ENSG00000108691,GENE ID:6347,HGNC:10618,"GDCF-2,HC11,MCAF,MCP-1,MCP1,MGC9434,SCYA2,SMC-CF",CCL2
ENSG00000108700,GENE ID:6355,HGNC:10635,"HC14,MCP-2,SCYA8",CCL8
ENSG00000108702,GENE ID:6346,HGNC:10609,"I-309,P500,SCYA1,SISE,TCA3",CCL1
ENSG00000108733,GENE ID:5193,HGNC:8854,,PEX12
ENSG00000108759,GENE ID:3882,HGNC:6449,"HA-2,KRTHA2",KRT32
ENSG00000108771,GENE ID:79132,HGNC:29517,"D11LGP2,LGP2",DHX58
ENSG00000108773,GENE ID:2648,HGNC:4201,"GCN5,GCN5L2,PCAF-B",KAT2A
ENSG00000108774,GENE ID:5878,HGNC:9785,"RAB5CL,RABL",RAB5C
ENSG00000108784,GENE ID:4669,HGNC:7632,NAG,NAGLU
ENSG00000108785,,HGNC:5216,"EDH17B1,EDHB17,HSD17BP1,SDR28C1P1",HSD17B1P1
ENSG00000108786,GENE ID:3292,HGNC:5210,"EDH17B2,EDHB17,HSD17,MGC138140,SDR28C1",HSD17B1
ENSG00000108788,GENE ID:6945,HGNC:11645,"BHLHD13,MAD7,MXD7,TCFL4",MLX
ENSG00000108797,GENE ID:8506,HGNC:8011,"CASPR,CNTNAP,NRXN4,P190",CNTNAP1
ENSG00000108798,GENE ID:51225,HGNC:29859,"NESH,SSH3BP3",ABI3
ENSG00000108799,GENE ID:2145,HGNC:3526,"KIAA0388,KMT6B",EZH1
ENSG00000108813,GENE ID:1748,HGNC:2917,"BP1,DLX7,DLX8,DLX9",DLX4
ENSG00000108819,GENE ID:84687,HGNC:9298,"PPP1R6,PPP1R9,SPINO,SPN",PPP1R9B
ENSG00000108821,GENE ID:1277,HGNC:2197,OI4,COL1A1
ENSG00000108823,GENE ID:6442,HGNC:10805,"A2,ADHALIN,ADL,DMDA2,LGMD2D,SCARMD1",SGCA
ENSG00000108825,GENE ID:100885850,HGNC:43946,,PTGES3L-AARSD1
ENSG00000108826,GENE ID:51264,HGNC:14483,BL27M,MRPL27
ENSG00000108828,GENE ID:10493,HGNC:16919,"FLJ20230,VATI",VAT1
ENSG00000108829,GENE ID:55379,HGNC:28817,"FLJ21675,PRO1855",LRRC59
ENSG00000108830,GENE ID:8153,HGNC:18315,"ARHN,RHO7,RHON",RND2
ENSG00000108839,GENE ID:239,HGNC:429,12S-LOX,ALOX12
ENSG00000108840,GENE ID:10014,HGNC:14068,"FLJ90614,KIAA0600,NY-CO-9",HDAC5
ENSG00000108846,GENE ID:8714,HGNC:54,"CMOAT2,EST90757,MLP2,MOAT-D,MRP3",ABCC3
ENSG00000108848,GENE ID:51747,HGNC:24309,"CRA,CREAP-1,CROP,FLJ11063,HLUC7A,LUC7A,OA48-18",LUC7L3
ENSG00000108849,GENE ID:5539,HGNC:9327,PNP,PPY
ENSG00000108852,GENE ID:4355,HGNC:7220,"DKFZP761D0712,DLG2",MPP2
ENSG00000108854,GENE ID:64750,HGNC:16809,,SMURF2
ENSG00000108861,GENE ID:1845,HGNC:3069,VHR,DUSP3
ENSG00000108878,GENE ID:786,HGNC:1405,CACNLG,CACNG1
ENSG00000108883,GENE ID:9343,HGNC:30858,"SNRNP116,SNRP116,SNU114,U5-116KD",EFTUD2
ENSG00000108924,GENE ID:3131,HGNC:4977,MGC33822,HLF
ENSG00000108932,GENE ID:9120,HGNC:10927,"MCT6,MCT7",SLC16A6
ENSG00000108946,GENE ID:5573,HGNC:9388,"CNC1,PKR1,PRKAR1,PRKAR1ALPHA,TSE1",PRKAR1A
ENSG00000108947,GENE ID:1949,HGNC:3228,"EPLG8,LERK-8",EFNB3
ENSG00000108950,GENE ID:54757,HGNC:23015,DKFZP434F2322,FAM20A
ENSG00000108953,GENE ID:7531,HGNC:12851,FLJ45465,YWHAE
ENSG00000108958,,HGNC:57039,,SDHCP5
ENSG00000108960,GENE ID:23531,HGNC:7153,"MMA,PAQR11",MMD
ENSG00000108961,GENE ID:29098,HGNC:17679,"HSPC165,HSPC236,MOG1,RANGNRF",RANGRF
ENSG00000108963,GENE ID:1801,HGNC:3003,"DPH2L,DPH2L1,OVCA1",DPH1
ENSG00000108984,GENE ID:5608,HGNC:6846,"MAPKK6,MEK6,MKK6,PRKMK6,SAPKK3",MAP2K6
ENSG00000109016,GENE ID:25979,HGNC:24547,"CGI-93,DKFZP566O084,MGC8916,SDR32C1",DHRS7B
ENSG00000109046,GENE ID:26118,HGNC:19221,"DKFZP564A122,DKFZP564B0482,SWIP1",WSB1
ENSG00000109047,GENE ID:5957,HGNC:9937,RCV1,RCVRN
ENSG00000109061,GENE ID:4619,HGNC:7567,"MGC133384,MYHA,MYHC-2X/D,MYHSA1",MYH1
ENSG00000109062,GENE ID:9368,HGNC:11075,"EBP50,NHE-RF,NHERF,NHERF-1,SLC9A3R1",NHERF1
ENSG00000109063,GENE ID:4621,HGNC:7573,"HEMHC,MYHC-EMB,MYHSE1,SMHCE",MYH3
ENSG00000109065,GENE ID:26151,HGNC:23133,DKFZP564C103,NAT9
ENSG00000109066,GENE ID:54868,HGNC:25984,"FLJ00021,FLJ20255,SLC38A12",TMEM104
ENSG00000109072,GENE ID:7448,HGNC:12724,VN,VTN
ENSG00000109079,GENE ID:7126,HGNC:11894,"B12,B61,BTBD34,EDP1,MGC2317",TNFAIP1
ENSG00000109083,GENE ID:90410,HGNC:30989,,IFT20
ENSG00000109084,GENE ID:27346,HGNC:28106,"MAC30,S2R",TMEM97
ENSG00000109089,GENE ID:30850,HGNC:29999,HUMPPA,CDR2L
ENSG00000109099,GENE ID:5376,HGNC:9118,"CMT1A,GAS3,HMSNIA,HNPP,SP110",PMP22
ENSG00000109101,GENE ID:8456,HGNC:12765,"FKHL20,RONU,WHN",FOXN1
ENSG00000109103,GENE ID:9094,HGNC:12565,"HRG4,POC7,POC7A",UNC119
ENSG00000109107,GENE ID:230,HGNC:418,,ALDOC
ENSG00000109111,GENE ID:6830,HGNC:11470,"KIAA0162,SPT6H",SUPT6H
ENSG00000109113,GENE ID:83871,HGNC:16519,"NARR,RAB39,RAH",RAB34
ENSG00000109118,GENE ID:57649,HGNC:20816,"KIAA1523,PF1",PHF12
ENSG00000109132,GENE ID:8929,HGNC:9143,"NBPHOX,PMX2B",PHOX2B
ENSG00000109133,GENE ID:55161,HGNC:25541,"FLJ10525,POM33",TMEM33
ENSG00000109158,GENE ID:2557,HGNC:4078,,GABRA4
ENSG00000109163,GENE ID:2798,HGNC:4421,"GRHR,LHRHR",GNRHR
ENSG00000109171,GENE ID:57606,HGNC:29282,"FLJ21611,KIAA1458",SLAIN2
ENSG00000109180,GENE ID:54940,HGNC:16074,"ASRIJ,FLJ20455,OCIA,TPA018",OCIAD1
ENSG00000109181,GENE ID:7365,HGNC:12544,,UGT2B10
ENSG00000109182,GENE ID:80157,HGNC:26133,"CWH43-C,FLJ21511,PGAP2IP",CWH43
ENSG00000109184,GENE ID:23142,HGNC:28998,KIAA0276,DCUN1D4
ENSG00000109189,GENE ID:64854,HGNC:20075,FLJ12552,USP46
ENSG00000109193,GENE ID:6783,HGNC:11377,"EST,STE",SULT1E1
ENSG00000109205,GENE ID:54959,HGNC:26043,"APIN,FLJ20513",ODAM
ENSG00000109208,GENE ID:26952,HGNC:19216,"PBI,PRL5,PROL5",SMR3A
ENSG00000109220,GENE ID:26511,HGNC:1935,BTL,CHIC2
ENSG00000109255,GENE ID:10874,HGNC:7859,,NMU
ENSG00000109265,GENE ID:57482,HGNC:29219,"CRAD,KIAA1211",CRACD
ENSG00000109270,GENE ID:8649,HGNC:15606,"MAP2K1IP1,MAPBP,MAPKSP1,MP1,RAGULATOR3",LAMTOR3
ENSG00000109272,GENE ID:5197,HGNC:8862,"CXCL4L1,CXCL4V1,SCYB4V1",PF4V1
ENSG00000109320,GENE ID:4790,HGNC:7794,"KBF1,NF-KAPPAB,NF-KB1,NFKAPPAB,NFKB-P50,P105,P50",NFKB1
ENSG00000109321,GENE ID:374,HGNC:651,"AR,AREGB,CRDGF,SDGF",AREG
ENSG00000109323,GENE ID:4126,HGNC:6831,,MANBA
ENSG00000109332,GENE ID:7323,HGNC:12476,UBCH5C,UBE2D3
ENSG00000109339,GENE ID:5602,HGNC:6872,"JNK3,P493F12,P54BSAPK,PRKM10",MAPK10
ENSG00000109381,GENE ID:1998,HGNC:3317,"EU32,NERF,NERF-1A,NERF-1B,NERF-2",ELF2
ENSG00000109390,GENE ID:4717,HGNC:7705,KFYI,NDUFC1
ENSG00000109424,GENE ID:7350,HGNC:12517,"SLC25A7,UCP",UCP1
ENSG00000109436,GENE ID:23158,HGNC:21710,"GRAMD9,KIAA0882,MDR1",TBC1D9
ENSG00000109445,GENE ID:27309,HGNC:15462,"HSA6591,NOA36",ZNF330
ENSG00000109452,GENE ID:8821,HGNC:6075,,INPP4B
ENSG00000109458,GENE ID:2549,HGNC:4066,DFNB26,GAB1
ENSG00000109466,GENE ID:11275,HGNC:6353,MAV,KLHL2
ENSG00000109471,GENE ID:3558,HGNC:6001,"IL-2,TCGF",IL2
ENSG00000109472,GENE ID:1363,HGNC:2303,,CPE
ENSG00000109475,GENE ID:6164,HGNC:10340,"EL34,L34",RPL34
ENSG00000109501,GENE ID:7466,HGNC:12762,"DFNA14,DFNA38,DFNA6,DIDMOAD,WFS",WFS1
ENSG00000109511,GENE ID:11199,HGNC:534,ANX14,ANXA10
ENSG00000109519,GENE ID:80273,HGNC:19696,"FLJ25609,GRPE,HMGE",GRPEL1
ENSG00000109534,GENE ID:54433,HGNC:14264,NOLA1,GAR1
ENSG00000109536,GENE ID:2483,HGNC:3954,"FRG1A,FSG1",FRG1
ENSG00000109572,GENE ID:1182,HGNC:2021,"CLC-3,CLC3",CLCN3
ENSG00000109576,GENE ID:51166,HGNC:17929,"KAT2,KATII,KYAT2",AADAT
ENSG00000109586,GENE ID:51809,HGNC:4129,GALNAC-T7,GALNT7
ENSG00000109606,GENE ID:1665,HGNC:2738,"DBP1,DDX15,HRH2,PRP43,PRPF43,PRPP43P",DHX15
ENSG00000109610,GENE ID:6649,HGNC:11181,EC-SOD,SOD3
ENSG00000109618,GENE ID:51091,HGNC:30605,"SECS,SLA,SLA-P35,SLA/LP",SEPSECS
ENSG00000109625,GENE ID:8532,HGNC:2333,,CPZ
ENSG00000109654,GENE ID:23321,HGNC:15974,"CMT2R,KIAA0517,RNF86",TRIM2
ENSG00000109667,GENE ID:56606,HGNC:13446,"GLUT9,GLUTX,URATV1",SLC2A9
ENSG00000109670,GENE ID:55294,HGNC:16712,"AGO,CDC4,FBW7,FBX30,FBXW6,FLJ11071,SEL-10,SEL10",FBXW7
ENSG00000109674,GENE ID:55247,HGNC:24573,"FLJ10858,FPG2,HFPG2,HNEI3,ZGRF3",NEIL3
ENSG00000109680,GENE ID:55296,HGNC:25624,FLJ11082,TBC1D19
ENSG00000109684,GENE ID:116449,HGNC:17438,MIST,CLNK
ENSG00000109685,GENE ID:7468,HGNC:12766,"KMT3G,MMSET,WHSC1",NSD2
ENSG00000109686,GENE ID:152503,HGNC:30418,"DKFZP434D0215,EBP,EVE-1,EVE1,KRYN,SH3P19",SH3D19
ENSG00000109689,GENE ID:57620,HGNC:19205,,STIM2
ENSG00000109705,GENE ID:579,HGNC:951,"BAPX1,NKX3.2,NKX3B",NKX3-2
ENSG00000109736,GENE ID:10227,HGNC:16894,"IT10C3,TETRAN",MFSD10
ENSG00000109738,GENE ID:2743,HGNC:4329,,GLRB
ENSG00000109743,GENE ID:683,HGNC:1118,"BST-1,CADPR2,CD157",BST1
ENSG00000109756,GENE ID:9693,HGNC:16854,"DKFZP586O1422,KIAA0313,PDZ-GEF1,PDZGEF1,RA-GEF",RAPGEF2
ENSG00000109758,GENE ID:3083,HGNC:4894,"HGFA,HGFAP",HGFAC
ENSG00000109762,GENE ID:83891,HGNC:21883,SBBI31,SNX25
ENSG00000109771,GENE ID:55805,HGNC:25434,DKFZP761O0113,LRP2BP
ENSG00000109775,GENE ID:55325,HGNC:25640,"C4ORF20,FLJ11200",UFSP2
ENSG00000109787,GENE ID:51274,HGNC:16516,BKLF,KLF3
ENSG00000109790,GENE ID:51088,HGNC:6356,,KLHL5
ENSG00000109794,GENE ID:25854,HGNC:24527,"DKFZP564J102,MST119,MSTP119",FAM149A
ENSG00000109805,GENE ID:64151,HGNC:24304,"CAP-G,FLJ12450,HCAP-G,YCG1",NCAPG
ENSG00000109814,GENE ID:7358,HGNC:12525,"GDH,UDP-GLCDH,UDPGDH,UGD",UGDH
ENSG00000109819,GENE ID:10891,HGNC:9237,"PGC-1ALPHA,PGC1,PGC1A,PPARAGCIA,PPARGC1",PPARGC1A
ENSG00000109832,GENE ID:29118,HGNC:18698,GRTH,DDX25
ENSG00000109846,GENE ID:1410,HGNC:2389,"CRYA2,HSPB5",CRYAB
ENSG00000109851,GENE ID:120237,HGNC:33185,,DBX1
ENSG00000109854,GENE ID:10553,HGNC:16637,"CC3,FLJ26963,SDR44U1,TIP30",HTATIP2
ENSG00000109861,GENE ID:1075,HGNC:2528,"DPP1,PALS,PLS",CTSC
ENSG00000109881,GENE ID:91057,HGNC:25079,"L15,NY-REN-41,RAMA3",CCDC34
ENSG00000109906,GENE ID:7704,HGNC:12930,"PLZF,ZNF145",ZBTB16
ENSG00000109911,GENE ID:26610,HGNC:1171,"C11ORF19,PAXNEB",ELP4
ENSG00000109917,GENE ID:8882,HGNC:13051,ZNF259,ZPR1
ENSG00000109919,GENE ID:23788,HGNC:17587,"MIMP,SLC25A50",MTCH2
ENSG00000109920,GENE ID:23360,HGNC:19752,KIAA1014,FNBP4
ENSG00000109927,"GENE ID:116804918,GENE ID:7007",HGNC:11720,"DFNA12,DFNA8,DFNB21",TECTA
ENSG00000109929,GENE ID:6309,HGNC:10547,SC5DL,SC5D
ENSG00000109943,GENE ID:56253,HGNC:24313,CD355,CRTAM
ENSG00000109944,GENE ID:79864,HGNC:26288,"C11ORF63,FLJ23554",JHY
ENSG00000109956,GENE ID:27087,HGNC:921,"CD57,GLCAT-P,LEU7",B3GAT1
ENSG00000109971,GENE ID:3312,HGNC:5241,"HSC70,HSC71,HSP73,HSPA10",HSPA8
ENSG00000109991,GENE ID:5024,HGNC:8534,P2X3,P2RX3
ENSG00000110002,GENE ID:4013,HGNC:6658,"BCSC-1,LOH11CR2A",VWA5A
ENSG00000110011,GENE ID:3338,HGNC:5271,"HSPF2,MCG18",DNAJC4
ENSG00000110013,GENE ID:54414,HGNC:18187,"CSE-C,LSE,MGC87009,YSG2",SIAE
ENSG00000110025,GENE ID:29907,HGNC:14978,,SNX15
ENSG00000110031,GENE ID:9404,HGNC:14061,LDPL,LPXN
ENSG00000110042,GENE ID:23220,HGNC:29151,"KIAA0937,RNF155",DTX4
ENSG00000110046,GENE ID:23130,HGNC:29028,"BLTP4A,KIAA0404",ATG2A
ENSG00000110047,GENE ID:10938,HGNC:3242,"FLJ42622,FLJ44618,H-PAST,HPAST1,PAST1",EHD1
ENSG00000110048,GENE ID:5007,HGNC:8503,OSBP1,OSBP
ENSG00000110057,GENE ID:81622,HGNC:13481,UNC93,UNC93B1
ENSG00000110060,GENE ID:83480,HGNC:25461,"DEG1,FKSG32",PUS3
ENSG00000110063,GENE ID:28960,HGNC:29812,"DCS-1,DCS1,HINT-5,HINT5,HSL1,HSPC015",DCPS
ENSG00000110066,GENE ID:51111,HGNC:24283,"CGI-85,SUV420H1",KMT5B
ENSG00000110074,GENE ID:55572,HGNC:26927,H17,FOXRED1
ENSG00000110075,GENE ID:55291,HGNC:1173,"C11ORF23,DKFZP781E17107,DKFZP781E2374,DKFZP781O2362,FLJ11058,FLJ43065,KIAA1558,MGC125711,MGC125712,PP6R3,SAP190,SAPL,SAPLA,SAPS3",PPP6R3
ENSG00000110076,GENE ID:9379,HGNC:8009,,NRXN2
ENSG00000110077,GENE ID:64231,HGNC:13375,"CD20L3,MS4A6",MS4A6A
ENSG00000110079,GENE ID:51338,HGNC:13371,"CD20L1,MS4A4,MS4A7",MS4A4A
ENSG00000110080,GENE ID:6484,HGNC:10864,"CGS23,FLJ11867,NANTA3,SAT3,SIAT4,SIAT4C,STZ",ST3GAL4
ENSG00000110090,GENE ID:1374,HGNC:2328,"CPT1,CPT1-L,L-CPT1",CPT1A
ENSG00000110092,GENE ID:595,HGNC:1582,"BCL1,D11S287E,PRAD1,U21B31",CCND1
ENSG00000110104,GENE ID:79080,HGNC:28359,"CGR1,CYCLON,MGC2574",CCDC86
ENSG00000110107,GENE ID:27339,HGNC:17896,"HPSO4,NMP200,PRP19,PSO4,SNEV,UBOX4",PRPF19
ENSG00000110108,GENE ID:79073,HGNC:28771,"HSND3,MGC5508,SND3",TMEM109
ENSG00000110148,GENE ID:887,HGNC:1571,"CCK-2R,CCK-BR,CCK2R,GASR",CCKBR
ENSG00000110169,GENE ID:3263,HGNC:5171,,HPX
ENSG00000110171,GENE ID:10612,HGNC:10064,"BERP,HAC1,RNF22,RNF97",TRIM3
ENSG00000110172,GENE ID:26973,HGNC:14525,"CHP-1,CHP1",CHORDC1
ENSG00000110195,GENE ID:2348,HGNC:3791,"FOLR,FRA",FOLR1
ENSG00000110200,GENE ID:25906,HGNC:24531,"APC15,C11ORF51,DKFZP564M082,HSPC020",ANAPC15
ENSG00000110203,GENE ID:2352,HGNC:3795,"FR-G,FRG",FOLR3
ENSG00000110218,GENE ID:24145,HGNC:8599,"MRS1,PX1,UNQ2529",PANX1
ENSG00000110237,GENE ID:9828,HGNC:21726,"KIAA0337,P164-RHOGEF,TEM4",ARHGEF17
ENSG00000110243,GENE ID:116519,HGNC:17288,"APOA-V,RAP3",APOA5
ENSG00000110244,GENE ID:337,HGNC:602,,APOA4
ENSG00000110245,GENE ID:345,HGNC:610,"APO-C3,APO-CIII,APOC-3,APOC-III,APOCIII",APOC3
ENSG00000110274,GENE ID:22897,HGNC:29182,"KIAA1052,NPHP15",CEP164
ENSG00000110315,GENE ID:50862,HGNC:21159,"ZFP26,ZNF230",RNF141
ENSG00000110318,GENE ID:57562,HGNC:29264,KIAA1377,CEP126
ENSG00000110321,GENE ID:1982,HGNC:3297,"DAP5,NAT1,P97",EIF4G2
ENSG00000110324,GENE ID:3587,HGNC:5964,"CD210,CD210A,CDW210A,HIL-10R,IL10R",IL10RA
ENSG00000110328,GENE ID:374378,HGNC:30488,"GALNAC-T18,GALNT15,GALNTL4,MGC71806",GALNT18
ENSG00000110330,GENE ID:329,HGNC:590,"API1,C-IAP1,CIAP1,HIAP-2,MIHB,RNF48",BIRC2
ENSG00000110344,GENE ID:9354,HGNC:12499,"E4,KIAA0126,UBOX2,UFD2",UBE4A
ENSG00000110367,GENE ID:1656,HGNC:2747,"HLR2,RCK,RCK/P54",DDX6
ENSG00000110375,GENE ID:7379,HGNC:12579,"MGC138598,UP2,UPII",UPK2
ENSG00000110395,GENE ID:867,HGNC:1541,"C-CBL,CBL2,RNF55",CBL
ENSG00000110400,GENE ID:5818,HGNC:9706,"CD111,CLPED1,ED4,HIGR,HVEC,NECTIN-1,OFC7,PRR,PRR1,PVRL1,PVRR1,SK-12",NECTIN1
ENSG00000110422,GENE ID:10114,HGNC:4915,"DYRK6,FIST3,PKY,YAK1",HIPK3
ENSG00000110427,GENE ID:25758,HGNC:24836,"C11ORF41,C11ORF69,G2,MGC34830",KIAA1549L
ENSG00000110429,GENE ID:26273,HGNC:13582,"FBA,FBX3",FBXO3
ENSG00000110435,GENE ID:8050,HGNC:21350,"DLDBP,E3BP,OPDX,PDX1,PROX",PDHX
ENSG00000110436,GENE ID:6506,HGNC:10940,"EAAT2,GLT-1,GLT1,HBGT",SLC1A2
ENSG00000110442,GENE ID:29099,HGNC:25014,"FLJ31106,HSPC166",COMMD9
ENSG00000110446,GENE ID:51296,HGNC:18068,"HPTR3,PHT2",SLC15A3
ENSG00000110448,GENE ID:921,HGNC:1685,"LEU1,T1",CD5
ENSG00000110455,GENE ID:84680,HGNC:23989,"ACS,PHACS",ACCS
ENSG00000110484,GENE ID:4250,HGNC:7050,"MGB1,MGC71974,PSBP1,UGB2",SCGB2A2
ENSG00000110492,GENE ID:4192,HGNC:6972,"FLJ27379,MK,NEGF2",MDK
ENSG00000110497,GENE ID:55626,HGNC:25990,"DCAF3,FLJ20294,KIAA1736,WDR94",AMBRA1
ENSG00000110514,GENE ID:8567,HGNC:6766,"DENN,IG20,KIAA0358,RAB3GEP",MADD
ENSG00000110536,GENE ID:114971,HGNC:26965,"DUSP23,MOSP,PLIP",PTPMT1
ENSG00000110583,GENE ID:79829,HGNC:25845,"FLJ13848,NAT11",NAA40
ENSG00000110619,GENE ID:833,HGNC:1493,CARS,CARS1
ENSG00000110628,GENE ID:5002,HGNC:10964,"BWR1A,BWSCR1A,IMPT1,ITM,ORCTL2,SLC22A1L,TSSC5",SLC22A18
ENSG00000110651,GENE ID:975,HGNC:1701,"S5.7,TAPA-1,TAPA1,TSPAN28",CD81
ENSG00000110660,GENE ID:54733,HGNC:23615,FLJ13018,SLC35F2
ENSG00000110665,GENE ID:29125,HGNC:13231,,C11orf21
ENSG00000110675,GENE ID:55531,HGNC:25334,DKFZP547C176,ELMOD1
ENSG00000110680,GENE ID:796,HGNC:1437,"CALC1,CGRP,CGRP-ALPHA",CALCA
ENSG00000110693,GENE ID:55553,HGNC:16421,,SOX6
ENSG00000110696,GENE ID:10944,HGNC:16990,SMAP,C11orf58
ENSG00000110697,GENE ID:9600,HGNC:9003,"DRES9,NIR2,PITPNM,RD9,RDGB,RDGB1,RDGBA1",PITPNM1
ENSG00000110700,GENE ID:6207,HGNC:10386,"S13,US15",RPS13
ENSG00000110711,GENE ID:9049,HGNC:358,"ARA9,FKBP16,FKBP37,XAP2",AIP
ENSG00000110713,GENE ID:4928,HGNC:8068,"NUP196,NUP96,NUP98-96,NUP98-NUP96",NUP98
ENSG00000110717,GENE ID:4728,HGNC:7715,"CI-23K,TYKY",NDUFS8
ENSG00000110719,GENE ID:10312,HGNC:11647,"A3,ATP6I,ATP6N1C,ATP6V0A3,OC-116,OC116,TIRC7",TCIRG1
ENSG00000110721,GENE ID:1119,HGNC:1937,"CHK,CKI",CHKA
ENSG00000110723,GENE ID:23086,HGNC:30578,SLAC2-B,EXPH5
ENSG00000110756,GENE ID:11234,HGNC:17022,"AIBP63,BLOC2S2,RU2",HPS5
ENSG00000110768,GENE ID:2965,HGNC:4655,"BTF2,P62,TFIIH",GTF2H1
ENSG00000110777,GENE ID:5450,HGNC:9211,"BOB1,OBF1,OCA-B",POU2AF1
ENSG00000110786,GENE ID:84867,HGNC:9657,"PTPSTEP,STEP,STEP61",PTPN5
ENSG00000110799,GENE ID:7450,HGNC:12726,F8VWF,VWF
ENSG00000110801,GENE ID:5715,HGNC:9567,"P27,RPN4",PSMD9
ENSG00000110811,GENE ID:10536,HGNC:19318,"GRCB,HSU47926,LEPREL2",P3H3
ENSG00000110841,GENE ID:8496,HGNC:9249,"HSGT2,HSGT2P,L2,SGT2",PPFIBP1
ENSG00000110844,GENE ID:25766,HGNC:25031,HYPC,PRPF40B
ENSG00000110848,GENE ID:969,HGNC:1694,CLEC2C,CD69
ENSG00000110851,GENE ID:11108,HGNC:9348,PFM1,PRDM4
ENSG00000110852,GENE ID:9976,HGNC:2053,"AICL,CLECSF2,HP10085",CLEC2B
ENSG00000110871,GENE ID:84274,HGNC:28722,MGC4767,COQ5
ENSG00000110876,GENE ID:6404,HGNC:10722,"CD162,PSGL-1",SELPLG
ENSG00000110880,GENE ID:23603,HGNC:2254,"CORONIN-3,HCRNN4",CORO1C
ENSG00000110881,GENE ID:41,HGNC:100,"ACCN2,BNAC2,HBNAC2",ASIC1
ENSG00000110887,GENE ID:1610,HGNC:2671,"DAAO,DAMOX",DAO
ENSG00000110888,GENE ID:65981,HGNC:21259,"C1QDC1,CAPRIN-2,EEG1,FLJ11391,FLJ22569,RNG140",CAPRIN2
ENSG00000110900,GENE ID:441631,HGNC:30795,,TSPAN11
ENSG00000110906,GENE ID:83892,HGNC:23236,"BTBD28,MSTP028",KCTD10
ENSG00000110911,GENE ID:4891,HGNC:10908,"DCT1,DMT-1,DMT1,FLJ37416,NRAMP2",SLC11A2
ENSG00000110917,GENE ID:9761,HGNC:28973,KIAA0152,MLEC
ENSG00000110921,GENE ID:4598,HGNC:7530,"LRBP,MK",MVK
ENSG00000110925,GENE ID:81566,HGNC:16006,"C12ORF2,C12ORF22,FAM130A1,PPP1R72,TAIP-12",CSRNP2
ENSG00000110931,GENE ID:10645,HGNC:1470,"CAMKK,CAMKKB,KIAA0787,MGC15254",CAMKK2
ENSG00000110934,GENE ID:51411,HGNC:1053,BRAP-1,BIN2
ENSG00000110944,GENE ID:51561,HGNC:15488,"IL-23,IL-23A,IL23P19,P19,SGRF",IL23A
ENSG00000110955,GENE ID:506,HGNC:830,"ATP5B,ATPSB",ATP5F1B
ENSG00000110958,GENE ID:10728,HGNC:16049,"CPGES,P23,TEBP",PTGES3
ENSG00000110975,GENE ID:341359,HGNC:19266,,SYT10
ENSG00000110987,GENE ID:605,HGNC:1004,"BCL7,SMARCJ1",BCL7A
ENSG00000111011,GENE ID:65117,HGNC:30559,FLJ11021,RSRC2
ENSG00000111012,GENE ID:1594,HGNC:2606,"CYP1,P450C1,PDDR,VDD1",CYP27B1
ENSG00000111046,GENE ID:4618,HGNC:7566,"BHLHC4,MRF4",MYF6
ENSG00000111049,GENE ID:4617,HGNC:7565,BHLHC2,MYF5
ENSG00000111052,GENE ID:8825,HGNC:17787,"LIN-7A,MALS-1,TIP-33,VELI1",LIN7A
ENSG00000111057,GENE ID:3875,HGNC:6430,,KRT18
ENSG00000111058,GENE ID:79611,HGNC:24723,FLJ21963,ACSS3
ENSG00000111077,GENE ID:23371,HGNC:19737,"C1-TEN,KIAA1075,TENC1",TNS2
ENSG00000111087,GENE ID:2735,HGNC:4317,GLI,GLI1
ENSG00000111110,GENE ID:57460,HGNC:18583,"ARHCL1,FLJ13253,KIAA1157,NERPP-2C",PPM1H
ENSG00000111142,GENE ID:10988,HGNC:16672,"MAP2,MNPEP,P67",METAP2
ENSG00000111144,GENE ID:4048,HGNC:6710,,LTA4H
ENSG00000111145,GENE ID:2004,HGNC:3325,"ERP,NET,SAP2",ELK3
ENSG00000111181,GENE ID:6539,HGNC:11045,BGT-1,SLC6A12
ENSG00000111186,GENE ID:81029,HGNC:16265,,WNT5B
ENSG00000111196,GENE ID:55110,HGNC:25504,"FLJ10292,MGN2",MAGOHB
ENSG00000111199,GENE ID:59341,HGNC:18083,"CMT2C,OTRPC4,TRP12,VR-OAC,VRL-2,VROAC",TRPV4
ENSG00000111203,GENE ID:55846,HGNC:30879,"FGGAP1,KICS3,MDS028",ITFG2
ENSG00000111206,GENE ID:2305,HGNC:3818,"FKHL16,HFH-11,HNF-3,INS-1,MPHOSPH2,MPP2,TGT3,TRIDENT",FOXM1
