,NCBI_ID,gene_symbol,alias_symbol,HGNC_ID,ENSG_ID,source
8324,10630,PDPN,GP40,29602,ENSG00000162493,NCBI Info
754,924,CD7,GP40,1695,ENSG00000173762,NCBI Info
4309,5471,PPAT,GPAT,9238,ENSG00000128059,NCBI Info
13753,57678,GPAM,GPAT,24865,ENSG00000119927,NCBI Info
7858,10087,CERT1,GPBP,2205,ENSG00000113163,NCBI Info
14350,65056,GPBP1,GPBP,29520,ENSG00000062194,NCBI Info
18024,134391,GPR151,GPCR,23624,ENSG00000173250,NCBI Info
19280,165140,OXER1,GPCR,24884,ENSG00000162881,NCBI Info
20383,259249,MRGPRX1,GPCR,17962,ENSG00000170255,NCBI Info
25029,442206,GPR166P,GPCR,23626,ENSG00000220349,NCBI Info
24963,441931,VN1R17P,GPCR,37331,,NCBI Info
13927,59352,LGR6,GPCR,19719,ENSG00000133067,NCBI Info
17269,117195,MRGPRX3,GPCR,17980,ENSG00000179826,NCBI Info
6430,8322,FZD4,GPCR,4042,ENSG00000174804,NCBI Info
20028,222545,GPRC6A,GPCR,18510,ENSG00000173612,NCBI Info
9498,23566,LPAR3,GPCR,14298,ENSG00000171517,NCBI Info
17270,117196,MRGPRX4,GPCR,17617,ENSG00000179817,NCBI Info
10247,26996,GPR160,GPCR1,23693,ENSG00000173890,NCBI Info
11978,53829,P2RY13,GPCR1,4537,ENSG00000181631,NCBI Info
2287,2835,GPR12,GPCR21,4466,ENSG00000132975,NCBI Info
13438,57105,CYSLTR2,GPCR21,18274,ENSG00000152207,NCBI Info
2432,2995,GYPC,GPD,4704,ENSG00000136732,NCBI Info
2040,2532,ACKR1,GPD,4035,ENSG00000213088,NCBI Info
11758,51463,GPR89B,GPHR,13840,ENSG00000188092,NCBI Info
27094,653519,GPR89A,GPHR,31984,ENSG00000117262,NCBI Info
777,948,CD36,GPIV,1663,ENSG00000135218,NCBI Info
11585,51206,GP6,GPIV,14388,ENSG00000088053,NCBI Info
18367,143503,OR51E1,GPR136,15194,ENSG00000180785,NCBI Info
19953,221391,OPN5,GPR136,19992,ENSG00000124818,NCBI Info
7180,9287,TAAR2,GPR58,4514,ENSG00000146378,NCBI Info
7181,9288,TAAR3P,GPR58,4513,ENSG00000290584,NCBI Info
27094,653519,GPR89A,GPR89,31984,ENSG00000117262,NCBI Info
11758,51463,GPR89B,GPR89,13840,ENSG00000188092,NCBI Info
2320,2872,MKNK2,GPRK7,7111,ENSG00000099875,NCBI Info
17935,131890,GRK7,GPRK7,17031,ENSG00000114124,NCBI Info
2330,2884,GPX1P2,GPXL1,4561,,NCBI Info
24874,441481,GPX1P1,GPXL1,4560,,NCBI Info
24874,441481,GPX1P1,GPXL2,4560,,NCBI Info
2330,2884,GPX1P2,GPXL2,4561,,NCBI Info
2378,2936,GSR,GR,4623,ENSG00000104687,NCBI Info
2354,2908,NR3C1,GR,7978,ENSG00000113580,NCBI Info
8219,10507,SEMA4D,GR3,10732,ENSG00000187764,NCBI Info
2286,2834,PRLHR,GR3,4464,ENSG00000119973,NCBI Info
2335,2889,RAPGEF1,GRF2,4568,ENSG00000107263,NCBI Info
4676,5924,RASGRF2,GRF2,9876,ENSG00000113319,NCBI Info
15406,81488,POLR2M,GRINL1A,14862,ENSG00000255529,NCBI Info
18473,145781,GCOM1,GRINL1A,26424,ENSG00000137878,NCBI Info
8215,10499,NCOA2,GRIP1,7669,ENSG00000140396,NCBI Info
16302,85329,LGALS12,GRIP1,15788,ENSG00000133317,NCBI Info
2354,2908,NR3C1,GRL,7978,ENSG00000113580,NCBI Info
9435,23493,HEY2,GRL,4881,ENSG00000135547,NCBI Info
2365,2919,CXCL1,GRO1,4602,ENSG00000163739,NCBI Info
12288,54802,TRIT1,GRO1,20286,ENSG00000043514,NCBI Info
11119,29094,LGALSL,GRP,25012,ENSG00000119862,NCBI Info
19924,221044,UCMA,GRP,25205,ENSG00000165623,NCBI Info
9680,25804,LSM4,GRP,17259,ENSG00000130520,NCBI Info
5642,7068,THRB,GRTH,11799,ENSG00000151090,NCBI Info
11140,29118,DDX25,GRTH,18698,ENSG00000109832,NCBI Info
269,324,APC,GS,583,ENSG00000134982,NCBI Info
2215,2752,GLUL,GS,4341,ENSG00000135821,NCBI Info
6382,8226,PUDP,GS1,16818,ENSG00000130021,NCBI Info
3647,4644,MYO5A,GS1,7602,ENSG00000197535,NCBI Info
4628,5873,RAB27A,GS2,9766,ENSG00000069974,NCBI Info
6384,8228,PNPLA4,GS2,24887,ENSG00000006757,NCBI Info
20960,285051,STPG4,GSE,26850,ENSG00000239605,NCBI Info
1214,1493,CTLA4,GSE,2505,ENSG00000163599,NCBI Info
21282,317782,CELIAC2,GSE,,,NCBI Info
2375,2933,GSM1,GSP,,,NCBI Info
2236,2778,GNAS,GSP,4392,ENSG00000087460,NCBI Info
17989,133482,SLCO6A1,GST,23613,ENSG00000205359,NCBI Info
22359,373156,GSTK1,GST,16906,ENSG00000197448,NCBI Info
2377,2935,GSPT1,GST1,4621,ENSG00000103342,NCBI Info
2385,2944,GSTM1,GST1,4632,ENSG00000134184,NCBI Info
9588,23708,GSPT2,GST2,4622,ENSG00000189369,NCBI Info
3423,4258,MGST2,GST2,7063,ENSG00000085871,NCBI Info
2380,2938,GSTA1,GST2,4626,ENSG00000243955,NCBI Info
7302,9435,CHST2,GST2,1970,ENSG00000175040,NCBI Info
2381,2939,GSTA2,GST2,4627,ENSG00000244067,NCBI Info
2390,2950,GSTP1,GST3,4638,ENSG00000084207,NCBI Info
7927,10164,CHST4,GST3,1972,ENSG00000140835,NCBI Info
26851,647177,GSTA10P,GSTAP2,49904,,NCBI Info
28260,730152,GSTA7P,GSTAP2,4631,,NCBI Info
2967,3674,ITGA2B,GT,6138,ENSG00000005961,NCBI Info
2981,3690,ITGB3,GT,6156,ENSG00000259207,NCBI Info
2967,3674,ITGA2B,GT1,6138,ENSG00000005961,NCBI Info
3639,4635,MYL4,GT1,7585,ENSG00000198336,NCBI Info
2160,2683,B4GALT1,GT1,924,ENSG00000086062,NCBI Info
5682,7109,TRAPPC10,GT334,11868,ENSG00000160218,NCBI Info
12029,54049,H2AZP1,GT334,4742,,NCBI Info
22,28,ABO,GTB,79,ENSG00000175164,NCBI Info
2160,2683,B4GALT1,GTB,924,ENSG00000086062,NCBI Info
22974,389524,GTF2IRD2B,GTF2IRD2A,33125,ENSG00000174428,NCBI Info
15805,84163,GTF2IRD2,GTF2IRD2A,30775,ENSG00000196275,NCBI Info
1968,2444,FRK,GTK,3955,ENSG00000111816,NCBI Info
719,883,KYAT1,GTK,1564,ENSG00000171097,NCBI Info
2418,2979,GUCA1B,GUCA2,4679,ENSG00000112599,NCBI Info
2419,2980,GUCA2A,GUCA2,4682,ENSG00000197273,NCBI Info
3836,4882,NPR2,GUCY2B,7944,ENSG00000159899,NCBI Info
3837,4883,NPR3,GUCY2B,7945,ENSG00000113389,NCBI Info
2433,2996,GYPE,GYPA,4705,ENSG00000197465,NCBI Info
2431,2994,GYPB,GYPA,4703,ENSG00000250361,NCBI Info
5128,6483,ST3GAL2,Gal-NAc6S,10863,ENSG00000157350,NCBI Info
5127,6482,ST3GAL1,Gal-NAc6S,10862,ENSG00000008513,NCBI Info
19325,168391,GALNTL5,GalNAc-T5L,21725,ENSG00000106648,NCBI Info
14173,64409,GALNT17,GalNAc-T5L,16347,ENSG00000185274,NCBI Info
5238,6608,SMO,Gx,11119,ENSG00000128602,NCBI Info
4635,5880,RAC2,Gx,9802,ENSG00000128340,NCBI Info
13443,57110,PLAAT1,H-REV107,14922,ENSG00000127252,NCBI Info
8742,11145,PLAAT3,H-REV107,17825,ENSG00000176485,NCBI Info
2446,3009,H1-5,H1,4719,ENSG00000184357,NCBI Info
4755,6013,RLN1,H1,10026,ENSG00000107018,NCBI Info
9775,25932,CLIC4,H1,13518,ENSG00000169504,NCBI Info
8860,11311,VPS45,H1,14579,ENSG00000136631,NCBI Info
20094,246243,RNASEH1,H1RNA,18466,ENSG00000171865,NCBI Info
16375,85495,RPPH1,H1RNA,19273,ENSG00000277209,NCBI Info
16975,113457,TUBA3D,H2-ALPHA,24071,ENSG00000075886,NCBI Info
5826,7277,TUBA4A,H2-ALPHA,12407,ENSG00000127824,NCBI Info
6445,8337,H2AC18,H2A,4736,ENSG00000288825,NCBI Info
6446,8338,H2AC20,H2A,4738,ENSG00000184260,NCBI Info
6444,8336,H2AC17,H2A.1,4735,ENSG00000278677,NCBI Info
6438,8330,H2AC15,H2A.1,4726,ENSG00000275221,NCBI Info
2448,3012,H2AC8,H2A.1,4724,ENSG00000277075,NCBI Info
2448,3012,H2AC8,H2A.2,4724,ENSG00000277075,NCBI Info
6445,8337,H2AC18,H2A.2,4736,ENSG00000288825,NCBI Info
25252,474381,H2AB2,H2A.B.1,18298,ENSG00000277858,NCBI Info
15638,83740,H2AB3,H2A.B.1,14455,ENSG00000277745,NCBI Info
25252,474381,H2AB2,H2A.Bbd,18298,ENSG00000277858,NCBI Info
25253,474382,H2AB1,H2A.Bbd,22516,ENSG00000274183,NCBI Info
6445,8337,H2AC18,H2A/q,4736,ENSG00000288825,NCBI Info
6446,8338,H2AC20,H2A/q,4738,ENSG00000184260,NCBI Info
6438,8330,H2AC15,H2AC11,4726,ENSG00000275221,NCBI Info
6437,8329,H2AC13,H2AC11,4725,ENSG00000196747,NCBI Info
6444,8336,H2AC17,H2AC11,4735,ENSG00000278677,NCBI Info
6440,8332,H2AC16,H2AC11,4730,ENSG00000276903,NCBI Info
6438,8330,H2AC15,H2AC13,4726,ENSG00000275221,NCBI Info
6949,8969,H2AC11,H2AC13,4737,ENSG00000196787,NCBI Info
6444,8336,H2AC17,H2AC13,4735,ENSG00000278677,NCBI Info
6440,8332,H2AC16,H2AC13,4730,ENSG00000276903,NCBI Info
6440,8332,H2AC16,H2AC15,4730,ENSG00000276903,NCBI Info
6444,8336,H2AC17,H2AC15,4735,ENSG00000278677,NCBI Info
6949,8969,H2AC11,H2AC15,4737,ENSG00000196787,NCBI Info
6437,8329,H2AC13,H2AC15,4725,ENSG00000196747,NCBI Info
6444,8336,H2AC17,H2AC16,4735,ENSG00000278677,NCBI Info
6949,8969,H2AC11,H2AC16,4737,ENSG00000196787,NCBI Info
6437,8329,H2AC13,H2AC16,4725,ENSG00000196747,NCBI Info
6438,8330,H2AC15,H2AC16,4726,ENSG00000275221,NCBI Info
6949,8969,H2AC11,H2AC17,4737,ENSG00000196787,NCBI Info
6440,8332,H2AC16,H2AC17,4730,ENSG00000276903,NCBI Info
6437,8329,H2AC13,H2AC17,4725,ENSG00000196747,NCBI Info
6438,8330,H2AC15,H2AC17,4726,ENSG00000275221,NCBI Info
6457,8349,H2BC21,H2B.1,4760,ENSG00000184678,NCBI Info
6455,8347,H2BC4,H2B.1,4757,ENSG00000180596,NCBI Info
2453,3018,H2BC3,H2B.1,4751,ENSG00000276410,NCBI Info
2452,3017,H2BC5,H2B/a,4747,ENSG00000158373,NCBI Info
6447,8339,H2BC8,H2B/a,4746,ENSG00000273802,NCBI Info
2452,3017,H2BC5,H2B/g,4747,ENSG00000158373,NCBI Info
6451,8343,H2BC7,H2B/g,4752,ENSG00000277224,NCBI Info
2452,3017,H2BC5,H2B/h,4747,ENSG00000158373,NCBI Info
6452,8344,H2BC6,H2B/h,4753,ENSG00000274290,NCBI Info
2452,3017,H2BC5,H2B/k,4747,ENSG00000158373,NCBI Info
6454,8346,H2BC10,H2B/k,4756,ENSG00000278588,NCBI Info
2452,3017,H2BC5,H2B/l,4747,ENSG00000158373,NCBI Info
6455,8347,H2BC4,H2B/l,4757,ENSG00000180596,NCBI Info
12066,54145,H2BC12L,H2B/s,4762,ENSG00000234289,NCBI Info
21203,286436,H2BW2,H2B/s,27867,ENSG00000101812,NCBI Info
21409,337874,H2BC19P,H2B/s,20517,ENSG00000220323,NCBI Info
6447,8339,H2BC8,H2BC10,4746,ENSG00000273802,NCBI Info
6455,8347,H2BC4,H2BC10,4757,ENSG00000180596,NCBI Info
6451,8343,H2BC7,H2BC10,4752,ENSG00000277224,NCBI Info
6452,8344,H2BC6,H2BC10,4753,ENSG00000274290,NCBI Info
6451,8343,H2BC7,H2BC4,4752,ENSG00000277224,NCBI Info
6454,8346,H2BC10,H2BC4,4756,ENSG00000278588,NCBI Info
6447,8339,H2BC8,H2BC4,4746,ENSG00000273802,NCBI Info
6452,8344,H2BC6,H2BC4,4753,ENSG00000274290,NCBI Info
6455,8347,H2BC4,H2BC6,4757,ENSG00000180596,NCBI Info
6454,8346,H2BC10,H2BC6,4756,ENSG00000278588,NCBI Info
6451,8343,H2BC7,H2BC6,4752,ENSG00000277224,NCBI Info
6447,8339,H2BC8,H2BC6,4746,ENSG00000273802,NCBI Info
6447,8339,H2BC8,H2BC7,4746,ENSG00000273802,NCBI Info
6455,8347,H2BC4,H2BC7,4757,ENSG00000180596,NCBI Info
6454,8346,H2BC10,H2BC7,4756,ENSG00000278588,NCBI Info
6452,8344,H2BC6,H2BC7,4753,ENSG00000274290,NCBI Info
6452,8344,H2BC6,H2BC8,4753,ENSG00000274290,NCBI Info
6451,8343,H2BC7,H2BC8,4752,ENSG00000277224,NCBI Info
6455,8347,H2BC4,H2BC8,4757,ENSG00000180596,NCBI Info
6454,8346,H2BC10,H2BC8,4756,ENSG00000278588,NCBI Info
2452,3017,H2BC5,H2BFA,4747,ENSG00000158373,NCBI Info
6447,8339,H2BC8,H2BFA,4746,ENSG00000273802,NCBI Info
2452,3017,H2BC5,H2BFG,4747,ENSG00000158373,NCBI Info
6451,8343,H2BC7,H2BFG,4752,ENSG00000277224,NCBI Info
6452,8344,H2BC6,H2BFH,4753,ENSG00000274290,NCBI Info
2452,3017,H2BC5,H2BFH,4747,ENSG00000158373,NCBI Info
2452,3017,H2BC5,H2BFK,4747,ENSG00000158373,NCBI Info
6454,8346,H2BC10,H2BFK,4756,ENSG00000278588,NCBI Info
6455,8347,H2BC4,H2BFL,4757,ENSG00000180596,NCBI Info
2452,3017,H2BC5,H2BFL,4747,ENSG00000158373,NCBI Info
17282,117579,RLN3,H3,17135,ENSG00000171136,NCBI Info
17685,126961,H3C14,H3,20503,ENSG00000203811,NCBI Info
6460,8352,H3C3,H3.1,4768,ENSG00000287080,NCBI Info
6461,8353,H3C6,H3.1,4769,ENSG00000274750,NCBI Info
6463,8355,H3C8,H3C1,4772,ENSG00000273983,NCBI Info
6459,8351,H3C4,H3C1,4767,ENSG00000197409,NCBI Info
6464,8356,H3C12,H3C1,4774,ENSG00000197153,NCBI Info
6462,8354,H3C11,H3C1,4771,ENSG00000275379,NCBI Info
6948,8968,H3C7,H3C1,4773,ENSG00000277775,NCBI Info
6465,8357,H3C10,H3C1,4775,ENSG00000278828,NCBI Info
6461,8353,H3C6,H3C1,4769,ENSG00000274750,NCBI Info
6466,8358,H3C2,H3C1,4776,ENSG00000286522,NCBI Info
6460,8352,H3C3,H3C1,4768,ENSG00000287080,NCBI Info
6460,8352,H3C3,H3C10,4768,ENSG00000287080,NCBI Info
6461,8353,H3C6,H3C10,4769,ENSG00000274750,NCBI Info
6458,8350,H3C1,H3C10,4766,ENSG00000275714,NCBI Info
6459,8351,H3C4,H3C10,4767,ENSG00000197409,NCBI Info
6463,8355,H3C8,H3C10,4772,ENSG00000273983,NCBI Info
6466,8358,H3C2,H3C10,4776,ENSG00000286522,NCBI Info
6462,8354,H3C11,H3C10,4771,ENSG00000275379,NCBI Info
6464,8356,H3C12,H3C10,4774,ENSG00000197153,NCBI Info
6948,8968,H3C7,H3C10,4773,ENSG00000277775,NCBI Info
6948,8968,H3C7,H3C11,4773,ENSG00000277775,NCBI Info
6458,8350,H3C1,H3C11,4766,ENSG00000275714,NCBI Info
6461,8353,H3C6,H3C11,4769,ENSG00000274750,NCBI Info
6466,8358,H3C2,H3C11,4776,ENSG00000286522,NCBI Info
6465,8357,H3C10,H3C11,4775,ENSG00000278828,NCBI Info
6463,8355,H3C8,H3C11,4772,ENSG00000273983,NCBI Info
6460,8352,H3C3,H3C11,4768,ENSG00000287080,NCBI Info
6464,8356,H3C12,H3C11,4774,ENSG00000197153,NCBI Info
6459,8351,H3C4,H3C11,4767,ENSG00000197409,NCBI Info
6459,8351,H3C4,H3C12,4767,ENSG00000197409,NCBI Info
6462,8354,H3C11,H3C12,4771,ENSG00000275379,NCBI Info
6461,8353,H3C6,H3C12,4769,ENSG00000274750,NCBI Info
6458,8350,H3C1,H3C12,4766,ENSG00000275714,NCBI Info
6460,8352,H3C3,H3C12,4768,ENSG00000287080,NCBI Info
6948,8968,H3C7,H3C12,4773,ENSG00000277775,NCBI Info
6465,8357,H3C10,H3C12,4775,ENSG00000278828,NCBI Info
6466,8358,H3C2,H3C12,4776,ENSG00000286522,NCBI Info
6463,8355,H3C8,H3C12,4772,ENSG00000273983,NCBI Info
21405,333932,H3C15,H3C13,20505,ENSG00000203852,NCBI Info
17685,126961,H3C14,H3C13,20503,ENSG00000203811,NCBI Info
21405,333932,H3C15,H3C14,20505,ENSG00000203852,NCBI Info
27110,653604,H3C13,H3C14,25311,ENSG00000183598,NCBI Info
17685,126961,H3C14,H3C15,20503,ENSG00000203811,NCBI Info
27110,653604,H3C13,H3C15,25311,ENSG00000183598,NCBI Info
6461,8353,H3C6,H3C2,4769,ENSG00000274750,NCBI Info
6460,8352,H3C3,H3C2,4768,ENSG00000287080,NCBI Info
6459,8351,H3C4,H3C2,4767,ENSG00000197409,NCBI Info
6948,8968,H3C7,H3C2,4773,ENSG00000277775,NCBI Info
6464,8356,H3C12,H3C2,4774,ENSG00000197153,NCBI Info
6465,8357,H3C10,H3C2,4775,ENSG00000278828,NCBI Info
6462,8354,H3C11,H3C2,4771,ENSG00000275379,NCBI Info
6463,8355,H3C8,H3C2,4772,ENSG00000273983,NCBI Info
6458,8350,H3C1,H3C2,4766,ENSG00000275714,NCBI Info
6462,8354,H3C11,H3C3,4771,ENSG00000275379,NCBI Info
6463,8355,H3C8,H3C3,4772,ENSG00000273983,NCBI Info
6458,8350,H3C1,H3C3,4766,ENSG00000275714,NCBI Info
6466,8358,H3C2,H3C3,4776,ENSG00000286522,NCBI Info
6461,8353,H3C6,H3C3,4769,ENSG00000274750,NCBI Info
6948,8968,H3C7,H3C3,4773,ENSG00000277775,NCBI Info
6465,8357,H3C10,H3C3,4775,ENSG00000278828,NCBI Info
6464,8356,H3C12,H3C3,4774,ENSG00000197153,NCBI Info
6459,8351,H3C4,H3C3,4767,ENSG00000197409,NCBI Info
6464,8356,H3C12,H3C4,4774,ENSG00000197153,NCBI Info
6461,8353,H3C6,H3C4,4769,ENSG00000274750,NCBI Info
6466,8358,H3C2,H3C4,4776,ENSG00000286522,NCBI Info
6465,8357,H3C10,H3C4,4775,ENSG00000278828,NCBI Info
6462,8354,H3C11,H3C4,4771,ENSG00000275379,NCBI Info
6460,8352,H3C3,H3C4,4768,ENSG00000287080,NCBI Info
6463,8355,H3C8,H3C4,4772,ENSG00000273983,NCBI Info
6458,8350,H3C1,H3C4,4766,ENSG00000275714,NCBI Info
6948,8968,H3C7,H3C4,4773,ENSG00000277775,NCBI Info
6464,8356,H3C12,H3C6,4774,ENSG00000197153,NCBI Info
6462,8354,H3C11,H3C6,4771,ENSG00000275379,NCBI Info
6459,8351,H3C4,H3C6,4767,ENSG00000197409,NCBI Info
6465,8357,H3C10,H3C6,4775,ENSG00000278828,NCBI Info
6460,8352,H3C3,H3C6,4768,ENSG00000287080,NCBI Info
6463,8355,H3C8,H3C6,4772,ENSG00000273983,NCBI Info
6458,8350,H3C1,H3C6,4766,ENSG00000275714,NCBI Info
6466,8358,H3C2,H3C6,4776,ENSG00000286522,NCBI Info
6948,8968,H3C7,H3C6,4773,ENSG00000277775,NCBI Info
6459,8351,H3C4,H3C7,4767,ENSG00000197409,NCBI Info
6460,8352,H3C3,H3C7,4768,ENSG00000287080,NCBI Info
6466,8358,H3C2,H3C7,4776,ENSG00000286522,NCBI Info
6464,8356,H3C12,H3C7,4774,ENSG00000197153,NCBI Info
6463,8355,H3C8,H3C7,4772,ENSG00000273983,NCBI Info
6458,8350,H3C1,H3C7,4766,ENSG00000275714,NCBI Info
6462,8354,H3C11,H3C7,4771,ENSG00000275379,NCBI Info
6461,8353,H3C6,H3C7,4769,ENSG00000274750,NCBI Info
6465,8357,H3C10,H3C7,4775,ENSG00000278828,NCBI Info
6462,8354,H3C11,H3C8,4771,ENSG00000275379,NCBI Info
6464,8356,H3C12,H3C8,4774,ENSG00000197153,NCBI Info
6948,8968,H3C7,H3C8,4773,ENSG00000277775,NCBI Info
6461,8353,H3C6,H3C8,4769,ENSG00000274750,NCBI Info
6465,8357,H3C10,H3C8,4775,ENSG00000278828,NCBI Info
6466,8358,H3C2,H3C8,4776,ENSG00000286522,NCBI Info
6458,8350,H3C1,H3C8,4766,ENSG00000275714,NCBI Info
6460,8352,H3C3,H3C8,4768,ENSG00000287080,NCBI Info
6459,8351,H3C4,H3C8,4767,ENSG00000197409,NCBI Info
27196,654505,H3P38,H3F3AP1,31028,,NCBI Info
32889,100289545,H3C9P,H3F3AP1,18982,ENSG00000220875,NCBI Info
6469,8361,H4C6,H4,4783,ENSG00000274618,NCBI Info
13916,59340,HRH4,H4,17383,ENSG00000134489,NCBI Info
6478,8370,H4C14,H4,4794,ENSG00000270882,NCBI Info
6287,8030,CCDC6,H4,18782,ENSG00000108091,NCBI Info
6467,8359,H4C1,H4-16,4781,ENSG00000278637,NCBI Info
6469,8361,H4C6,H4-16,4783,ENSG00000274618,NCBI Info
6468,8360,H4C4,H4-16,4782,ENSG00000277157,NCBI Info
17415,121504,H4C16,H4-16,20510,ENSG00000197837,NCBI Info
6470,8362,H4C12,H4-16,4784,ENSG00000273542,NCBI Info
6415,8294,H4C9,H4-16,4793,ENSG00000276180,NCBI Info
6475,8367,H4C5,H4-16,4790,ENSG00000276966,NCBI Info
6471,8363,H4C11,H4-16,4785,ENSG00000197238,NCBI Info
6472,8364,H4C3,H4-16,4787,ENSG00000197061,NCBI Info
6474,8366,H4C2,H4-16,4789,ENSG00000278705,NCBI Info
6473,8365,H4C8,H4-16,4788,ENSG00000158406,NCBI Info
6476,8368,H4C13,H4-16,4791,ENSG00000275126,NCBI Info
6478,8370,H4C14,H4-16,4794,ENSG00000270882,NCBI Info
25455,554313,H4C15,H4-16,29607,ENSG00000270276,NCBI Info
6468,8360,H4C4,H4C1,4782,ENSG00000277157,NCBI Info
6475,8367,H4C5,H4C1,4790,ENSG00000276966,NCBI Info
6473,8365,H4C8,H4C1,4788,ENSG00000158406,NCBI Info
6469,8361,H4C6,H4C1,4783,ENSG00000274618,NCBI Info
17415,121504,H4C16,H4C1,20510,ENSG00000197837,NCBI Info
6415,8294,H4C9,H4C1,4793,ENSG00000276180,NCBI Info
6476,8368,H4C13,H4C1,4791,ENSG00000275126,NCBI Info
6478,8370,H4C14,H4C1,4794,ENSG00000270882,NCBI Info
25455,554313,H4C15,H4C1,29607,ENSG00000270276,NCBI Info
6472,8364,H4C3,H4C1,4787,ENSG00000197061,NCBI Info
6471,8363,H4C11,H4C1,4785,ENSG00000197238,NCBI Info
6470,8362,H4C12,H4C1,4784,ENSG00000273542,NCBI Info
6474,8366,H4C2,H4C1,4789,ENSG00000278705,NCBI Info
6478,8370,H4C14,H4C11,4794,ENSG00000270882,NCBI Info
6473,8365,H4C8,H4C11,4788,ENSG00000158406,NCBI Info
6472,8364,H4C3,H4C11,4787,ENSG00000197061,NCBI Info
6474,8366,H4C2,H4C11,4789,ENSG00000278705,NCBI Info
6475,8367,H4C5,H4C11,4790,ENSG00000276966,NCBI Info
6467,8359,H4C1,H4C11,4781,ENSG00000278637,NCBI Info
6468,8360,H4C4,H4C11,4782,ENSG00000277157,NCBI Info
6470,8362,H4C12,H4C11,4784,ENSG00000273542,NCBI Info
6476,8368,H4C13,H4C11,4791,ENSG00000275126,NCBI Info
6469,8361,H4C6,H4C11,4783,ENSG00000274618,NCBI Info
17415,121504,H4C16,H4C11,20510,ENSG00000197837,NCBI Info
6415,8294,H4C9,H4C11,4793,ENSG00000276180,NCBI Info
25455,554313,H4C15,H4C11,29607,ENSG00000270276,NCBI Info
6471,8363,H4C11,H4C12,4785,ENSG00000197238,NCBI Info
17415,121504,H4C16,H4C12,20510,ENSG00000197837,NCBI Info
6415,8294,H4C9,H4C12,4793,ENSG00000276180,NCBI Info
6469,8361,H4C6,H4C12,4783,ENSG00000274618,NCBI Info
6472,8364,H4C3,H4C12,4787,ENSG00000197061,NCBI Info
6474,8366,H4C2,H4C12,4789,ENSG00000278705,NCBI Info
6468,8360,H4C4,H4C12,4782,ENSG00000277157,NCBI Info
6475,8367,H4C5,H4C12,4790,ENSG00000276966,NCBI Info
6478,8370,H4C14,H4C12,4794,ENSG00000270882,NCBI Info
25455,554313,H4C15,H4C12,29607,ENSG00000270276,NCBI Info
6473,8365,H4C8,H4C12,4788,ENSG00000158406,NCBI Info
6476,8368,H4C13,H4C12,4791,ENSG00000275126,NCBI Info
6467,8359,H4C1,H4C12,4781,ENSG00000278637,NCBI Info
6415,8294,H4C9,H4C13,4793,ENSG00000276180,NCBI Info
6474,8366,H4C2,H4C13,4789,ENSG00000278705,NCBI Info
6478,8370,H4C14,H4C13,4794,ENSG00000270882,NCBI Info
6472,8364,H4C3,H4C13,4787,ENSG00000197061,NCBI Info
6471,8363,H4C11,H4C13,4785,ENSG00000197238,NCBI Info
17415,121504,H4C16,H4C13,20510,ENSG00000197837,NCBI Info
6473,8365,H4C8,H4C13,4788,ENSG00000158406,NCBI Info
6467,8359,H4C1,H4C13,4781,ENSG00000278637,NCBI Info
6470,8362,H4C12,H4C13,4784,ENSG00000273542,NCBI Info
6468,8360,H4C4,H4C13,4782,ENSG00000277157,NCBI Info
6475,8367,H4C5,H4C13,4790,ENSG00000276966,NCBI Info
25455,554313,H4C15,H4C13,29607,ENSG00000270276,NCBI Info
6469,8361,H4C6,H4C13,4783,ENSG00000274618,NCBI Info
6471,8363,H4C11,H4C14,4785,ENSG00000197238,NCBI Info
6467,8359,H4C1,H4C14,4781,ENSG00000278637,NCBI Info
6476,8368,H4C13,H4C14,4791,ENSG00000275126,NCBI Info
6415,8294,H4C9,H4C14,4793,ENSG00000276180,NCBI Info
6470,8362,H4C12,H4C14,4784,ENSG00000273542,NCBI Info
6468,8360,H4C4,H4C14,4782,ENSG00000277157,NCBI Info
6469,8361,H4C6,H4C14,4783,ENSG00000274618,NCBI Info
6472,8364,H4C3,H4C14,4787,ENSG00000197061,NCBI Info
25455,554313,H4C15,H4C14,29607,ENSG00000270276,NCBI Info
6474,8366,H4C2,H4C14,4789,ENSG00000278705,NCBI Info
6473,8365,H4C8,H4C14,4788,ENSG00000158406,NCBI Info
6475,8367,H4C5,H4C14,4790,ENSG00000276966,NCBI Info
17415,121504,H4C16,H4C14,20510,ENSG00000197837,NCBI Info
6474,8366,H4C2,H4C15,4789,ENSG00000278705,NCBI Info
6472,8364,H4C3,H4C15,4787,ENSG00000197061,NCBI Info
6478,8370,H4C14,H4C15,4794,ENSG00000270882,NCBI Info
6415,8294,H4C9,H4C15,4793,ENSG00000276180,NCBI Info
6473,8365,H4C8,H4C15,4788,ENSG00000158406,NCBI Info
6471,8363,H4C11,H4C15,4785,ENSG00000197238,NCBI Info
6470,8362,H4C12,H4C15,4784,ENSG00000273542,NCBI Info
6475,8367,H4C5,H4C15,4790,ENSG00000276966,NCBI Info
6476,8368,H4C13,H4C15,4791,ENSG00000275126,NCBI Info
6467,8359,H4C1,H4C15,4781,ENSG00000278637,NCBI Info
6468,8360,H4C4,H4C15,4782,ENSG00000277157,NCBI Info
17415,121504,H4C16,H4C15,20510,ENSG00000197837,NCBI Info
