gene_symbol,ENSG_ID,alias_symbol,source
EPB41L4B,ENSG00000095203,CG1,NCBI Info
CGB3,ENSG00000104827,CGB,NCBI Info
CGB5,ENSG00000189052,CGB,NCBI Info
GOLT1B,ENSG00000111711,CGI-141,NCBI Info
GOLT1A,ENSG00000174567,CGI-141,NCBI Info
S100A12,ENSG00000163221,CGRP,NCBI Info
CALCA,ENSG00000110680,CGRP,NCBI Info
LOC105379499,,CH507-145C22.1,NCBI Info
LOC102724701,ENSG00000275496,CH507-145C22.1,NCBI Info
CH507-145C22.1,,CH507-154B10.1,NCBI Info
LOC105379499,,CH507-154B10.1,NCBI Info
LOC102724701,ENSG00000275496,CH507-154B10.1,NCBI Info
MOV10L1,ENSG00000073146,CHAMP,NCBI Info
CHAMP1,ENSG00000198824,CHAMP,NCBI Info
SLC4A1,ENSG00000004939,CHC,NCBI Info
CLTC,ENSG00000141367,CHC,NCBI Info
KALRN,ENSG00000160145,CHD5,NCBI Info
GET1,ENSG00000182093,CHD5,NCBI Info
CHD6,ENSG00000124177,CHD5,NCBI Info
AATF,ENSG00000275700,CHE1,NCBI Info
BCHE,ENSG00000114200,CHE1,NCBI Info
SLC4A11,ENSG00000088836,CHED,NCBI Info
OVOL2,ENSG00000125850,CHED,NCBI Info
CDK13,ENSG00000065883,CHED,NCBI Info
SLC4A11,ENSG00000088836,CHED2,NCBI Info
OVOL2,ENSG00000125850,CHED2,NCBI Info
FXYD4,ENSG00000150201,CHIF,NCBI Info
DBF4,ENSG00000006634,CHIF,NCBI Info
AQP1,ENSG00000240583,CHIP28,NCBI Info
MINDY4,ENSG00000106125,CHIP28,NCBI Info
MATK,ENSG00000007264,CHK,NCBI Info
CHKA,ENSG00000110721,CHK,NCBI Info
KLHDC8B,ENSG00000185909,CHL,NCBI Info
CHRDL1,ENSG00000101938,CHL,NCBI Info
CHN1,ENSG00000128656,CHN,NCBI Info
NR4A3,ENSG00000119508,CHN,NCBI Info
CHP1,ENSG00000187446,CHP,NCBI Info
RHOV,ENSG00000104140,CHP,NCBI Info
VPS13B,ENSG00000132549,CHS1,NCBI Info
LYST,ENSG00000143669,CHS1,NCBI Info
CHPF,ENSG00000123989,CHSY2,NCBI Info
CHSY3,ENSG00000198108,CHSY2,NCBI Info
ASF1A,ENSG00000111875,CIA,NCBI Info
NCOA5,ENSG00000124160,CIA,NCBI Info
ABHD14B,ENSG00000114779,CIB,NCBI Info
CIB1,ENSG00000185043,CIB,NCBI Info
SPAG8,ENSG00000137098,CILD28,NCBI Info
SPAG1,ENSG00000104450,CILD28,NCBI Info
SPZ1,ENSG00000164299,CILD38,NCBI Info
CFAP300,ENSG00000137691,CILD38,NCBI Info
AK6,ENSG00000085231,CINAP,NCBI Info
TSPYL2,ENSG00000184205,CINAP,NCBI Info
AK6,ENSG00000085231,CIP,NCBI Info
MLIP,ENSG00000146147,CIP,NCBI Info
CDKN1A,ENSG00000124762,CIP1,NCBI Info
SLC12A9,ENSG00000146828,CIP1,NCBI Info
VIM2P,ENSG00000286215,CIR,NCBI Info
KCNJ5,ENSG00000120457,CIR,NCBI Info
CIR1,ENSG00000138433,CIR,NCBI Info
CMPK1,ENSG00000162368,CK,NCBI Info
CHKB,ENSG00000100288,CK,NCBI Info
CHKA,ENSG00000110721,CK,NCBI Info
KRT1,ENSG00000167768,CK1,NCBI Info
CSNK1A1L,ENSG00000180138,CK1,NCBI Info
CSNK1A1,ENSG00000113712,CK1,NCBI Info
KRT20,ENSG00000171431,CK20,NCBI Info
LIAT1,ENSG00000187624,CK20,NCBI Info
CKMT1B,ENSG00000237289,CKMT1,NCBI Info
CKMT1A,ENSG00000223572,CKMT1,NCBI Info
CCR1,ENSG00000163823,CKR-1,NCBI Info
CXCR1,ENSG00000163464,CKR-1,NCBI Info
CKS1BP7,,CKS1,NCBI Info
CKS1B,ENSG00000173207,CKS1,NCBI Info
DCLK1,ENSG00000133083,CL1,NCBI Info
ADGRL1,ENSG00000072071,CL1,NCBI Info
ERVW-5,,CL2,NCBI Info
DCLK2,ENSG00000170390,CL2,NCBI Info
CCDC80,ENSG00000091986,CL2,NCBI Info
ADGRL2,ENSG00000117114,CL2,NCBI Info
SCARB1,ENSG00000073060,CLA1,NCBI Info
PMPCA,ENSG00000165688,CLA1,NCBI Info
AP3M2,ENSG00000070718,CLA20,NCBI Info
AP4S1,ENSG00000100478,CLA20,NCBI Info
ATCAY,ENSG00000167654,CLAC,NCBI Info
COL25A1,ENSG00000188517,CLAC,NCBI Info
SPEF1,ENSG00000101222,CLAMP,NCBI Info
PDZK1,ENSG00000174827,CLAMP,NCBI Info
NLRC4,ENSG00000091106,CLAN,NCBI Info
LINC02577,ENSG00000228742,CLAN,NCBI Info
LGALS14,ENSG00000006659,CLC2,NCBI Info
CLCN2,ENSG00000114859,CLC2,NCBI Info
CLDN22,ENSG00000177300,CLDN21,NCBI Info
CLDN24,ENSG00000185758,CLDN21,NCBI Info
EIF2B5,ENSG00000145191,CLE,NCBI Info
RTRAF,ENSG00000087302,CLE,NCBI Info
LY75,ENSG00000054219,CLEC13B,NCBI Info
LY75-CD302,ENSG00000248672,CLEC13B,NCBI Info
CLEC10A,ENSG00000132514,CLECSF13,NCBI Info
CLEC4F,ENSG00000152672,CLECSF13,NCBI Info
CLQTL1,,CLF,NCBI Info
CRNKL1,ENSG00000101343,CLF,NCBI Info
CRLF1,ENSG00000006016,CLF,NCBI Info
PLEKHG2,ENSG00000090924,CLG,NCBI Info
MMP1,ENSG00000196611,CLG,NCBI Info
LDB2,ENSG00000169744,CLIM1,NCBI Info
PDLIM1,ENSG00000107438,CLIM1,NCBI Info
CLIP2,ENSG00000106665,CLIP,NCBI Info
CLIP1,ENSG00000130779,CLIP,NCBI Info
POMC,ENSG00000115138,CLIP,NCBI Info
CD74,ENSG00000019582,CLIP,NCBI Info
COQ7,ENSG00000167186,CLK-1,NCBI Info
CDK11B,ENSG00000248333,CLK-1,NCBI Info
COLEC11,ENSG00000118004,CLK1,NCBI Info
COQ7,ENSG00000167186,CLK1,NCBI Info
COLEC10,ENSG00000184374,CLL1,NCBI Info
CLEC12A,ENSG00000172322,CLL1,NCBI Info
LAMB1,ENSG00000091136,CLM,NCBI Info
CST9,ENSG00000173335,CLM,NCBI Info
IL12A,ENSG00000168811,CLMF,NCBI Info
IL12B,ENSG00000113302,CLMF,NCBI Info
CLNS1AP1,ENSG00000213335,CLNS1B,NCBI Info
CLNS1A,ENSG00000074201,CLNS1B,NCBI Info
CSRP3,ENSG00000129170,CLP,NCBI Info
COTL1,ENSG00000103187,CLP,NCBI Info
CALML3,ENSG00000178363,CLP,NCBI Info
COLEC12,ENSG00000158270,CLP1,NCBI Info
HEXIM1,ENSG00000186834,CLP1,NCBI Info
COTL1P1,,CLPSMCR,NCBI Info
COTL1P2,,CLPSMCR,NCBI Info
CRLS1,ENSG00000088766,CLS,NCBI Info
RPS6KA3,ENSG00000177189,CLS,NCBI Info
CLU,ENSG00000120885,CLU1,NCBI Info
CLUH,ENSG00000132361,CLU1,NCBI Info
CXCL9,ENSG00000138755,CMK,NCBI Info
CMPK1,ENSG00000162368,CMK,NCBI Info
TYR,ENSG00000077498,CMM8,NCBI Info
MITF,ENSG00000187098,CMM8,NCBI Info
SOX9,ENSG00000125398,CMPD1,NCBI Info
CMD1B,,CMPD1,NCBI Info
TNNT2,ENSG00000118194,CMPD2,NCBI Info
SCN5A,ENSG00000183873,CMPD2,NCBI Info
CHAT,ENSG00000070748,CMS1A,NCBI Info
CHRNA1,ENSG00000138435,CMS1A,NCBI Info
DOK7,ENSG00000175920,CMS1B,NCBI Info
CHRNA1,ENSG00000138435,CMS1B,NCBI Info
CHRNE,ENSG00000108556,CMS1D,NCBI Info
CHRNB1,ENSG00000170175,CMS1D,NCBI Info
CHRNA1,ENSG00000138435,CMS2A,NCBI Info
CHRND,ENSG00000135902,CMS2A,NCBI Info
CHRNE,ENSG00000108556,CMS2A,NCBI Info
CHRNB1,ENSG00000170175,CMS2A,NCBI Info
CHRNE,ENSG00000108556,CMS4C,NCBI Info
RAPSN,ENSG00000165917,CMS4C,NCBI Info
MPZ,ENSG00000158887,CMT1,NCBI Info
RNMT,ENSG00000101654,CMT1,NCBI Info
KIF1B,ENSG00000054523,CMT2,NCBI Info
MAD2L1BP,ENSG00000124688,CMT2,NCBI Info
MFN2,ENSG00000116688,CMT2A,NCBI Info
KIF1B,ENSG00000054523,CMT2A,NCBI Info
MED25,ENSG00000104973,CMT2B2,NCBI Info
PNKP,ENSG00000039650,CMT2B2,NCBI Info
GARS1,ENSG00000106105,CMT2D,NCBI Info
AIFM1,ENSG00000156709,CMT2D,NCBI Info
DNAJB2,ENSG00000135924,CMT2T,NCBI Info
MME,ENSG00000196549,CMT2T,NCBI Info
EGR2,ENSG00000122877,CMT4E,NCBI Info
MPZ,ENSG00000158887,CMT4E,NCBI Info
PDE4DIPP2,,CMYA2,NCBI Info
PDE4DIP,ENSG00000178104,CMYA2,NCBI Info
NT5C1A,ENSG00000116981,CN1,NCBI Info
CNDP1,ENSG00000150656,CN1,NCBI Info
KERA,ENSG00000139330,CNA2,NCBI Info
PPP3CB,ENSG00000107758,CNA2,NCBI Info
CEP250,ENSG00000126001,CNAP1,NCBI Info
NCAPD2,ENSG00000010292,CNAP1,NCBI Info
CNC2,,CNC,NCBI Info
PRKAR1A,ENSG00000108946,CNC,NCBI Info
CNGA4,ENSG00000132259,CNG4,NCBI Info
CNGB1,ENSG00000070729,CNG4,NCBI Info
CNKSR1,ENSG00000142675,CNK,NCBI Info
PLK3,ENSG00000173846,CNK,NCBI Info
PCDHA@,,CNR1,NCBI Info
PCDHA4,ENSG00000204967,CNR1,NCBI Info
C4B,ENSG00000224389,CO4,NCBI Info
C4A,ENSG00000244731,CO4,NCBI Info
PPIAL4G,ENSG00000236334,COAS-2,NCBI Info
PPIAL4A,ENSG00000263353,COAS-2,NCBI Info
PPIAL4C,ENSG00000288867,COAS-2,NCBI Info
PPIAL4E,ENSG00000271567,COAS2,NCBI Info
PPIAL4A,ENSG00000263353,COAS2,NCBI Info
PFN1P2,ENSG00000293296,COAS3,NCBI Info
PFN1P3,,COAS3,NCBI Info
COG4,ENSG00000103051,COD1,NCBI Info
RPGR,ENSG00000156313,COD1,NCBI Info
CACNA1F,ENSG00000102001,COD3,NCBI Info
GUCA1A,ENSG00000048545,COD3,NCBI Info
PDE6C,ENSG00000095464,COD4,NCBI Info
CACNA1F,ENSG00000102001,COD4,NCBI Info
OPN1MW,ENSG00000268221,COD5,NCBI Info
OPN1LW,ENSG00000102076,COD5,NCBI Info
COX2,,COII,NCBI Info
MTCO2P12,ENSG00000229344,COII,NCBI Info
COL6A4P2,,COL6A4,NCBI Info
COL6A4P1,ENSG00000291281,COL6A4,NCBI Info
RBBP8,ENSG00000101773,COM1,NCBI Info
NUPR1,ENSG00000176046,COM1,NCBI Info
GUCY2D,ENSG00000132518,CORD5,NCBI Info
PITPNM3,ENSG00000091622,CORD5,NCBI Info
MAP3K8,ENSG00000107968,COT,NCBI Info
CROT,ENSG00000005469,COT,NCBI Info
CPOX,ENSG00000080819,COX,NCBI Info
COX8A,ENSG00000176340,COX,NCBI Info
COX5A,ENSG00000178741,COX,NCBI Info
COX11,ENSG00000166260,COX11P,NCBI Info
COX11P1,,COX11P,NCBI Info
MTCO2P12,ENSG00000229344,COX2,NCBI Info
PTGS2,ENSG00000073756,COX2,NCBI Info
COX4I2,ENSG00000131055,COX4,NCBI Info
COX4I1,ENSG00000131143,COX4,NCBI Info
COX7A2P2,,COX7AL,NCBI Info
COX7A2,ENSG00000112695,COX7AL,NCBI Info
HOXC5,ENSG00000172789,CP11,NCBI Info
CYP1A1,ENSG00000140465,CP11,NCBI Info
CFDP1,ENSG00000153774,CP27,NCBI Info
CYP27A1,ENSG00000135929,CP27,NCBI Info
CYP2A7,ENSG00000198077,CPAD,NCBI Info
CYP2A13,ENSG00000197838,CPAD,NCBI Info
PPP1R14D,ENSG00000166143,CPI17-like,NCBI Info
PPP1R14C,ENSG00000198729,CPI17-like,NCBI Info
CPNE1,ENSG00000214078,CPN1,NCBI Info
CYP11B1,ENSG00000160882,CPN1,NCBI Info
CPNE2,ENSG00000140848,CPN2,NCBI Info
CYP11B2,ENSG00000179142,CPN2,NCBI Info
CTSH,ENSG00000103811,CPSB,NCBI Info
CTSB,ENSG00000164733,CPSB,NCBI Info
ADD3,ENSG00000148700,CPSQ3,NCBI Info
AP4M1,ENSG00000221838,CPSQ3,NCBI Info
DHDDS,ENSG00000117682,CPT,NCBI Info
CHPT1,ENSG00000111666,CPT,NCBI Info
CPT2,ENSG00000157184,CPT1,NCBI Info
CPT1A,ENSG00000110090,CPT1,NCBI Info
CHPT1,ENSG00000111666,CPT1,NCBI Info
CHKB-CPT1B,ENSG00000254413,CPT1-M,NCBI Info
CPT1B,ENSG00000205560,CPT1-M,NCBI Info
CHKB-CPT1B,ENSG00000254413,CPTI-M,NCBI Info
CPT1B,ENSG00000205560,CPTI-M,NCBI Info
TBX22,ENSG00000122145,CPX,NCBI Info
CPOX,ENSG00000080819,CPX,NCBI Info
EBP,ENSG00000147155,CPX,NCBI Info
CPXM1,ENSG00000088882,CPX1,NCBI Info
CPLX1,ENSG00000168993,CPX1,NCBI Info
CPXM2,ENSG00000121898,CPX2,NCBI Info
CPLX2,ENSG00000145920,CPX2,NCBI Info
PPHLN1,ENSG00000134283,CR,NCBI Info
EDARADD,ENSG00000186197,CR,NCBI Info
CRIPTO,ENSG00000241186,CR,NCBI Info
CR2,ENSG00000117322,CR,NCBI Info
CD55,ENSG00000196352,CR,NCBI Info
DHRS4,ENSG00000157326,CR,NCBI Info
CALB2,ENSG00000172137,CR,NCBI Info
MTMR11,ENSG00000014914,CRA,NCBI Info
LUC7L3,ENSG00000108848,CRA,NCBI Info
RBP1,ENSG00000114115,CRABP-I,NCBI Info
CRABP1,ENSG00000166426,CRABP-I,NCBI Info
CRABP2,ENSG00000143320,CRABP-II,NCBI Info
RBP2,ENSG00000114113,CRABP-II,NCBI Info
DPYSL5,ENSG00000157851,CRAM,NCBI Info
CCRL2,ENSG00000121797,CRAM,NCBI Info
CRX,ENSG00000105392,CRD,NCBI Info
RPGR,ENSG00000156313,CRD,NCBI Info
ATF4,ENSG00000128272,CREB-2,NCBI Info
ATF2,ENSG00000115966,CREB-2,NCBI Info
ATF2,ENSG00000115966,CREB2,NCBI Info
ATF4,ENSG00000128272,CREB2,NCBI Info
CRH,ENSG00000147571,CRF,NCBI Info
C1QL1,ENSG00000131094,CRF,NCBI Info
GSE1,ENSG00000131149,CRHSP24,NCBI Info
CARHSP1,ENSG00000153048,CRHSP24,NCBI Info
CRIP1,ENSG00000213145,CRIP,NCBI Info
CRIP2,ENSG00000182809,CRIP,NCBI Info
UTP3,ENSG00000132467,CRL1,NCBI Info
IL27RA,ENSG00000104998,CRL1,NCBI Info
DAND5,ENSG00000179284,CRL2,NCBI Info
CRLF2,ENSG00000292363,CRL2,NCBI Info
CRNKL1,ENSG00000101343,CRN,NCBI Info
CORIN,ENSG00000145244,CRN,NCBI Info
CSRP1,ENSG00000159176,CRP,NCBI Info
PPIAP10,ENSG00000224530,CRP,NCBI Info
CSRP1,ENSG00000159176,CRP1,NCBI Info
CEBPE,ENSG00000092067,CRP1,NCBI Info
CRIP1,ENSG00000213145,CRP1,NCBI Info
CSRP2,ENSG00000175183,CRP2,NCBI Info
CRIP2,ENSG00000182809,CRP2,NCBI Info
CEBPD,ENSG00000221869,CRP3,NCBI Info
CSRP3,ENSG00000129170,CRP3,NCBI Info
TCF12,ENSG00000140262,CRS3,NCBI Info
CRSA,,CRS3,NCBI Info
CRISP3,ENSG00000096006,CRS3,NCBI Info
CALCR,ENSG00000004948,CRT,NCBI Info
CALR,ENSG00000179218,CRT,NCBI Info
SLC6A8,ENSG00000130821,CRT,NCBI Info
SLC6A8,ENSG00000130821,CRT1,NCBI Info
HAPLN1,ENSG00000145681,CRT1,NCBI Info
SLC16A12,ENSG00000152779,CRT2,NCBI Info
CALR3,ENSG00000269058,CRT2,NCBI Info
CRYGA,ENSG00000168582,CRYG5,NCBI Info
CRYGEP,ENSG00000290929,CRYG5,NCBI Info
CSH1,ENSG00000136488,CS-1,NCBI Info
ITPRID2,ENSG00000138434,CS-1,NCBI Info
MYOZ2,ENSG00000172399,CS-1,NCBI Info
CSH2,ENSG00000213218,CS-2,NCBI Info
MYOZ1,ENSG00000177791,CS-2,NCBI Info
SLAMF7,ENSG00000026751,CS1,NCBI Info
ITPRID2,ENSG00000138434,CS1,NCBI Info
ERCC8,ENSG00000049167,CSA,NCBI Info
CSH1,ENSG00000136488,CSA,NCBI Info
HSPA9,ENSG00000113013,CSA,NCBI Info
CSH2,ENSG00000213218,CSB,NCBI Info
ERCC6,ENSG00000225830,CSB,NCBI Info
MAPK14,ENSG00000112062,CSBP,NCBI Info
HNRNPK,ENSG00000165119,CSBP,NCBI Info
FLNA,ENSG00000196924,CSBS,NCBI Info
CLMP,ENSG00000166250,CSBS,NCBI Info
TGFBI,ENSG00000120708,CSD,NCBI Info
CSAD,ENSG00000139631,CSD,NCBI Info
CTH,ENSG00000116761,CSE,NCBI Info
SLC2A1,ENSG00000117394,CSE,NCBI Info
CSF2,ENSG00000164400,CSF,NCBI Info
LAMC2,ENSG00000058085,CSF,NCBI Info
CSN1S1,ENSG00000126545,CSN1,NCBI Info
GPS1,ENSG00000169727,CSN1,NCBI Info
MORF4,,CSR,NCBI Info
SCARA3,ENSG00000168077,CSR,NCBI Info
MED14,ENSG00000180182,CSRP,NCBI Info
CSRP1,ENSG00000159176,CSRP,NCBI Info
PET117,ENSG00000232838,CSRP2BP,NCBI Info
KAT14,ENSG00000149474,CSRP2BP,NCBI Info
CAPNS1,ENSG00000126247,CSS1,NCBI Info
ARID1B,ENSG00000049618,CSS1,NCBI Info
CHSY1,ENSG00000131873,CSS1,NCBI Info
ARID1A,ENSG00000117713,CSS2,NCBI Info
CHPF,ENSG00000123989,CSS2,NCBI Info
CAPNS2,ENSG00000256812,CSS2,NCBI Info
SMARCB1,ENSG00000099956,CSS3,NCBI Info
CHSY3,ENSG00000198108,CSS3,NCBI Info
GAL3ST1,ENSG00000128242,CST,NCBI Info
SLC35A1,ENSG00000164414,CST,NCBI Info
CASZ1,ENSG00000130940,CST,NCBI Info
CALCA,ENSG00000110680,CT,NCBI Info
PCYT1A,ENSG00000161217,CT,NCBI Info
SLC6A10P,ENSG00000290985,CT-2,NCBI Info
CD5L,ENSG00000073754,CT-2,NCBI Info
SLC6A8,ENSG00000130821,CT1,NCBI Info
CTF1,ENSG00000150281,CT1,NCBI Info
MAGEA2,ENSG00000268606,CT1.2,NCBI Info
MAGEA2B,ENSG00000183305,CT1.2,NCBI Info
MAGEA5P,,CT1.5,NCBI Info
LOC100533997,,CT1.5,NCBI Info
SPANXA2,ENSG00000203926,CT11.1,NCBI Info
SPANXA1,ENSG00000198021,CT11.1,NCBI Info
SPANXD,ENSG00000196406,CT11.3,NCBI Info
SPANXA2,ENSG00000203926,CT11.3,NCBI Info
SPANXC,ENSG00000198573,CT11.3,NCBI Info
SPANXA1,ENSG00000198021,CT11.3,NCBI Info
XAGE1B,ENSG00000204382,CT12.1,NCBI Info
XAGE1A,ENSG00000204379,CT12.1,NCBI Info
ODF4,ENSG00000184650,CT134,NCBI Info
ODF2,ENSG00000136811,CT134,NCBI Info
IL13RA2,ENSG00000123496,CT19,NCBI Info
IL13RA1,ENSG00000131724,CT19,NCBI Info
SLC22A16,ENSG00000004809,CT2,NCBI Info
CTAG2,ENSG00000126890,CT2,NCBI Info
SLC6A10P,ENSG00000290985,CT2,NCBI Info
CSAG3,ENSG00000268916,CT24.2,NCBI Info
CSAG2,ENSG00000268902,CT24.2,NCBI Info
GAGE2A,ENSG00000189064,CT4.2,NCBI Info
GAGE2B,,CT4.2,NCBI Info
GAGE2C,,CT4.2,NCBI Info
GAGE1,ENSG00000205777,CT4.4,NCBI Info
GAGE4,,CT4.4,NCBI Info
GAGE12G,ENSG00000215269,CT4.7,NCBI Info
GAGE12F,ENSG00000236362,CT4.7,NCBI Info
GAGE7,,CT4.7,NCBI Info
GAGE12I,,CT4.7,NCBI Info
GAGE2D,,CT4.8,NCBI Info
GAGE8,,CT4.8,NCBI Info
CT45A2,ENSG00000271449,CT45-2,NCBI Info
CT45A8,ENSG00000278085,CT45-2,NCBI Info
CT45A9,ENSG00000270946,CT45-2,NCBI Info
CT45A5,ENSG00000228836,CT45-3,NCBI Info
CT45A3,ENSG00000269096,CT45-3,NCBI Info
CT45A3,ENSG00000269096,CT45-4,NCBI Info
CT45A5,ENSG00000228836,CT45-4,NCBI Info
CT45A10,ENSG00000269586,CT45-5,NCBI Info
CT45A6,ENSG00000278289,CT45-5,NCBI Info
CT45A7,ENSG00000273696,CT45-5,NCBI Info
CT45A5,ENSG00000228836,CT45-6,NCBI Info
CT45A7,ENSG00000273696,CT45-6,NCBI Info
CT45A6,ENSG00000278289,CT45-6,NCBI Info
CT45A8,ENSG00000278085,CT45A2,NCBI Info
CT45A9,ENSG00000270946,CT45A2,NCBI Info
CT45A5,ENSG00000228836,CT45A4,NCBI Info
CT45A3,ENSG00000269096,CT45A4,NCBI Info
CT45A7,ENSG00000273696,CT45A5,NCBI Info
CT45A10,ENSG00000269586,CT45A5,NCBI Info
CT45A6,ENSG00000278289,CT45A5,NCBI Info
CT45A5,ENSG00000228836,CT45A6,NCBI Info
CT45A7,ENSG00000273696,CT45A6,NCBI Info
CT45A6,ENSG00000278289,CT45A7,NCBI Info
CT45A5,ENSG00000228836,CT45A7,NCBI Info
CT45A9,ENSG00000270946,CT45A8,NCBI Info
CT45A2,ENSG00000271449,CT45A8,NCBI Info
CT45A2,ENSG00000271449,CT45A9,NCBI Info
CT45A8,ENSG00000278085,CT45A9,NCBI Info
CT47A12,ENSG00000226685,CT47,NCBI Info
CT47A10,ENSG00000224089,CT47,NCBI Info
SSX2,ENSG00000241476,CT5.2,NCBI Info
SSX2B,ENSG00000268447,CT5.2,NCBI Info
SSX4,ENSG00000268009,CT5.4,NCBI Info
SSX4B,ENSG00000269791,CT5.4,NCBI Info
NLRP4,ENSG00000160505,CT58,NCBI Info
CCN5,ENSG00000064205,CT58,NCBI Info
CTAG1B,ENSG00000184033,CT6.1,NCBI Info
CTAG1A,ENSG00000268651,CT6.1,NCBI Info
PASD1,ENSG00000166049,CT64,NCBI Info
LINC01192,ENSG00000241369,CT64,NCBI Info
TSSK6,ENSG00000178093,CT72,NCBI Info
EPPIN,ENSG00000101448,CT72,NCBI Info
TSPY1,ENSG00000258992,CT78,NCBI Info
TSPY3,ENSG00000228927,CT78,NCBI Info
TSPY10,ENSG00000236424,CT78,NCBI Info
TSGA10,ENSG00000135951,CT79,NCBI Info
RSPH1,ENSG00000160188,CT79,NCBI Info
KIF20B,ENSG00000138182,CT90,NCBI Info
MPHOSPH10,ENSG00000124383,CT90,NCBI Info
CERNA3,ENSG00000253603,CTA,NCBI Info
PCYT1A,ENSG00000161217,CTA,NCBI Info
CTBS,ENSG00000117151,CTB,NCBI Info
PCYT1B,ENSG00000102230,CTB,NCBI Info
ESCO1,ENSG00000141446,CTF,NCBI Info
NFIC,ENSG00000141905,CTF,NCBI Info
NFIA,ENSG00000162599,CTF,NCBI Info
NFIX,ENSG00000008441,CTF,NCBI Info
NFIB,ENSG00000147862,CTF,NCBI Info
NFIC,ENSG00000141905,CTF5,NCBI Info
SMIM44,ENSG00000284638,CTF5,NCBI Info
NCOR2,ENSG00000196498,CTG26,NCBI Info
NCOA3,ENSG00000124151,CTG26,NCBI Info
NKX2-6,ENSG00000180053,CTHM,NCBI Info
TBX1,ENSG00000184058,CTHM,NCBI Info
GZMB,ENSG00000100453,CTLA1,NCBI Info
GZMH,ENSG00000100450,CTLA1,NCBI Info
XAGE1A,ENSG00000204379,CTP9,NCBI Info
XAGE1B,ENSG00000204382,CTP9,NCBI Info
CTPP,,CTPA,NCBI Info
EPHA2,ENSG00000142627,CTPA,NCBI Info
CTPP,,CTPP1,NCBI Info
EPHA2,ENSG00000142627,CTPP1,NCBI Info
SLC31A1,ENSG00000136868,CTR1,NCBI Info
CALCR,ENSG00000004948,CTR1,NCBI Info
CRYBA2,ENSG00000163499,CTRCT42,NCBI Info
LEMD2,ENSG00000161904,CTRCT42,NCBI Info
C1QTNF5,ENSG00000223953,CTRP5,NCBI Info
MFRP,ENSG00000235718,CTRP5,NCBI Info
CTSO,ENSG00000256043,CTSO1,NCBI Info
CTSK,ENSG00000143387,CTSO1,NCBI Info
LINC01488,,CUPID1,NCBI Info
LINC02747,ENSG00000255774,CUPID1,NCBI Info
BMPER,ENSG00000164619,CV2,NCBI Info
DPYSL5,ENSG00000157851,CV2,NCBI Info
COL4A6,ENSG00000197565,CXDELq22.3,NCBI Info
AMMEC,,CXDELq22.3,NCBI Info
RTP5,ENSG00000188011,CXXC11,NCBI Info
FBXL19,ENSG00000099364,CXXC11,NCBI Info
ZDHHC9,ENSG00000188706,CXorf11,NCBI Info
DHRSX,ENSG00000292338,CXorf11,NCBI Info
TEX28,ENSG00000278057,CXorf2,NCBI Info
SLITRK2,ENSG00000185985,CXorf2,NCBI Info
FAM223A,ENSG00000279245,CXorf52,NCBI Info
FAM223B,ENSG00000272681,CXorf52,NCBI Info
LOC642502,,CYB560,NCBI Info
SDHC,ENSG00000143252,CYB560,NCBI Info
LOC642502,,CYBL,NCBI Info
SDHC,ENSG00000143252,CYBL,NCBI Info
RACGAP1,ENSG00000161800,CYK4,NCBI Info
KRT4,ENSG00000170477,CYK4,NCBI Info
CYP1A1,ENSG00000140465,CYP1,NCBI Info
CYP27B1,ENSG00000111012,CYP1,NCBI Info
CYP11B2,ENSG00000179142,CYP11B,NCBI Info
CYP11B1,ENSG00000160882,CYP11B,NCBI Info
CYP2A7,ENSG00000198077,CYP2A,NCBI Info
CYP2A6,ENSG00000255974,CYP2A,NCBI Info
CYP2A13,ENSG00000197838,CYP2A,NCBI Info
CYP2B6,ENSG00000197408,CYP2B,NCBI Info
CYP2B7P,ENSG00000291083,CYP2B,NCBI Info
CYP2B6,ENSG00000197408,CYP2B7,NCBI Info
CYP2B7P,ENSG00000291083,CYP2B7,NCBI Info
CYP2C9,ENSG00000138109,CYP2C,NCBI Info
CYP2C19,ENSG00000165841,CYP2C,NCBI Info
CYP2C18,ENSG00000108242,CYP2C,NCBI Info
CYP2D6,ENSG00000100197,CYP2D,NCBI Info
CYP2D7,,CYP2D,NCBI Info
LOC107987479,,CYP2D6,NCBI Info
CYP2D7,,CYP2D6,NCBI Info
CYP2D7,,CYP2D7AP,NCBI Info
CYP2D6,ENSG00000100197,CYP2D7AP,NCBI Info
PPIA,ENSG00000196262,CYPH,NCBI Info
PPIH,ENSG00000171960,CYPH,NCBI Info
CYP3A7,ENSG00000160870,CYPIIIA7,NCBI Info
CYP3A7-CYP3A51P,ENSG00000282301,CYPIIIA7,NCBI Info
PPIL1,ENSG00000137168,CYPL1,NCBI Info
CYP51A1,ENSG00000001630,CYPL1,NCBI Info
ULK4P1,ENSG00000291023,D-X,NCBI Info
ULK4P3,ENSG00000290997,D-X,NCBI Info
ULK4P2,ENSG00000290723,D-X,NCBI Info
LMOD1,ENSG00000163431,D1,NCBI Info
BBS9,ENSG00000122507,D1,NCBI Info
HNRNPA3P1,,D10S102,NCBI Info
HNRNPA3,ENSG00000170144,D10S102,NCBI Info
BANF1,ENSG00000175334,D14S1460,NCBI Info
BANF1P1,,D14S1460,NCBI Info
CCL3L1,,D17S1718,NCBI Info
CCL3L3,ENSG00000276085,D17S1718,NCBI Info
IGHD2-15,ENSG00000211918,D2,NCBI Info
